id,name,popularity,genres,year
6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,77,"['indie folk', 'stomp and holler']",2015
5Zq7R5qmi58ByYyBQTlNuk,Lee Brice,70,"['contemporary country', 'country', 'country road', 'modern country rock']",2015
5NGO30tJxFlKixkPSgXcFE,The Police,77,"['album rock', 'classic rock', 'permanent wave', 'rock']",2015
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,74,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",2015
5he5w2lnU9x7JFhnwcekXX,Skrillex,76,"['brostep', 'complextro', 'edm', 'electro', 'pop dance']",2015
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,77,"['disco', 'mellow gold', 'soft rock']",2015
0ChjBYedhZTQnWZWQYg15U,Bryan Martin,70,['modern country pop'],2015
4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,70,"['classic oklahoma country', 'contemporary country', 'country', 'country dawn', 'dance pop', 'pop']",2015
5gCRApTajqwbnHHPbr2Fpi,Juicy J,73,"['crunk', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2015
1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,75,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'hard rock', 'permanent wave', 'rock']",2015
0ZCO8oVkMj897cKgFH7fRW,Los Ángeles Azules,78,"['gruperas inmortales', 'musica mexicana', 'nu-cumbia', 'ranchera', 'tropical']",2015
7mnBLXK823vNxN3UWB7Gfz,The Black Keys,73,"['alternative rock', 'blues rock', 'garage rock', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",2015
0U7iI0Dk4Ojvi17nZboNO4,Vacations,72,"['newcastle nsw indie', 'pov: indie']",2015
7sfl4Xt5KmfyDs2T3SVSMK,Lil Jon,73,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'old school atlanta hip hop', 'pop rap', 'southern hip hop', 'trap']",2015
7n2Ycct7Beij7Dj7meI4X0,TWICE,79,"['k-pop', 'k-pop girl group', 'pop']",2015
47zz7sob9NUcODy0BTDvKx,Sade,75,"['british soul', 'sophisti-pop']",2015
32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,74,"['classic country pop', 'country', 'country dawn']",2015
3qnGvpP8Yth1AqSBMqON5x,Leon Bridges,72,"['indie folk', 'modern blues', 'neo soul', 'soul']",2015
4yBK75WVCQXej1p04GWqxH,Jeezy,70,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'old school atlanta hip hop', 'rap', 'southern hip hop', 'trap']",2015
3mIj9lX2MWuHmhNCA7LSCW,The 1975,76,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']",2015
2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,74,"['neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",2015
0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,79,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",2015
0NIIxcxNHmOoyBx03SfTCD,Tinashe,74,"['alternative r&b', 'dance pop', 'metropopolis', 'pop', 'r&b', 'urban contemporary']",2015
12vb80Km0Ew53ABfJOepVz,Ñengo Flow,80,"['reggaeton', 'trap latino', 'urbano latino']",2015
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,76,"['dance pop', 'pop']",2015
5BtHciL0e0zOP7prIHn3pP,Breaking Benjamin,70,"['alternative metal', 'nu metal', 'post-grunge']",2015
51Blml2LZPmy7TTiAg47vQ,U2,77,"['irish rock', 'permanent wave', 'rock']",2015
4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",74,"['disco', 'funk', 'jazz funk', 'motown', 'soul']",2015
7rkW85dBwwrJtlHRDkJDAC,NAV,72,"['canadian hip hop', 'canadian trap', 'melodic rap', 'rap', 'trap']",2015
2kucQ9jQwuD8jWdtR9Ef38,Sam Hunt,69,"['contemporary country', 'country', 'country pop', 'modern country rock']",2015
2IMZYfNi21MGqxopj9fWx8,Rels B,83,"['r&b en espanol', 'spanish hip hop', 'trap latino', 'urbano espanol', 'urbano latino']",2015
2feDdbD5araYcm6JhFHHw7,Labrinth,76,"['indie poptimism', 'pop']",2015
6qgnBH6iDM91ipVXv28OMu,KAYTRANADA,73,"['alternative r&b', 'escape room', 'indie soul', 'lgbtq+ hip hop']",2015
3koiLjNrgRTNbOwViDipeA,Marvin Gaye,74,"['classic soul', 'motown', 'neo soul', 'northern soul', 'quiet storm', 'soul']",2015
4RddZ3iHvSpGV4dvATac9X,Papa Roach,73,"['alternative metal', 'nu metal', 'rap metal', 'rap rock', 'rock']",2015
2P5sC9cVZDToPxyomzF1UH,Joey Bada$$,72,"['conscious hip hop', 'hip hop', 'rap']",2015
5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,75,"['baroque', 'classical', 'early music', 'german baroque']",2015
4hz8tIajF2INpgM0qzPJz2,Rainbow Kitten Surprise,70,['pov: indie'],2015
3xYXYzm9H3RzyQgBrYwIcx,Colter Wall,69,"['canadian americana', 'canadian contemporary country', 'outlaw country', 'saskatchewan indie']",2015
1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,74,"['classic soul', 'funk', 'quiet storm', 'soul']",2015
3tVQdUvClmAT7URs9V3rsp,Wizkid,77,"['afrobeats', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']",2015
4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,73,"['dance pop', 'pop']",2015
7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,80,"['belgian edm', 'edm', 'pop dance', 'tropical house']",2015
4lxfqrEsLX6N1N4OCSkILp,Phil Collins,77,"['rock drums', 'soft rock']",2015
4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,69,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",2015
2jSGzJw0ebJLu7OLVSOcBP,Plan B,80,"['reggaeton', 'trap latino', 'urbano latino']",2015
3RqBeV12Tt7A8xH3zBDDUF,Kelsea Ballerini,70,"['contemporary country', 'country']",2015
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,76,['pop soul'],2015
2qxJFvFYMEDqd7ui6kSAcq,Zedd,74,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']",2015
7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,70,"['contemporary country', 'country', 'country road']",2015
7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,76,"['dance pop', 'pop', 'post-teen pop']",2015
7bu3H8JO7d0UbMoVzbo70s,The Cure,75,"['new wave', 'permanent wave', 'rock', 'uk post-punk']",2015
0YC192cP3KPCRWx8zr8MfZ,Hans Zimmer,76,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']",2015
77ziqFxp5gaInVrF2lj4ht,Sech,79,"['panamanian pop', 'reggaeton', 'trap latino', 'urbano latino']",2015
7gP3bB2nilZXLfPHJhMdvc,Foster The People,73,"['indietronica', 'modern alternative rock', 'modern rock', 'rock']",2015
3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,73,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",2015
6vXTefBL93Dj5IqAWq6OTv,French Montana,75,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2015
6nS5roXSAGhTGr34W6n7Et,Disclosure,76,"['edm', 'house', 'indietronica', 'uk dance']",2015
2UZMlIwnkgAEDBsw1Rejkn,Tom Petty,70,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",2015
0eVyjRhzZKke2KFYTcDkeu,The Alchemist,71,"['alternative hip hop', 'drumless hip hop', 'hip hop', 'instrumental hip hop', 'west coast rap']",2015
3cR4rhS2hBWqI7rJEBacvN,Leslie Odom Jr.,71,"['broadway', 'show tunes', 'vocal jazz']",2015
4uFZsG1vXrPcvnZ4iSQyrx,C418,72,"['pixel', 'video game music']",2015
6yJ6QQ3Y5l0s0tn7b0arrO,JPEGMAFIA,71,"['alternative hip hop', 'experimental hip hop', 'industrial hip hop', 'underground hip hop']",2015
7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,78,"['dance pop', 'latin pop', 'mexican pop']",2015
2mVVjNmdjXZZDvhgQWiakk,Khruangbin,72,"['indie soul', 'neo-psychedelic', 'world']",2015
2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,77,"['compositional ambient', 'neo-classical']",2015
4IVAbR2w4JJNJDDRFP3E83,6LACK,72,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",2015
7FNnA9vBm6EKceENgCGRMb,Anitta,80,"['funk pop', 'funk rj', 'pagode baiano', 'pop', 'pop nacional']",2015
4NHQUGzhtTLFvgF5SZesLK,Tove Lo,74,"['dance pop', 'metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']",2015
7x8nK0m0cP2ksQf0mjWdPS,Dierks Bentley,68,"['contemporary country', 'country', 'country road', 'modern country rock']",2015
5yPzzu25VzEk8qrGTLIrE1,Young Nudy,70,"['pluggnb', 'rap', 'southern hip hop', 'trap']",2015
0PFtn5NtBbbUNbU9EAmIWF,TOTO,76,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",2015
5y2Xq6xcjJb2jVM54GHK3t,John Legend,75,"['neo soul', 'pop', 'pop soul', 'urban contemporary']",2015
5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg,71,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2015
2pSObt5Fk8izuX8ZfI3jRn,Upchurch,67,"['country rap', 'redneck']",2015
45eNHdiiabvmbp4erw26rg,ILLENIUM,71,"['edm', 'melodic dubstep', 'pop dance']",2015
2Mu5NfyYm8n5iTomuKAEHl,Ms. Lauryn Hill,73,"['alternative r&b', 'conscious hip hop', 'hip hop', 'neo soul', 'new jersey rap', 'r&b']",2015
3wcj11K77LjEY1PkEazffa,Burna Boy,79,"['afrobeats', 'dancehall', 'nigerian hip hop', 'nigerian pop']",2015
56ZTgzPBDge0OvCGgMO3OY,Beach House,72,"['art pop', 'baltimore indie', 'dream pop', 'dreamo', 'indie rock', 'indietronica', 'modern dream pop', 'pov: indie']",2015
5bSfBBCxY8QAk4Pifveisz,La Arrolladora Banda El Limón De Rene Camacho,79,"['banda', 'musica mexicana', 'norteno']",2015
6UBA15slIuadJ8h2lPRPos,Tech N9ne,69,"['detroit hip hop', 'kansas city hip hop', 'pop rap']",2015
0NGAZxHanS9e0iNHpR8f2W,Alok,80,"['electro house', 'pop nacional', 'slap house']",2015
0Z8XVUAOBPM4x12wKnFHEQ,Parker McCollum,67,"['classic texas country', 'contemporary country', 'modern country pop', 'texas country']",2015
2RTUTCvo6onsAnheUk3aL9,3 Doors Down,71,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",2015
1Qp56T7n950O3EGMsSl81D,Ghost,74,"['hard rock', 'metal']",2015
4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,67,"['cosmic american', 'jam band', 'psychedelic rock']",2015
59oA5WbbQvomJz2BuRG071,Jungle,74,"['indie soul', 'uk contemporary r&b']",2015
7okwEbXzyT2VffBmyQBWLz,Maná,77,"['latin arena pop', 'latin pop', 'latin rock', 'mexican pop', 'mexican rock', 'rock en espanol']",2015
