id,name,artist_id,year,popularity,release_date,energy,danceability,instrumentalness,loudness,tempo,valence
1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),6U3ybJ9UHNKEdsH7ktGBZ7,2022,81,2022-10-31,0.567,0.574,0.0,-7.126,75.965,0.526
0j3mqDTK4Z6lvrLzFCUUz6,Good Looking,5GGJosGMs08YEmKTZJe1fL,2022,82,2022-08-18,0.554,0.365,0.000358,-9.076,150.11,0.259
67AdiJcurlf6gocGobfaXs,"Going, Going, Gone",718COspgdWOnwOFpJHRZHS,2022,77,2022-06-24,0.56,0.565,0.0,-6.034,159.931,0.325
1qMMYpVatbRITKCfq1gasi,PUFFIN ON ZOOTIEZ,1RyvyyTE3xzB2ZywiAwp0i,2022,79,2022-04-29,0.657,0.883,0.0,-5.748,124.992,0.284
0V3wPSX9ygBnCm8psDIegu,Anti-Hero,06HL4z0CvFAxyc27GXpf02,2022,84,2022-10-21,0.648,0.633,2.62e-06,-6.645,96.888,0.49
3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),3TVXtAsR1Inumwj472S9r4,2022,82,2022-06-17,0.673,0.529,2.41e-06,-4.711,165.921,0.366
4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),1Cs0zKBU1kc0i8ypK3B9ai,2022,88,2022-08-26,0.965,0.561,7.07e-06,-3.673,128.04,0.304
32FhTAAjKZaBein150o3Px,because i liked a boy,74KM79TiuVKeVCqs8QtB0B,2022,82,2022-07-15,0.592,0.386,0.0,-7.299,146.879,0.161
4O2rRsoSPb5aN7N3tG6Y3v,Northern Attitude,2RQXRUsr4IW1f3mKyKsy4B,2022,77,2022-10-14,0.626,0.523,3.29e-05,-8.214,121.291,0.323
6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,4q3ewBCX7sLwd24euuV69X,2022,84,2022-05-06,0.712,0.911,2.68e-05,-5.105,92.005,0.425
4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,5Pwc4xIPtQLFEnJriah9YJ,2022,84,2022-05-13,0.797,0.704,0.000745,-5.927,139.994,0.825
4OmfWzukSVD140NiAIEjem,Static,57vWImR43h4CaDao012Ofp,2022,80,2022-07-15,0.305,0.335,0.631,-12.661,79.001,0.215
5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),0iEtIxbK0KxaSlF7G42ZOp,2022,83,2022-12-02,0.552,0.765,0.0,-7.524,119.476,0.492
4xF4ZBGPZKxECeDFrqSAG4,snowfall,0dgJbQ0bKPyUXco8hEXN7X,2022,84,2022-01-14,0.0918,0.466,0.803,-26.813,95.014,0.0841
4KGGeE7RJsgLNZmnxGFlOj,Falling Behind,7gW0r5CkdEUMm42w9XpyZO,2022,79,2022-08-26,0.353,0.449,0.0786,-12.986,165.888,0.55
09riz9pAPJyYYDVynE5xxY,1000 Blunts,1VPmR4DJC1PlOtd0IADAO0,2022,76,2022-07-29,0.698,0.83,1.02e-06,-6.517,132.99,0.595
41P6Tnd8KIHqON0QIydx6a,the perfect pair,35l9BRT7MXmM8bv2WDQiyB,2022,78,2022-07-15,0.663,0.634,0.124,-6.818,146.053,0.6
2L9N0zZnd37dwF0clgxMGI,ceilings,1GmsPCcpKgF9OhlNXjOsbS,2022,80,2022-04-08,0.322,0.516,0.00194,-11.762,148.005,0.261
2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),0iEtIxbK0KxaSlF7G42ZOp,2022,83,2022-12-02,0.613,0.716,0.0,-6.018,97.914,0.157
53zCCom4uEoIBaOAEJtjUL,The Good I'll Do,40ZNYROS4zLfyyBSs2PGe2,2022,75,2022-05-20,0.215,0.434,0.0,-8.478,118.152,0.187
1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,4q3ewBCX7sLwd24euuV69X,2022,82,2022-05-06,0.715,0.65,0.000291,-5.198,106.672,0.187
3sYBFUXTv0STUoUINx9Qe8,Watermelon Moonshine,6tPHARSq45lQ8BSALCfkFC,2022,75,2022-11-28,0.413,0.739,2.51e-05,-6.709,139.921,0.649
3hEkAosl2ZuO9FltxY5L1R,Jersey Giant,1GERDglQrxe4ynLzcdG6qP,2022,74,2022-12-16,0.331,0.576,0.0,-11.021,88.237,0.772
7ETjhPaIU4UmHOiimJBZz9,Your Heart Or Mine,4MoAOfV4ROWofLG3a3hhBN,2022,74,2022-09-02,0.713,0.639,0.0,-4.368,86.1,0.717
3XgGQ1wjo5khvq2UImjyNF,ALL MINE,3tlXnStJ1fFhdScmQeLpuG,2022,76,2022-07-08,0.378,0.617,9.16e-05,-8.54,141.967,0.22
7KokYm8cMIXCsGVmUvKtqf,Karma,06HL4z0CvFAxyc27GXpf02,2022,80,2022-10-21,0.619,0.64,0.0,-7.108,90.008,0.121
07UFnnK3uPIuKv5Rs9TmXl,Orange Juice,2RQXRUsr4IW1f3mKyKsy4B,2022,75,2022-10-14,0.378,0.662,6.84e-06,-10.908,120.133,0.207
4ObFZEXHQJcc8WQtqbCupZ,When Im Gone,5KfgJTNwvEbzMtJREyq9Jt,2022,74,2022-05-27,0.392,0.446,0.0,-11.388,179.137,0.502
200x8ONbPfFzByUr3fVz46,She Had Me At Heads Carolina,1mfDfLsMxYcOOZkzBxvSVW,2022,74,2022-04-08,0.912,0.607,0.0,-3.449,134.944,0.722
6pamafD9p0K7FHfJPz6TYF,Open the Gate,40ZNYROS4zLfyyBSs2PGe2,2022,73,2022-05-20,0.606,0.427,3.8e-05,-5.014,148.977,0.531
0fX4oNGBWO3dSGUZcVdVV2,N95,2YZyLoL8N0Wb9xBt1NhZWg,2022,78,2022-05-13,0.67,0.79,2.32e-06,-5.527,139.956,0.408
3GYlZ7tbxLOxe6ewMNVTkw,TV,6qqNVTkY8uBg9cP3Jd7DAH,2022,81,2022-07-21,0.236,0.412,0.00653,-15.159,140.214,0.119
6IyoLWzljeR3ldQo4KWHT6,Out thë way,3qiHUAX7zY4Qnjx8TNUzVx,2022,77,2022-09-09,0.617,0.763,1.96e-06,-7.509,128.134,0.811
0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),246dkjvS1zLTtiykXe5h60,2022,78,2022-06-03,0.67,0.733,0.0,-6.009,100.964,0.472
3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,4q3ewBCX7sLwd24euuV69X,2022,83,2022-05-06,0.686,0.647,1.34e-06,-5.745,79.928,0.268
6Xom58OOXk2SoU711L2IXO,Moscow Mule,4q3ewBCX7sLwd24euuV69X,2022,82,2022-05-06,0.674,0.804,1.18e-06,-5.453,99.968,0.292
5Eax0qFko2dh7Rl2lYs3bx,Efecto,4q3ewBCX7sLwd24euuV69X,2022,82,2022-05-06,0.475,0.801,1.73e-05,-8.797,98.047,0.234
0EF1EE8zusg3Y869e56JFd,Nothing's New,22y08IZx7u6SWpsfap1Cub,2022,80,2022-09-23,0.394,0.421,4.74e-06,-8.312,96.192,0.399
6koKhrBBcExADvWuOgceNZ,Open Arms (feat. Travis Scott),7tYKF4w9nC0nq9CsPZTHyP,2022,79,2022-12-08,0.586,0.434,0.0144,-7.612,78.259,0.239
5DIBVDJOHh7djepAjKHWCO,Heart Like A Truck,6tPHARSq45lQ8BSALCfkFC,2022,73,2022-11-28,0.632,0.587,1.01e-05,-5.416,139.974,0.392
1H4Y9uW4N0LsxJUz0VnaPJ,Just Pretend,3Ri4H12KFyu98LMjSoij5V,2022,76,2022-02-25,0.834,0.457,0.00125,-4.674,140.032,0.201
1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,5XKFrudbV4IiuE5WuTPRmT,2022,83,2022-04-22,0.55,0.551,0.0,-5.339,101.19,0.342
2ZL7WZcjuYKi1KUDtp4kCC,Spin Bout U,3TVXtAsR1Inumwj472S9r4,2022,75,2022-11-04,0.72,0.763,0.0,-6.383,129.971,0.229
54ipXppHLA8U4yqpOFTUhr,Bones,53XhwfbYqKCa1cC15pYq2q,2022,83,2022-07-01,0.75,0.772,0.0,-3.67,114.061,0.587
6cx5CvFhqN19efStehJqoW,Valentine,7gW0r5CkdEUMm42w9XpyZO,2022,78,2022-08-26,0.204,0.472,0.0,-13.065,82.51,0.224
37vVp2sWHuuIBOSl1NswP6,i'm yours,5arKwJZEvT5uKq4o0JfqR4,2022,82,2022-10-28,0.705,0.398,5.13e-05,-7.07,111.487,0.635
4kJT7Yj6Za01KfKHjb7mZE,Fall in Love with You.,5nvWOyAkfNgVLKESq4fOj2,2022,78,2022-07-22,0.0203,0.538,0.019,-23.163,121.447,0.103
2B664ulJSVBd6B8SAY3Wux,Oysters In My Pocket,5b5bt4mZQpJMoCRbiQ7diH,2022,77,2022-03-10,0.924,0.598,0.799,-4.974,168.017,0.611
6DHPLbudo5JXNdUlG7zDcC,Please Don't Go,46lEQmDJLJeyltECJYJv1Y,2022,72,2022-07-15,0.554,0.683,0.00011,-7.487,85.455,0.452
2gJj6WtAxXjApMs3PXsCeX,Heavy Eyes,40ZNYROS4zLfyyBSs2PGe2,2022,72,2022-05-20,0.912,0.471,0.0,-3.032,139.667,0.613
7INk3focyW89pATBgageU7,Good Times Go By Too Fast,78YqeIji3mgAS2K1Maca6x,2022,74,2022-08-05,0.706,0.66,0.0,-5.219,114.991,0.453
0jkzxxDG8z3Y5OmfNl1VM0,Homesick,2RQXRUsr4IW1f3mKyKsy4B,2022,73,2022-10-14,0.624,0.505,1.06e-05,-6.526,170.076,0.413
0hPRWztAIbNkt6GcFcLiqF,Matte Black,1VPmR4DJC1PlOtd0IADAO0,2022,73,2022-07-29,0.826,0.877,1.05e-05,-3.75,75.003,0.814
2xZ0zfuDTv5LxLhEgD82PG,Awkward,7tYKF4w9nC0nq9CsPZTHyP,2022,75,2022-06-09,0.474,0.618,0.000122,-12.097,119.999,0.397
1DbZAffh8GGwW41Q3AU8iC,Flower Shops (feat. Morgan Wallen),4GGfAshSkqoxpZdoaHm7ky,2022,72,2022-03-11,0.459,0.544,0.0,-5.908,128.062,0.231
2GAhgAjOhEmItWLfgisyOn,Low,7tYKF4w9nC0nq9CsPZTHyP,2022,76,2022-12-09,0.546,0.698,0.00314,-7.234,145.044,0.335
2wSTnntOPRi7aQneobFtU4,Shirt,7tYKF4w9nC0nq9CsPZTHyP,2022,76,2022-12-09,0.512,0.848,0.00232,-7.72,120.009,0.572
1bDbXMyjaUIooNwFE9wn0N,Rich Flex,3TVXtAsR1Inumwj472S9r4,2022,77,2022-11-04,0.518,0.549,1.21e-06,-9.39,160.07,0.418
1qEmFfgcLObUfQm0j1W2CK,Late Night Talking,6KImCVD70vtIoJWnq6nGn3,2022,79,2022-05-20,0.728,0.714,0.0,-4.595,114.996,0.901
1N8TTK1Uoy7UvQNUazfUt5,SPIT IN MY FACE!,4MvZhE1iuzttcoyepkpfdF,2022,79,2022-12-20,0.785,0.73,0.0216,-6.512,94.094,0.649
2LtCEKs68u3RpNh4wybCF8,Hotel,5nvWOyAkfNgVLKESq4fOj2,2022,79,2022-10-28,0.427,0.228,0.0167,-8.739,180.345,0.192
4Wos0h9ECU2Z3oJMTQxpbc,Read your Mind,74KM79TiuVKeVCqs8QtB0B,2022,76,2022-07-15,0.803,0.672,0.0,-5.061,120.058,0.578
1QPreu0BNOrUfEb8HTd2qG,Rich Spirit,2YZyLoL8N0Wb9xBt1NhZWg,2022,75,2022-05-13,0.421,0.852,2.28e-06,-9.153,95.977,0.457
2TktkzfozZifbQhXjT6I33,Evergreen (You Didn’t Deserve Me At All),5FxD8fkQZ6KcsSYupDVoSO,2022,75,2022-04-08,0.336,0.697,0.00528,-10.395,82.029,0.31
6BU1RZexmvJcBjgagVVt3M,Count Me Out,2YZyLoL8N0Wb9xBt1NhZWg,2022,76,2022-05-13,0.431,0.776,0.0,-7.544,133.999,0.495
5odlY52u43F5BjByhxg7wg,golden hour,164Uj4eKjl6zTBKfJLFKKK,2022,78,2022-09-23,0.593,0.515,0.162,-4.801,94.467,0.153
5eUpUFdFaAeovPau6lQkqK,Thinking 'Bout You (feat. MacKenzie Porter),1dID9zgn0OV0Y8ud7Mh2tS,2022,72,2022-02-11,0.745,0.364,0.0,-3.293,203.912,0.785
4qNYl4NkngYRqf6DtTyD9I,Die Trying,0RESbWvOMyua0yuyVrztJ5,2022,72,2022-11-17,0.712,0.893,0.0,-6.948,145.952,0.685
0wHFktze2PHC5jDt3B17DC,First Class,2LIk90788K0zvyj2JJVwkJ,2022,76,2022-05-06,0.582,0.902,3.18e-06,-5.902,107.005,0.332
7FlQk2gJ6TBrHHiidvdR2O,MAMIII,4obzFoKoKRHIphyHzJ35G3,2022,81,2022-05-13,0.703,0.836,0.0,-3.554,94.048,0.902
1wLNEMiUzwvRZz9XHCXhAE,Fifth of May,40ZNYROS4zLfyyBSs2PGe2,2022,71,2022-11-11,0.544,0.596,3.06e-06,-7.039,136.728,0.707
0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),46pWGuE3dSwY3bMMXGBvVS,2022,82,2022-08-25,0.806,0.801,0.000669,-5.206,106.999,0.802
3OHfY25tqY28d16oZczHc8,Kill Bill,7tYKF4w9nC0nq9CsPZTHyP,2022,79,2022-12-09,0.728,0.644,0.169,-5.75,88.993,0.43
3qAJAUr7yc9bPDx4ESt6ND,HASTA LA MUERTE,0XeEobZplHxzM9QzFQWLiR,2022,74,2022-05-06,0.832,0.555,0.0,-3.691,170.124,0.43
3Z0qLOS0cqWKPHXkbTXmNF,Gilded Lily,3Oim8XBPbznAa8Jj8QzNc8,2022,77,2022-10-26,0.571,0.4,3.05e-05,-6.534,61.859,0.146
2z9iuAxKv4TTeCrPAxxKg9,Love Lost,4LLpKhyESsyAXpc4laK94U,2022,75,2022-07-22,0.812,0.735,0.0,-4.417,109.829,0.584
1M39ETXmej4g9EMSeXPUgj,New Perspective,2RQXRUsr4IW1f3mKyKsy4B,2022,72,2022-10-14,0.524,0.693,1.83e-06,-9.696,156.529,0.453
2CeKVsFFXG4QzA415QygGb,Feliz Cumpleaños Ferxxo,2LRoIwlKmHjgvigdNGBHNo,2022,83,2022-09-14,0.573,0.865,0.0,-5.501,94.999,0.563
0QHEIqNKsMoOY5urbzN48u,Made You Look,6JL8zeS1NmiOftqZTRgdTz,2022,80,2022-10-21,0.522,0.834,1.59e-06,-3.574,145.035,0.854
0lEjxUUlKqjqXrVlIHFduD,P power (feat. Drake),2hlmm7s2ICUX0LVIhVFlZQ,2022,74,2022-01-13,0.591,0.828,0.000323,-6.217,119.251,0.202
1brnLTvarI9D1hLP6z2Ar8,Thank God,3oSJ7TBVCWMDMiYjXNiCKE,2022,72,2022-09-09,0.455,0.738,0.0,-8.735,99.945,0.441
24teIhDYO2RocTA2v5dY0r,Extssy Model,7Gi6gjaWy3DxyilpF1a8Is,2022,80,2022-02-11,0.725,0.675,0.0,-4.766,92.513,0.469
50Emgupm363qIrYBe20FR3,Quittin' Time,40ZNYROS4zLfyyBSs2PGe2,2022,71,2022-07-15,0.725,0.557,9.21e-06,-5.79,143.34,0.54
2CSRrnOEELmhpq8iaAi9cd,Blind,7tYKF4w9nC0nq9CsPZTHyP,2022,74,2022-12-09,0.279,0.461,0.0,-11.776,114.225,0.599
3icILkEkTKNPaPQ5usTbsw,New Drank,5tQMB0cuNXdCtzovGt55uD,2022,71,2022-03-31,0.599,0.703,0.0,-10.215,131.051,0.695
5jQI2r1RdgtuT8S3iG8zFC,Lavender Haze,06HL4z0CvFAxyc27GXpf02,2022,77,2022-10-21,0.449,0.735,0.00126,-10.56,97.05,0.0955
0UXlu64mDLvfzR8IXMz06J,Ya No Somos Ni Seremos,0XwVARXT135rw8lyw1EeWP,2022,82,2022-02-18,0.452,0.588,0.0,-4.75,139.953,0.734
7L93GESzq43UkKUt5FsOCq,Jump Around - 30 Years Remaster,0AuW7OCyKfFrsMbtHrYgIV,2022,76,2022-07-22,0.823,0.811,4.52e-06,-5.921,106.929,0.827
0mL82sxCRjrs3br407IdJh,Is There Someone Else?,1Xyo4u8uXC1ZmMpatF05PJ,2022,81,2022-01-06,0.586,0.702,7.27e-05,-7.83,134.951,0.608
58UKC45GPNTflCN6nwCUeF,Fancy Like,7sKxqpSqbIzphAKAhrqvlf,2022,72,2022-01-21,0.765,0.647,0.0,-6.459,79.994,0.855
7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),0NGAZxHanS9e0iNHpR8f2W,2022,81,2022-06-17,0.818,0.687,0.0,-4.221,125.952,0.886
4ygQ5wSuzzNRevVjup1qV2,El Gavilán,0pePYDrJGk8gqMRbXrLJC8,2022,76,2022-10-21,0.684,0.724,0.0035,-4.413,144.117,0.729
6tRneEcItwpSxBtqgem5Dr,THE DEATH OF PEACE OF MIND,3Ri4H12KFyu98LMjSoij5V,2022,74,2022-02-25,0.713,0.469,0.000188,-5.619,154.994,0.267
33vZRjxJScapmRShRJq8I0,NIGHTS LIKE THESE,22wbnEMDvgVIAGdFeek6ET,2022,76,2022-07-29,0.593,0.667,0.0,-6.016,95.947,0.458
3qoftcUZaUOncvIYjFSPdE,Bejeweled,06HL4z0CvFAxyc27GXpf02,2022,76,2022-10-21,0.551,0.687,0.000143,-9.202,163.994,0.443
1fDFHXcykq4iw8Gg7s5hG9,About You,3mIj9lX2MWuHmhNCA7LSCW,2022,81,2022-10-14,0.762,0.416,0.804,-7.385,95.967,0.461
32iNr3J93tqFkxaMYwdRYi,"Everywhere, Everything",2RQXRUsr4IW1f3mKyKsy4B,2022,71,2022-10-14,0.391,0.462,0.0,-9.164,179.731,0.287
1TsiwVwHhLgVK8sxBchINM,Tishomingo,40ZNYROS4zLfyyBSs2PGe2,2022,70,2022-05-20,0.576,0.56,2.08e-05,-6.92,133.491,0.478
2IlT65thKQQw248mhk2PjQ,JACKIE BROWN,3tlXnStJ1fFhdScmQeLpuG,2022,74,2022-07-08,0.353,0.726,0.002,-10.273,137.66,0.503
3CIyK1V4JEJkg02E4EJnDl,Enemy (with JID) - from the series Arcane League of Legends,53XhwfbYqKCa1cC15pYq2q,2022,80,2022-07-01,0.783,0.728,0.0,-4.424,77.011,0.555
31mzt4ZV8C0f52pIz1NSwd,Shut up My Moms Calling (Sped up),35WVTyRnKAoaGExqgktVyb,2022,79,2022-09-14,0.474,0.653,6.65e-06,-10.899,85.024,0.361
4D7BCuvgdJlYvlX5WlN54t,"You're On Your Own, Kid",06HL4z0CvFAxyc27GXpf02,2022,77,2022-10-21,0.39,0.696,1.55e-05,-10.331,120.032,0.395
4zIeRcsaho6lZuaXEYR1y3,Easier Said Than Done,0oK5D6uPhGu4Jk2dbZfodU,2022,74,2022-08-26,0.399,0.547,2.81e-06,-9.808,84.127,0.563
0lREs0EdgrMQQKw00yx0Ct,Una Noche en Medellín,1Yj5Xey7kTwvZla8sqdsdE,2022,79,2022-01-21,0.548,0.87,4.6e-05,-5.253,96.018,0.832
3sLTYBYs6lJsFK84t2X7wt,Bathroom,5nvWOyAkfNgVLKESq4fOj2,2022,77,2022-10-28,0.415,0.708,4.68e-05,-4.078,119.922,0.156
6d3rOaVzZshI2YRBl7WjQb,Memory to Drown,0ChjBYedhZTQnWZWQYg15U,2022,70,2022-04-29,0.781,0.662,8e-05,-3.294,126.028,0.641
221qmpQeBNV87sUjQeUTVH,Around Me (feat. Don Toliver),0iEtIxbK0KxaSlF7G42ZOp,2022,75,2022-12-02,0.669,0.695,0.0137,-3.447,119.986,0.063
0Z94dtWElamDwU4NrcGoUR,Better,02vrwnrNEeDRV96o9iPSYP,2022,74,2022-08-05,0.0867,0.696,0.922,-25.203,129.989,0.349
0k11c8vwyeNSGQex6UMa1v,Last Night Lonely,4MoAOfV4ROWofLG3a3hhBN,2022,69,2022-09-02,0.813,0.652,0.0,-2.842,102.987,0.851
2g6tReTlM2Akp41g0HaeXN,Die Hard,2YZyLoL8N0Wb9xBt1NhZWg,2022,74,2022-05-13,0.736,0.775,0.00116,-8.072,100.988,0.362
0hnvQLkV7yOjslEzflJSK4,La Curiosidad,6PH3FLQAxtqYy46Zv08bpV,2022,72,2022-06-02,0.454,0.626,0.000442,-8.767,123.351,0.36
5Gt9bxniM1SxN61yRzRhXL,United In Grief,2YZyLoL8N0Wb9xBt1NhZWg,2022,75,2022-05-13,0.845,0.529,0.0,-8.142,85.63,0.331
4vVjPTApwXZwB2H3mBq3ml,HOTEL LOBBY (Unc & Phew),0VRj0yCOv2FXJNP47XQnx5,2022,73,2022-10-07,0.638,0.823,0.0,-4.377,127.984,0.155
6uvh0In7u1Xn4HgxOfAn8O,Matilda,6KImCVD70vtIoJWnq6nGn3,2022,76,2022-05-20,0.294,0.507,1.97e-05,-10.0,114.199,0.386
3fuyYaLhZ2RoP9eWpvfP1H,A New Kind Of Love - Demo,6MUyqmIQ35inLjch0YzIEG,2022,73,2022-04-08,0.487,0.674,0.00411,-13.307,132.97,0.329
5CM4UuQ9Gnd6K2YyKGPMoK,Bad Habit,57vWImR43h4CaDao012Ofp,2022,75,2022-06-29,0.507,0.686,7.51e-05,-7.097,168.955,0.69
4vfTyv3PkLAac4zTn5P82d,Hell Of A Way To Go,2QMsj4XJ7ne2hojxt6v5eb,2022,69,2022-05-13,0.74,0.481,0.0,-4.672,150.053,0.669
17js0w8GTkTUFGFM6PYvBd,Igualito a Mi Apá,0ys2OFYzWYB5hRDLCsBqxt,2022,74,2022-12-30,0.812,0.758,0.0,-3.272,144.908,0.795
3TFoEJe5zNuHZStRboWPxg,People Watching,4Uc8Dsxct0oMqx0P6i60ea,2022,74,2022-06-24,0.592,0.53,0.0,-7.281,125.721,0.544
1zsPaEkglFvxjAhrM8yhpr,Hey Mor,1i8SpTcr7yvPOmcqrbnVXY,2022,80,2022-10-07,0.589,0.901,0.000237,-6.713,98.002,0.399
2N9LEu6Pf8nDcp3GjWJT1Z,I Can't Save You (Interlude) [with Future & feat. Don Toliver],0iEtIxbK0KxaSlF7G42ZOp,2022,73,2022-12-02,0.729,0.67,0.0,-4.61,143.067,0.328
0UbesRsX2TtiCeamOIVEkp,Ch y la Pizza,0ys2OFYzWYB5hRDLCsBqxt,2022,76,2022-12-30,0.668,0.628,0.0,-2.722,148.746,0.845
6bK9BH9Ts8Gj5JFvnQkzak,Get Busy,3Isy6kedDrgPYoTS1dazA9,2022,78,2022-11-11,0.824,0.741,0.0,-4.143,100.216,0.725
4JdYapRlYv67LnjrkDhZVX,"Think Of Me Once In A While, Take Care",2HpfqDQ8DBQlnrbAsdIh7s,2022,74,2022-09-10,0.142,0.209,0.95,-11.37,71.02,0.0386
40SBS57su9xLiE1WqkXOVr,Afraid To Feel,0HxX6imltnNXJyQhu4nsiO,2022,81,2022-05-02,0.912,0.578,0.00362,-3.929,127.87,0.68
6xGruZOHLs39ZbVccQTuPZ,Glimpse of Us,3MZsBdqDrRTJihTHQrO6Dq,2022,78,2022-06-10,0.317,0.44,4.78e-06,-9.258,169.914,0.268
