id,name,artist_id,year,popularity,release_date
5n0CTysih20NYdT2S0Wpe8,Trouble,26T3LtbuGT1Fu9m0eRq5X3,2015,73,2015-12-18
5j4hSQH0KaAc8f6cimnXIT,Fire Away,4YLtscXsxbVgi031ovDDdh,2015,71,2015-05-04
6DUdDIRgLqCGq1DwkNWQTN,Borro Cassette,1r4hJ1h58CWwUQe3MxPuau,2015,82,2015-10-30
3pyyGVqWvRMq43qtJBzxe0,Kids,0m5FakHKCQdA7UN0PIzMcL,2015,74,2015-03-08
78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,5pKCCKE2ajJHZ9KAiaK11H,2015,77,2015-01-24
3cU2wBxuV6nFiuf6PJZNlC,Dear Future Husband,6JL8zeS1NmiOftqZTRgdTz,2015,77,2015-01-09
5BlGmys9VqmHZbf7eswxG1,Daylight,675tsBPpaZtqyiBwEf3ZEP,2015,71,2015-05-05
7s8VgA8OjvwBUuigKzEGBx,This Is Home,2hR4h1Cao2ueuI7Cx9c7V8,2015,72,2015-08-03
5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),6PXS4YHDkKvl1wkIl4V8DL,2015,73,2015-06-29
2s1sdSqGcKxpPr5lCl7jAV,Chandelier,5WUlDfRSoLAfcVSX1WnrxN,2015,70,2015-05-04
2gAGWaK4wvt2xrFUlR4mK8,Jukebox Joints (feat. Joe Fox & Kanye West),13ubrt8QOOCPljQ2FL1Kca,2015,72,2015-05-26
1Ser4X0TKttOvo8bgdytTP,Come Get Her,7iZtZyCzp3LItcw1wtPI3D,2015,72,2015-01-06
2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),6JL8zeS1NmiOftqZTRgdTz,2015,78,2015-01-09
4DpNNXFMMxQEKl7r0ykkWA,Play Date,63yrD80RY3RNEM2YDpUpO8,2015,77,2015-08-14
0Dc7J9VPV4eOInoxUiZrsL,Don't Tell 'Em,3KV3p5EY4AvKxOlhGHORLg,2015,72,2015-12-04
7B5Npv8NjjTCzk8PLpU66h,Love In The Dark,4dpARuHxo51G3z768sgnrY,2015,74,2015-11-20
22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,7CajNmpbOovFoOoasH2HaY,2015,82,2015-07-17
7oGZAicScQt96OAW4AruYy,Want to Want Me,07YZf4WDAMNwqr4jfgOZ8y,2015,77,2015-05-29
65GbQI9VDTs7vo6MJL2iJA,Coming Home,3qnGvpP8Yth1AqSBMqON5x,2015,72,2015-06-23
023OVLNzXhX0j7CxswUt6D,Cheerleader - Felix Jaehn Remix Radio Edit,5MouCg6ta7zAxsfMEbc1uh,2015,67,2015-10-16
3bnVBN67NBEzedqQuWrpP4,Tear in My Heart,3YQKmKGau1PzlVlkL1iodx,2015,73,2015-05-15
2aaCNg42RA74s0EmHTBqS7,No Other Heart,3Sz7ZnJQBIHsXLUSo0OQtM,2015,74,2015-08-07
2kR18wsL3gvXRXdNE4dCGc,Homegrown,6yJCxee7QumYr820xdIsjo,2015,69,2015-04-28
7GgWAITsYJaRM3r50rfh5w,When We Were Young,4dpARuHxo51G3z768sgnrY,2015,72,2015-11-20
2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),137W8MRPWKqSmrBGDBFSop,2015,81,2015
360Wr96ywrCQq4kTAJ8Pq6,Pacify Her,63yrD80RY3RNEM2YDpUpO8,2015,76,2015-08-14
6wNeKPXF0RDKyvfKfri5hf,Dollhouse,63yrD80RY3RNEM2YDpUpO8,2015,74,2015-08-14
3u1FiuSpfsgVnekEMXgMwJ,"Tag, You're It",63yrD80RY3RNEM2YDpUpO8,2015,75,2015-08-14
4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,1uNFoZAHBGtllmzznpCI3s,2015,80,2015-11-13
5dFEX82XB1ElGFwfCp0rql,Jekyll and Hyde,5t28BP42x2axFnqOOMg3CM,2015,68,2015-09-04
3Te8uLyit6X3ncNW8Fp3K2,Immortals,4UXqAaa6dQYAk18Lv7PEgX,2015,74,2015-01-16
4LFBVDJV0xpayUvquQVzhS,Cut the Cord,70BYFdaZbEKbeauJ670ysI,2015,70,2015-09-18
43UV5Uk0ntzH6MP8Rx1RKh,The Devil Wears a Suit and Tie,3xYXYzm9H3RzyQgBrYwIcx,2015,70,2015-06-02
6rje9f1wRFJDO2iTORw0lH,I Know,0c173mlxpT3dSFRgMO8XPh,2015,71,2015-02-23
3hhbDnFUb2bicI2df6VurK,River,3qnGvpP8Yth1AqSBMqON5x,2015,73,2015-06-23
1wHZx0LgzFHyeIZkUydNXq,Antidote,0Y5tJX1MQlPlqiwlOH1tJY,2015,74,2015-09-04
1j6kDJttn6wbVyMaM42Nxm,Lord Pretty Flacko Jodye 2 (LPFJ2),13ubrt8QOOCPljQ2FL1Kca,2015,71,2015-05-26
0vf2eBw2inhl8y61cYQMv2,Devil Town,2hR4h1Cao2ueuI7Cx9c7V8,2015,73,2015-11-09
7JXZq0JgG2zTrSOAgY8VMC,Jungle,3TVXtAsR1Inumwj472S9r4,2015,71,2015-02-12
3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,6S2OmqARrzebs0tKUEyXyp,2015,76,2015-01-01
0fYVliAYKHuPmECRs1pbRf,Renegades,3NPpFNZtSTHheNBaWC82rB,2015,75,2015-06-30
3vv9phIu6Y1vX3jcqaGz5Z,Roses,69GGBxA162lTqCwzJG5jLp,2015,73,2015-06-16
2P4OICZRVAQcYAV2JReRfj,Waiting For Love,1vCWHaC5f2uS3yhpwWbIA6,2015,80,2015-10-02
1OZpgVRQKkxcoeEocqTMRZ,Pongámonos De Acuerdo,1bfl0AU8SqmLkElptOprhC,2015,78,2015-03-23
5QmdK8QFbY8TLVKPuJzexD,Dark Beach,06O23tLg0or676h8EEzH7W,2015,74,2015-03-10
2e4jB31WcGsxKL1ByqdZCq,Sippy Cup,63yrD80RY3RNEM2YDpUpO8,2015,72,2015-08-14
7seTcUFOhn5caSDbiSfsp0,She Knows,21E3waRsmPlU7jZsS13rcj,2015,67,2015-01-20
5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),3t5xRXzsuZmMDkQzgOX35S,2015,80,2015-09-25
6n7Aj8Ok0kyktLxFjcUreo,Old Ties and Companions,675tsBPpaZtqyiBwEf3ZEP,2015,68,2015-05-05
5fSPbm5lcwtqwXkeQQswW8,Record Year,2IvkS5MXK0vPGnwyJsrEyV,2015,67,2015-11-11
1ppTqTBXqnlVGPxlluGHRE,Loud and Heavy,2v7wIbCkIzxOfT3GnqCexD,2015,68,2015-01-12
