id,name,artist_id,year,popularity,release_date
0HTIrbUwwFn984RzVZm5Fk,Yale,3gBZUcNeVumkeeJ19CY2sX,2020,79,2020-08-14
7s5VQqrjBtrBgZL4pEa46S,Romantic Lover,3XxNRirzbjfLdDli06zMaB,2020,80,2020-08-07
1VLtjHwRWOVJiE5Py7JxoQ,Martin & Gina,6AgTAQt8XS6jRWi4sX7w49,2020,79,2020-05-15
3K07bGe8iljQ3mOKArHLDo,Starting Over,4YLtscXsxbVgi031ovDDdh,2020,76,2020-11-13
4R2kfaDFhslZEMJqAFNpdd,cardigan,06HL4z0CvFAxyc27GXpf02,2020,85,2020-07-24
4nyF5lmSziBAt7ESAUjpbx,"I miss you, I’m sorry",4tuJ0bMpJh08umKkEXKUI5,2020,82,2020-07-14
7fEoXCZTZFosUFvFQg1BmW,Took Her To The O,6QtgPSJPSzcnn7dPZ4VINp,2020,78,2020-03-06
6IBcOGPsniK3Pso1wHIhew,Forever After All,718COspgdWOnwOFpJHRZHS,2020,77,2020-10-23
5hM5arv9KDbCHS0k9uqwjr,Borderline,5INjqkS1o8h1imAzPqGZBb,2020,81,2020-02-14
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),7dGJo4pcD2V6oG8kP0tJRR,2020,82,2020-01-17
4xqrdfXkTW4T0RauPLv3WA,Heather,4Uc8Dsxct0oMqx0P6i60ea,2020,84,2020-03-20
30QR0ndUdiiMQMA9g1PGCm,"...And to Those I Love, Thanks for Sticking Around",1VPmR4DJC1PlOtd0IADAO0,2020,77,2020-02-14
7AzlLxHn24DxjgQX73F9fU,No Idea,4Gso3d4CscCijv0lmajZWs,2020,81,2020-03-13
29TPjc8wxfz4XMn21O7VsZ,Sky,699OTQXzgjhIYAHMy9RyPD,2020,80,2020-12-25
3PfIrDoz19wz7qK7tYeu62,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,2020,84,2020-03-27
6M0EP76qW9TG4SNU0agu94,Uuuu,57vWImR43h4CaDao012Ofp,2020,76,2020-12-04
5QO79kh1waicV47BqGRL3g,Save Your Tears,1Xyo4u8uXC1ZmMpatF05PJ,2020,85,2020-03-20
1MgV7FIyNxIG7WzMRJV5HC,my tears ricochet,06HL4z0CvFAxyc27GXpf02,2020,80,2020-07-24
4PwWESSlTwzvw9B7bmtTLS,anything,4aKWmkWAKviFlyvHYPTNQY,2020,77,2020-10-23
7ACxUo21jtTHzy7ZEV56vU,Crazy Train,6ZLTlhejhndI4Rh53vYhrY,2020,77,2020-09-18
5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,0epOFNiUfyON9EYx7Tpr6V,2020,79,2020-04-10
2U5WueTLIK5WJLD7mvDODv,Wishing Well,4MCBfE4596Uoi2O4DtmEMz,2020,76,2020-07-10
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),6M2wZ9GZgrQXHCFfjv46we,2020,81,2020-03-27
5PvVkf1Yuq3XyMqqjPiKPd,Been Away,3tlXnStJ1fFhdScmQeLpuG,2020,76,2020-02-07
1BpKJw4RZxaFB88NE5uxXf,ILoveUIHateU,699OTQXzgjhIYAHMy9RyPD,2020,77,2020-12-25
4aOOExMBUyxKnEYb39SrTg,Riot,15UsOTVnJzReFVN1VCnxy4,2020,77,2020-06-01
56oGoEjA9eTZYgsttEFKY3,The Thrill,137W8MRPWKqSmrBGDBFSop,2020,77,2020-11-11
3ruoIF2UnoXdzK8mR61ebq,Rich Nigga Shit (feat. Young Thug),1URnnhqYAYcrqrcwql10ft,2020,77,2020-10-02
1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,0eDvMgVFoNV3TpwtrVCoTj,2020,79,2020-07-03
1c5CllrZr45UBhWpIqM332,Funny Thing,4frXpPxQQZwbCu3eTGnZEw,2020,75,2020-04-03
1w327AHTCoChRIkJUprAnV,Mirage,2efrqekWSHlvhATD50AG3m,2020,75,2020-01-06
1ipSpQfzBbhPFhYm6tfVIz,Mr. Glock,0RESbWvOMyua0yuyVrztJ5,2020,72,2020-01-31
2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),4MCBfE4596Uoi2O4DtmEMz,2020,75,2020-07-10
4EuaDcxHmHKS6gZ5iuGba0,Joy Of My Life,4YLtscXsxbVgi031ovDDdh,2020,72,2020-11-13
3Z2anmIVG8b1GelyeFQdnP,Maine,2RQXRUsr4IW1f3mKyKsy4B,2020,72,2020-05-01
3YJJjQPAbDT7mGpX3WtQ9A,Good Days,7tYKF4w9nC0nq9CsPZTHyP,2020,76,2020-12-25
5m0yZ33oOy0yYBtdTXuxQe,Low Down,5f7VJjfbwm532GiveGC0ZK,2020,74,2020-05-01
4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),4kYSro6naA4h99UJvo89HB,2020,77,2020-08-07
4jB3Mw900goYibsFAueHph,Black Creek,26C2AjqgMr5aDzj6Yp2ORz,2020,72,2020-02-07
11hEwcy9LMEvzAlOYAFhkK,"not a lot, just forever",4aKWmkWAKviFlyvHYPTNQY,2020,74,2020-10-23
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),6bmlMHgSheBauioMgKv2tn,2020,80,2020-02-08
4PklAHGXT5ityno3IA8SKd,Go Stupid,6AgTAQt8XS6jRWi4sX7w49,2020,73,2020-05-15
7FpBQ067pHB67deawpbbcY,Body Like A Back Road,2kucQ9jQwuD8jWdtR9Ef38,2020,72,2020-04-03
53KWkwzQq47p13swqiLAMI,Love Me Anyway,7GlBOeep6PqTfFi59PTUUN,2020,72,2020-05-01
6jRq8gaZhMUyy5RclRPcAf,hot girl bummer,2cFrymmkijnjDg9SS92EPM,2020,76,2020-08-21
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),06HL4z0CvFAxyc27GXpf02,2020,77,2020-07-24
0Is8zshpnWUiFQJIYAMrQN,Crooked Teeth,40ZNYROS4zLfyyBSs2PGe2,2020,71,2020-11-27
5TXQCMKN6TgemTL3c4wRTn,Sorrows,2EMAnMvWE2eb56ToJVfCWs,2020,74,2020-10-02
1i8dJGpKO0xQiKGCVslJqB,half return,4aKWmkWAKviFlyvHYPTNQY,2020,74,2020-10-23
0Li1OuXXfi7950ilZUFGkF,Cardigan,4Gso3d4CscCijv0lmajZWs,2020,75,2020-03-13
1sxGIhaxY8eF52e1TlShSP,Pardon Me (Lil Yachty feat. Future & Mike WiLL Made-It),6icQOAFXDZKsumw3YXyusw,2020,72,2020-05-29
09RamrocZneYcLYLRIxYha,Steeeam,4z1P9QhvHGEJzPhQAjXYPE,2020,73,2020-10-30
4wVOKKEHUJxHCFFNUWDn0B,Chicago Freestyle (feat. Giveon),3TVXtAsR1Inumwj472S9r4,2020,76,2020-05-01
2hwOoMtWPtTSSn6WHV7Vp5,Blue World,4LLpKhyESsyAXpc4laK94U,2020,74,2020-01-17
1p0rEzrK7YtdRZVtiyV7RN,Lemonade (feat. NAV),6MPCFvOQv5cIGfw3jODMF0,2020,77,2020-08-28
6uyiyatWPCqC59Mm4rO8xL,One Of Them Girls,5Zq7R5qmi58ByYyBQTlNuk,2020,72,2020-11-20
6bnF93Rx87YqUBLSgjiMU8,Heartless,1Xyo4u8uXC1ZmMpatF05PJ,2020,77,2020-03-20
6Kj17Afjo1OKJYpf5VzCeo,Pain 1993 (with Playboi Carti),3TVXtAsR1Inumwj472S9r4,2020,74,2020-05-01
6vBbirJ0n9L0j1XPtWlG6T,Good Die Young,1Tie3AZgLQZqYEp8Fv4zOZ,2020,69,2020-11-20
4xqIYGwwZTEem9U8A42SPF,Broke In A Minute,2jku7tDXc6XoB6MO2hFuqg,2020,73,2020-04-10
73rxH6rYJQZtwfjKNb4mwZ,Pieces,0EyZDKtc41e4A3a3v69MxD,2020,70,2020-07-10
4NUhcsz9E1LrBe8nXLZqzp,It Almost Worked,0Y6dVaC9DZtPNH4591M42W,2020,74,2020-05-01
7kDUspsoYfLkWnZR7qwHZl,my ex's best friend (with blackbear),6TIYQ3jFPwQSRmorSezPxX,2020,73,2020-09-25
7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,4npEfmQ6YuiwW1GpUmaq3F,2020,80,2020-09-18
6KfoDhO4XUWSbnyKjNp9c4,Maniac,4Uc8Dsxct0oMqx0P6i60ea,2020,76,2020-03-20
0sY6ZUTh4yoctD8VIXz339,champagne problems,06HL4z0CvFAxyc27GXpf02,2020,77,2020-12-11
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,4fxd5Ee7UefO4CUXgwJ7IP,2020,78,2020-03-27
4Iedi94TIaB2GGb1nMB68v,On Me,5f7VJjfbwm532GiveGC0ZK,2020,72,2020-12-04
6FZDfxM3a3UCqtzo5pxSLZ,Without Me,26VFTg2z8YR0cCuwLzESi2,2020,78,2020-01-17
4HYDUMY0xSpeBr0AMY9cUz,La Curiosidad,2cPqdH7XMvwaBJEVjheH8g,2020,81,2020-06-12
2NmsngXHeC1GQ9wWrzhOMf,illicit affairs,06HL4z0CvFAxyc27GXpf02,2020,77,2020-07-24
0zWbYGQq5O1KQd0iqzgjP6,Rehab (Winter In Paris),3tlXnStJ1fFhdScmQeLpuG,2020,72,2020-02-07
4K06PO78fW4mnBVenxGNob,Conversations,4MCBfE4596Uoi2O4DtmEMz,2020,72,2020-07-10
2bFGGsScXp2Tu10jKMCKO6,Figure You Out,6NnBBumbcMYsaPTHFhPtXD,2020,74,2020-05-22
3xQq3mpD6hunD2XG7FXHHu,That Just Isn't Empirically Possible,1VPmR4DJC1PlOtd0IADAO0,2020,71,2020-02-14
6kBbetvAHiBSNIpndZBs6W,GIVE HEAVEN SOME HELL,5QNm7E7RU2m64l6Gliu8Oy,2020,69,2020-09-04
1cwqP7Tyxu5z8XDYoPkNte,Chandelier,0oouuXi8tdasgUgk520Jy6,2020,74,2020-09-25
0u9NVrPqUINrHIFCuPOnYm,November Air,40ZNYROS4zLfyyBSs2PGe2,2020,70,2020-11-27
2WxUIiq06XXPYWl9YcRJnD,Our Time,4Ga1P7PMIsmqEZqhYZQgDo,2020,74,2020-09-18
5Ryu0SlsYjKh78RkJUONFr,Flex Up (feat. Future & Playboi Carti),6icQOAFXDZKsumw3YXyusw,2020,72,2020-11-27
24ntSW3QVJzR79lHAAOTaY,Texas Sun,2mVVjNmdjXZZDvhgQWiakk,2020,74,2020-02-07
3NqBxTOMCJ3zW9CIP51td4,Jugaste y Sufrí,0XeEobZplHxzM9QzFQWLiR,2020,74,2020-12-18
79EkGysjP2dL5GdpeQjRxT,This Side of Paradise,48vmXfV0QPy3ljXBp81Fwn,2020,77,2020-12-11
3NxWJWftvkstyxvb1pZlFo,Teeth,5Rl15oVamLq7FbSb0NNBNy,2020,76,2020-03-27
5VBjyOQzqlPNgdRPMM6prF,seasons,5069JTmv5ZDyPeZaCCXiCg,2020,79,2020-08-04
0Jlcvv8IykzHaSmj49uNW8,the 1,06HL4z0CvFAxyc27GXpf02,2020,74,2020-07-24
3YBfHJTZPHn5DqgMnD6g5g,Atomic Vomit,57vWImR43h4CaDao012Ofp,2020,72,2020-12-04
35mvY5S1H3J2QZyna3TFe0,positions,66CXWjxzNUsdJxJ2JdwvnR,2020,79,2020-10-30
0k7wmahjkn389wAZdz19Cv,Drankin N Smokin,1RyvyyTE3xzB2ZywiAwp0i,2020,72,2020-11-13
01JMnRUs2YOK6DDpdQASGY,Grace (feat. 42 Dugg),5f7VJjfbwm532GiveGC0ZK,2020,70,2020-02-28
527k23H0A4Q0UJN3vGs0Da,After Party,4Gso3d4CscCijv0lmajZWs,2020,74,2020-03-13
1HMFdKHDiHY0qmqdVH710d,Let You Down,40ZNYROS4zLfyyBSs2PGe2,2020,69,2020-11-27
69vlMrzHwATKzupwNcUPyK,La Santa,4q3ewBCX7sLwd24euuV69X,2020,79,2020-02-29
6VsvKPJ4xjVNKpI8VVZ3SV,invisible string,06HL4z0CvFAxyc27GXpf02,2020,73,2020-07-24
1rnYNAJPAb586NhetosdNW,Save Me,19k8AgwwTSxeaxkOuCQEJs,2020,69,2020-10-16
6gxKUmycQX7uyMwJcweFjp,We Paid (feat. 42 Dugg),5f7VJjfbwm532GiveGC0ZK,2020,71,2020-05-01
13Tbv4nflNxg9kYBIbJnd9,Dile a El,1mcTU81TzQhprhouKaTkpq,2020,78,2020-11-13
2xB46Bj9HZ4cr058yN4Pla,Secrets,31W5EY0aAly4Qieq6OFu6I,2020,72,2020-06-19
2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),3TVXtAsR1Inumwj472S9r4,2020,74,2020-08-14
5MbtltJOrf5hTldbvaEqdV,Bottle and Mary Jane,19k8AgwwTSxeaxkOuCQEJs,2020,69,2020-03-13
5aN5LC7k4x4oiVaEnlcTeJ,Courtesy,3Rx4PJ7SP6unkOk5elPUK7,2020,70,2020-03-02
42UaitnwvuKqNcD5Oa2HlD,Thinking 'Bout Love,59sBwR0jPSTrbMtuTkRPN5,2020,71,2020-05-01
1oFAF1hdPOickyHgbuRjyX,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,1Xyo4u8uXC1ZmMpatF05PJ,2020,80,2020-03-20
44sYqNBttbXNxya33FJ3Dj,Camelot,0ErzCpIMyLcjPiwT4elrtZ,2020,71,2020-08-07
1zYZs8Vbjhbzx5M3olcRnm,Memory I Don't Mess With,5Zq7R5qmi58ByYyBQTlNuk,2020,69,2020-11-20
2p8IUWQDrpjuFltbdgLOag,After Hours,1Xyo4u8uXC1ZmMpatF05PJ,2020,80,2020-03-20
07MDkzWARZaLEdKxo6yArG,Meet Me At Our Spot,64H8UqGLbJFHwKtGxiV8OP,2020,73,2020-03-13
5hKzUzm3LjtWNnkrKbIw77,Shoot It Out,0jGsEIGjePPxPd3t1xhXNL,2020,68,2020-10-31
6qBFSepqLCuh5tehehc1bd,Like I Want You,4fxd5Ee7UefO4CUXgwJ7IP,2020,74,2020-03-27
1Z0cZI0UzNbP9L8MzzGxqf,Walk Em Down (feat. Roddy Ricch),0ErzCpIMyLcjPiwT4elrtZ,2020,71,2020-08-07
3IJYUaN3tx04S4TYyZHKoP,Party Girl,1XLWox9w1Yvbodui0SRhUQ,2020,72,2020-07-15
0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),0eDvMgVFoNV3TpwtrVCoTj,2020,74,2020-07-03
7KhJdiu4zbPlhlImRLIyDl,Prom Night,1bhZt10yZVCJfp3HaNxJv8,2020,71,2020-04-01
72GVdRHK49beKrC1NqRCqj,Roses - Imanbek Remix,0H39MdGGX6dbnnQPt6NQkZ,2020,66,2020-11-20
0Aqi7ArnBrGblW5T6p2jmD,Falling,7uaIm6Pw7xplS8Dy06V6pT,2020,77,2020-03-26
39LLxExYz6ewLAcYrzQQyP,Levitating,6M2wZ9GZgrQXHCFfjv46we,2020,77,2020-03-27
17B9XlyyYDKkTmPay4z02V,Baianá,3MyFDtqB80WZvbtCZRsekM,2020,69,2020-10-09
2opQESZb7JsRKCvWMBPeuv,Knockin' Boots,0BvkDsjIUla7X0k6CSWh1I,2020,69,2020-08-07
4CzhtKifG867Lu5DNQVBSA,Vamp Anthem,699OTQXzgjhIYAHMy9RyPD,2020,73,2020-12-25
0lx2cLdOt3piJbcaXIV74f,willow,06HL4z0CvFAxyc27GXpf02,2020,76,2020-12-11
1jaTQ3nqY3oAAYyCTbIvnM,WHATS POPPIN,2LIk90788K0zvyj2JJVwkJ,2020,72,2020-03-13
7kt9e9LFSpN1zQtYEl19o1,this is me trying,06HL4z0CvFAxyc27GXpf02,2020,74,2020-07-24
5egD7A5x9AHdVO2fMo3Wbo,Silly Watch,4O15NlyKLIASxsJ0PrXPfz,2020,69,2020-03-06
6FfLg6FFqhCsrFOaHIGkg0,Honeypie,25pd339V2rRJo84USlcSRP,2020,76,2020-10-27
0OPcFAAo9LMO9xvu1L7JGD,Perc Popper,4tYSBptyGeVyZsk8JC4JHZ,2020,68,2020-07-31
78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,5cj0lLjcoR7YOSnhnX0Po5,2020,76,2020-01-23
5f4Hy5mw5SRaUgXX9c6P5S,Sum 2 Prove,5f7VJjfbwm532GiveGC0ZK,2020,71,2020-02-28
4VI7berVSzuaBt1BGrBksC,Gratitude,1bdnGJxkbIIys5Jhk1T74v,2020,69,2020-08-28
0awZwmlC6pxH65KTZpadmX,Freakin' Out On the Interstate,7vtSUU3zpHeYJfX6BPNrJd,2020,69,2020-07-10
7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),4r63FhuTkUYltbVAg5TQnk,2020,75,2020-04-17
1bGJz16oDQgDOeTFaLm8Nz,Strangers,69tiO1fG8VWduDl3ji2qhI,2020,68,2020-06-05
23T0OX7QOiIUFShSzbJ5Uo,I Hope,6Iz3eq2aQGFf7TbGT2iahL,2020,70,2020-06-19
2SWbnWSe1onmbllRAU46uo,PERSIAN RUGS,2HPaUgqeutzr3jx5a9WyDV,2020,71,2020-10-16
79rfskJwK9NLN3p5cdccth,Intolewd,12j6dJrPXanCBwY599pZxf,2020,74,2020-11-20
4MzXwWMhyBbmu6hOcLVD49,DÁKITI,4q3ewBCX7sLwd24euuV69X,2020,77,2020-11-27
5gmkw2031VVIboYqPIjSWB,1 Scale (feat. G Herbo),3HiuzBlSW7pGDXlSFMhO2g,2020,67,2020-08-14
2mzM4Y0Rnx2BDZqRnhQ5Q6,Free Mind,687cZJR45JO7jhk1LHIbgq,2020,72,2020-09-25
7IL8PSVwLOJxqYne6azxQv,Pretty Boy,77SW9BnxLY8rJ0RciFqkHh,2020,73,2020-09-25
21CkzgKCBCq5V4XKjiGSIj,Stay High,4MCBfE4596Uoi2O4DtmEMz,2020,71,2020-07-10
1BIXs6CdkPRLytuqoXs6XN,4K,2oQX8QiMXOyuqbcZEFsZfm,2020,75,2020-03-12
7a53HqqArd4b9NF4XAmlbI,Kings & Queens,4npEfmQ6YuiwW1GpUmaq3F,2020,78,2020-09-18
0FVuyC9RP5MACjp4lgU3qZ,I'm God,5vSQUyT33qxr1xAX2Tkf3A,2020,74,2020-04-24
1yoMvmasuxZfqHEipJhRbp,Hawái,1r4hJ1h58CWwUQe3MxPuau,2020,79,2020-08-21
22LAwLoDA5b4AaGSkg6bKW,Blueberry Faygo,5zctI4wO9XSKS8XwcnqEHk,2020,73,2020-02-06
2297mxrYLBAC4XkhXs39If,Armed & Dangerous,6QtgPSJPSzcnn7dPZ4VINp,2020,71,2020-10-30
3JKgcAa7r07ocVWcV8bS0H,21,6AgTAQt8XS6jRWi4sX7w49,2020,71,2020-05-15
4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,0C8ZW7ezQVs4URX5aX7Kqx,2020,76,2020-01-10
1kKYjjfNYxE0YYgLa7vgVY,Higher Love,23fqKkggKUBHNkbKtXEls4,2020,75,2020-05-29
0QJKUh0ga2ubfuVs8DM7bq,Cowpoke,3xYXYzm9H3RzyQgBrYwIcx,2020,68,2020-08-28
3ERb3f5nGNwRcNLNoN3KRg,Drunk Driving,1Tie3AZgLQZqYEp8Fv4zOZ,2020,67,2020-11-20
1cfi4ewXF9ifZ7it025zDK,Traveling Man,40ZNYROS4zLfyyBSs2PGe2,2020,67,2020-11-27
2QdSb68BzZGMgCbsrFmSLc,Higher,687cZJR45JO7jhk1LHIbgq,2020,73,2020-09-25
4txKMpsSfZRV6durPuHVq0,New Tank,699OTQXzgjhIYAHMy9RyPD,2020,72,2020-12-25
15og0pCEcTFWEXOFKdcJlU,Hate Me,0X2BH1fck6amBIoJhDVmmJ,2020,72,2020-07-16
6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),6DgP9otnZw5z6daOntINxp,2020,79,2020-07-03
4S2uhQE8L9V6p7rj7SiauJ,Suicidal (feat. Juice WRLD) - Remix,1cNDP5yjU5vjeR8qMf4grg,2020,71,2020-03-13
0pJW1Xw3aY4Eh6k5iuBkfI,I Know The End,1r1uxoy19fzMxunt3ONAkG,2020,71,2020-06-18
66w7lK0t98OPgvYjXp39IP,Excitement,6Xgp2XMz1fhVYe7i6yNAax,2020,71,2020-10-30
46dUiDTF3xDchz5lZ3T36s,Loom,40ZNYROS4zLfyyBSs2PGe2,2020,67,2020-05-08
67q8yivDoOPXCYodi1zTix,Glue Myself Shut,2RQXRUsr4IW1f3mKyKsy4B,2020,69,2020-05-01
3Q4gttWQ6hxqWOa3tHoTNi,Not You Too (feat. Chris Brown),3TVXtAsR1Inumwj472S9r4,2020,72,2020-05-01
3jhStgnHgwPGaSyhdHuT1Z,Word on the Streets,0RESbWvOMyua0yuyVrztJ5,2020,67,2020-01-31
2QqJTIlGKRLJC3onkavYEz,Flex (feat. Juice WRLD),6AgTAQt8XS6jRWi4sX7w49,2020,70,2020-05-15
1IIKrJVP1C9N7iPtG6eOsK,Go Crazy,7bXgB6jMjp9ATFy66eO08Z,2020,74,2020-05-08
5UBonaClAZVfzxJNn8nnhh,Brown Sleep Noise,5Sw5q4pL5JDz22cOeoqxNS,2020,71,2020-12-16
25zlnOAzbVoOzIeXSvQFf1,Got It On Me,0eDvMgVFoNV3TpwtrVCoTj,2020,73,2020-07-03
6Tguhaf2uAe6OjRLsR2Tql,3 Headed Goat (feat. Lil Baby & Polo G),3hcs9uc56yIGFCSy9leWe7,2020,69,2020-05-08
3hLuHKzG1cmlRpq53ZVWd8,The Good Ones,6Iz3eq2aQGFf7TbGT2iahL,2020,68,2020-06-19
5H4mXWKcicuLKDn4Jy0sK7,Time Flies,3TVXtAsR1Inumwj472S9r4,2020,72,2020-05-01
1C8ux1YWLMHCenYJFiIV4Z,PTSD,5QdEbQJ3ylBnc3gsIASAT5,2020,69,2020-02-28
5rZlwNFl01HqLWBQGryKSm,Mood Swings (feat. Lil Tjay),0eDvMgVFoNV3TpwtrVCoTj,2020,75,2020-07-03
5vDNippoMr52KpXBO9b9KQ,Coffin,6icQOAFXDZKsumw3YXyusw,2020,70,2020-11-27
0H4BGX7L8UfoD0g4wgXd0D,Way Maker - Single Version,6j1fmLreVuAay7k6Gudfa2,2020,70,2020-02-14
5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,3Nrfpe0tUJi4K4DXYWgMUX,2020,79,2020-11-20
3xgT3xIlFGqZjYW9QlhJWp,Dancing With A Stranger (with Normani),2wY79sveU1sp5g7SokKOiI,2020,76,2020-10-30
1xLs8Mu1QEVbGCpyHQ2r2U,Why,6USv9qhCn6zfxlBQIYJ9qs,2020,69,2020-07-31
4QUsmmXmINYXwh7UsiMX2j,When I,57vWImR43h4CaDao012Ofp,2020,69,2020-12-04
147gCksvDRmjG1pO51ZCcf,"Twinkle, Twinkle, Little Star",5bdLiUDd0rIMAkT1y6zLaE,2020,73,2020-01-31
5dOxHHMOFAbG3VH23t0xNm,Righteous,4MCBfE4596Uoi2O4DtmEMz,2020,70,2020-07-10
1lUTmmPMAsxZBR2iK9CKDF,Me Vs Me,3tJoFztHeIJkJWMrx0td2f,2020,66,2020-05-15
40wmXUgVB0N5eLK8CuOhm3,Feed the Machine,0YHgnSkV3S5mvSSCTRWDi5,2020,71,2020-07-17
47EiUVwUp4C9fGccaPuUCS,DÁKITI,4q3ewBCX7sLwd24euuV69X,2020,77,2020-10-30
48KXAIruJ07kJVCWOGohMV,P*$$Y Fairy (OTW),5ZS223C6JyBfXasXxrRqOk,2020,68,2020-01-17
3AzjcOeAmA57TIOr9zF1ZW,Physical,6M2wZ9GZgrQXHCFfjv46we,2020,78,2020-03-27
57BGVV6wcyhbn3hsjlqEZB,Element,0eDvMgVFoNV3TpwtrVCoTj,2020,73,2020-02-07
6WYB1odDfMPVMyp1QxFInT,Con Tus Besos,0XeEobZplHxzM9QzFQWLiR,2020,71,2020-04-06
2tFwfmceQa1Y6nRPhYbEtC,CÓMO SE SIENTE - Remix,6nVcHLIgY5pE2YCl8ubca1,2020,76,2020-05-09
41QD8eEf8HLLpy20d8j2Kx,El Tóxico,1dKdetem2xEmjgvyymzytS,2020,75,2020-10-27
0IJA9KP6rT55jrP1YpTdhx,Out Of Love (feat. Internet Money),4Ga1P7PMIsmqEZqhYZQgDo,2020,70,2020-09-18
1daDRI9ahBonbWD8YcxOIB,Angels Like You,5YGY8feqx7naU7z4HrwZM6,2020,80,2020-11-27
7mykoq6R3BArsSpNDjFQTm,I Really Want to Stay at Your House,1X0HaTcdkHW7LviblBiEeq,2020,74,2020-12-18
0JKGe340YJwfDrpXqPQ8sw,Daechwita,5RmQ8k4l3HZ8JoPb4mNsML,2020,79,2020-05-22
6cZH4rX1KTt1aJ3Ql6Ynja,Me and My Guitar,31W5EY0aAly4Qieq6OFu6I,2020,68,2020-02-14
3R0l4ivVzkajiNAYH07ZKl,Dicked Down in Dallas,15tTVhFpH8EFXeDgO9xkRO,2020,67,2020-12-01
0ZNU020wNYvgW84iljPkPP,mirrorball,06HL4z0CvFAxyc27GXpf02,2020,73,2020-07-24
0biVzpdI2z0vAxwfU9xuuA,Too Comfortable,1RyvyyTE3xzB2ZywiAwp0i,2020,69,2020-05-15
0mO6oS60RST2sWmN2FKknP,One More Hour,5INjqkS1o8h1imAzPqGZBb,2020,71,2020-02-14
2WYs5LxOZfEyURXu7V0O1a,Stay With Me,3ZHU5AKrUmIPnCFfr82QER,2020,74,2020-10-11
63wx9vdskaXbYxyDx4oJCZ,B.S. (feat. H.E.R.),5ZS223C6JyBfXasXxrRqOk,2020,67,2020-03-06
2ODUTBkiOWoYSUjKpGJxQE,Blue Bills (feat. $NOT & Fenix Flexin),1m7LSAMIB1BErIHYSOn32W,2020,69,2020-12-04
63Zaf8Rci6eOUPqDQ4fUFx,La Mitad,28gNT5KBp7IjEOQoevXf9N,2020,79,2020-04-17
