id,name,artist_id,year,popularity,release_date
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",7GlBOeep6PqTfFi59PTUUN,2024,96,2024-04-05
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,2YZyLoL8N0Wb9xBt1NhZWg,2024,96,2024-05-04
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,6qqNVTkY8uBg9cP3Jd7DAH,2024,100,2024-05-17
7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),246dkjvS1zLTtiykXe5h60,2024,94,2024-05-10
5N3hjp1WNayUPZrA8kJmJP,Please Please Please,74KM79TiuVKeVCqs8QtB0B,2024,97,2024-06-06
2qSkIjg1o9h3YT9RAgYN75,Espresso,74KM79TiuVKeVCqs8QtB0B,2024,98,2024-04-12
5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,1WaFQSHVGZQJTbf0BdxdNo,2024,94,2024-04-26
2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),3y2cIKLjiOlp1Np37WiUdH,2024,92,2024-04-12
4ZJ4vzLQekI0WntDbanNC7,Pink Skies,40ZNYROS4zLfyyBSs2PGe2,2024,88,2024-05-24
7Fzl7QaTu47WyP9R5S5mh5,Lies Lies Lies,4oUHIQIBe0LHzYfvXNW4QM,2024,87,2024-07-05
5iJKGpnFfvbjZJeAtwXfCj,28,40ZNYROS4zLfyyBSs2PGe2,2024,87,2024-07-04
629DixmZGHc7ILtEntuiWE,LUNCH,6qqNVTkY8uBg9cP3Jd7DAH,2024,93,2024-05-17
2tudvzsrR56uom6smgOcSf,Like That,1RyvyyTE3xzB2ZywiAwp0i,2024,89,2024-03-22
2uqYupMHANxnwgeiXTZXzd,Austin (Boots Stop Workin'),7Ez6lTtSMjMf2YSYpukP1I,2024,91,2024-02-16
3WOhcATHxK2SLNeP5W3v1v,Guess featuring Billie Eilish,25uiPmTg16RbhZWAqwLBy5,2024,91,2024-08-01
7tI8dRuH2Yc6RuoTjxo4dU,Who,1oSPZhvZMIrWW5I41kPkkY,2024,94,2024-07-19
4w2GLmK2wnioVnb5CPQeex,360,25uiPmTg16RbhZWAqwLBy5,2024,89,2024-06-07
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,3bO19AOone0ubCsfDXDtYt,2024,93,2024-05-10
6GG4yyk3UATdBfTHVgI8PB,Ain't No Love In Oklahoma (From Twisters: The Album),718COspgdWOnwOFpJHRZHS,2024,85,2024-05-16
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),3y2cIKLjiOlp1Np37WiUdH,2024,88,2024-05-31
19RybK6XDbAVpcdxSbZL1o,Apple,25uiPmTg16RbhZWAqwLBy5,2024,89,2024-06-07
51eSHglvG1RJXtL3qI5trr,Slow It Down,22wbnEMDvgVIAGdFeek6ET,2024,90,2024-04-05
3Pbp7cUCx4d3OAkZSCoNvn,Scared To Start,4j96cMcT8GRi11qbvo1cLQ,2024,88,2024-01-12
7BRD7x5pt8Lqa1eGYC4dzj,CHIHIRO,6qqNVTkY8uBg9cP3Jd7DAH,2024,91,2024-05-17
0AjmK0Eai4zGrLaJwPvrDp,Too Sweet,2FXC3k01G6Gw61bmprjgqS,2024,83,2024-03-22
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,6qqNVTkY8uBg9cP3Jd7DAH,2024,90,2024-05-17
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,22wbnEMDvgVIAGdFeek6ET,2024,91,2024-04-05
5crxqqibcvoOQQgg4HjAFQ,Guy For That (Feat. Luke Combs),246dkjvS1zLTtiykXe5h60,2024,86,2024-07-26
6jlG8gBPNAgBgoivw2Ig09,DEVIL IS A LIE,1WaFQSHVGZQJTbf0BdxdNo,2024,88,2024-06-14
1bjeWoagtHmUKputLVyDxQ,Saturn,7tYKF4w9nC0nq9CsPZTHyP,2024,89,2024-02-22
0OA00aPt3BV10qeMIs3meW,Big Dawgs,4nVa6XlBFlIkF6msW57PHp,2024,90,2024-07-09
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,790FomKkXshlbRYZFtlgla,2024,96,2024-06-21
5b3XJ1pjrHO5JtY2PcTjnI,Mamushi (feat. Yuki Chiba),181bsRPaVXVlUKXrxwZfHK,2024,88,2024-06-28
7iQMm50NNwlUIRWhONZR2k,Wind Up Missin’ You,4sCKpwwEsgReZxjtKFm2A0,2024,83,2024-03-29
2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),06HL4z0CvFAxyc27GXpf02,2024,90,2024-04-18
4IadxL6BUymXlh8RCJJu7T,Too Sweet,2FXC3k01G6Gw61bmprjgqS,2024,82,2024-03-22
6XjDF6nds4DE2BBbagZol6,Gata Only,7CvTknweLr9feJtRGrpDBy,2024,95,2024-02-02
28drn6tQo95MRvO0jQEo5C,Type Shit,1RyvyyTE3xzB2ZywiAwp0i,2024,87,2024-03-22
6WTFHKrnZpwEBLRS10Ylqs,misses,6USv9qhCn6zfxlBQIYJ9qs,2024,86,2024-05-03
2HYFX63wP3otVIvopRS99Z,Houdini,7dGJo4pcD2V6oG8kP0tJRR,2024,90,2024-05-31
5uQ7de4EWjb3rkcFxyEOpu,Belong Together,11p2E654TTU8e0nZWBR4AL,2024,91,2024-02-16
77DRzu7ERs0TX3roZcre7Q,euphoria,2YZyLoL8N0Wb9xBt1NhZWg,2024,85,2024-04-30
5ZLL6wYXeqg0k35ZkDRfhZ,Pour Me A Drink (Feat. Blake Shelton),246dkjvS1zLTtiykXe5h60,2024,84,2024-06-21
4Na2HfNSr58chvfX69fy36,one of wun,2hlmm7s2ICUX0LVIhVFlZQ,2024,85,2024-05-10
4pkb8SbRGeHAvdb87v9rpf,Miles On It,64KEffDW9EtZ1y2vBYgq8T,2024,85,2024-05-03
51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",4tuJ0bMpJh08umKkEXKUI5,2024,86,2024-06-21
4VQO1UdVIecQqB49PlANHz,It's Up (feat. Young Thug & 21 Savage),3TVXtAsR1Inumwj472S9r4,2024,79,2024-08-10
2hrycoFU1mZw6YPvMcn8yC,KEHLANI,0jPHHnU8GUWEF7rwPE9osY,2024,88,2024-06-24
2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,0PCCGZ0wGLizHt2KZ7hhA2,2024,91,2024-03-19
22DH8NChecsgPxDjA4pqer,Tough,0VRj0yCOv2FXJNP47XQnx5,2024,88,2024-07-03
7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),5H4yInM5zmHqpKIoMNAx4r,2024,89,2024-05-23
6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,22wbnEMDvgVIAGdFeek6ET,2024,90,2024-01-18
4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,06HL4z0CvFAxyc27GXpf02,2024,87,2024-04-18
0y5Ex8oQ8zCH5TQxHUy1Eo,you look like you love me (feat. Riley Green),6BRxQ8cD3eqnrVj6WKDok8,2024,83,2024-06-21
2bl81llf715VEEbAx03yvB,Close To You,4tuJ0bMpJh08umKkEXKUI5,2024,85,2024-06-21
52eIcoLUM25zbQupAZYoFh,redrum,1URnnhqYAYcrqrcwql10ft,2024,85,2024-01-12
57wp7VFnV8X0pSVnYArGeJ,Whatever She Wants,2EMAnMvWE2eb56ToJVfCWs,2024,82,2024-02-13
1HBv0BqHfm6sMsAUg5H3Yo,Blue Green Red,3TVXtAsR1Inumwj472S9r4,2024,76,2024-08-10
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),66CXWjxzNUsdJxJ2JdwvnR,2024,89,2024-03-08
6fPan2saHdFaIHuTSatORv,L’AMOUR DE MA VIE,6qqNVTkY8uBg9cP3Jd7DAH,2024,87,2024-05-17
3c9EsIo34kil8Oj1reaozB,American Nights,40ZNYROS4zLfyyBSs2PGe2,2024,80,2024-07-04
57lsYy0OZLNb5OQ7fEa3Hs,Did It First (with Central Cee),3LZZPxNDGDFVSIPqf4JuEf,2024,87,2024-07-11
6NjWCIYu1W8xa3HIvcIhd4,Nasty,0NIIxcxNHmOoyBx03SfTCD,2024,85,2024-04-12
2mWfVxEo4xZYDaz0v7hYrN,Juna,3l0CmX0FuQjFxr8SK7Vqag,2024,82,2024-07-12
1C84d9abZVKWHT2YYpoean,Si No Quieres No,0pePYDrJGk8gqMRbXrLJC8,2024,88,2024-03-10
2prqm9sPLj10B4Wg0wE5x9,BLUE,6qqNVTkY8uBg9cP3Jd7DAH,2024,87,2024-05-17
73KAidtqbDftZjy8AD0H04,High Road (feat. Jessie Murph),1Tie3AZgLQZqYEp8Fv4zOZ,2024,80,2024-06-07
1b8Uy52q8fZUBTlRkoXoT5,Housekeeping Knows (feat. Latto),3TVXtAsR1Inumwj472S9r4,2024,72,2024-08-10
7z3PblAN3dH1JMewiRydkZ,GIRLS,2tIP7SsRs7vjIcLrU85W8J,2024,84,2024-06-28
3Rfre3qkrhwdZZ7dyznwbN,Lonely Road (with Jelly Roll),6TIYQ3jFPwQSRmorSezPxX,2024,81,2024-07-26
5h68SoVFGleijCtjEja3xG,365,25uiPmTg16RbhZWAqwLBy5,2024,84,2024-06-07
32lSgbCqRcIOyUSnfuUZEQ,Who,1oSPZhvZMIrWW5I41kPkkY,2024,89,2024-07-23
4oPLjuY1WgGTL0Ja1doDOn,Magic Johnson,23hzc59PkIUau13dqXx5Ef,2024,80,2024-06-07
1yqdD2ScjkqvaNBUzPQ4vR,Who,1oSPZhvZMIrWW5I41kPkkY,2024,88,2024-07-23
6TGd66r0nlPaYm3KIoI7ET,THE GREATEST,6qqNVTkY8uBg9cP3Jd7DAH,2024,85,2024-05-17
5wPnPIZS8wr4lPNLz4qvHK,Who,1oSPZhvZMIrWW5I41kPkkY,2024,88,2024-07-23
1vj47xD8v9wIhQrmQY2Dkv,Better Days (feat. John Mayer),40ZNYROS4zLfyyBSs2PGe2,2024,79,2024-07-04
5Uptvz6j1sjDKxidAcnH2L,SI NO ES CONTIGO,1Yj5Xey7kTwvZla8sqdsdE,2024,89,2024-05-23
0Lmbke3KNVFXtoH2mMSHCw,the boy is mine,66CXWjxzNUsdJxJ2JdwvnR,2024,86,2024-03-08
5In8B6Om5OKrhwBMB4tXSi,Fuel,7dGJo4pcD2V6oG8kP0tJRR,2024,82,2024-07-12
5496lks6V3fh1mZAB6IAap,Alibi (with Pabllo Vittar & Yseult),5MraexJKZDrQYzS98kNwie,2024,93,2024-06-28
0UYnhUfnUj5adChuAXvLUB,Sailor Song,1iCnM8foFssWlPRLfAbIwo,2024,82,2024-07-26
331l3xABO0HMr1Kkyh2LZq,I Don't Wanna Wait,1Cs0zKBU1kc0i8ypK3B9ai,2024,91,2024-04-05
61SRKyox0R9jCzci4JXKBS,What He'll Never Have,78YqeIji3mgAS2K1Maca6x,2024,80,2024-03-29
2dono2Koz7DEvGwxUsmMLq,Linger - SiriusXM Session,5b5bt4mZQpJMoCRbiQ7diH,2024,81,2024-05-31
2aYZaN5SmkRDLsrrV8GkBQ,LA PATRULLA,12GqGscKJx3aE4t07u7eVZ,2024,86,2024-06-20
2a8VqAP1doFm8tPuj9Sl5e,It's Up (feat. Young Thug & 21 Savage),3TVXtAsR1Inumwj472S9r4,2024,55,2024-08-10
61oMtVkdawT44CnEUYnd9Q,Blue Green Red,3TVXtAsR1Inumwj472S9r4,2024,48,2024-08-10
3A4QdG26Z0vcJ5iIQ2oNFQ,Housekeeping Knows (feat. Latto),3TVXtAsR1Inumwj472S9r4,2024,43,2024-08-10
47Xj8eIAp7hYOOqArmkqZE,Spin You Around (1/24),4oUHIQIBe0LHzYfvXNW4QM,2024,78,2024-01-26
6tWGe6nvXFWT0KhGCXM89q,Devil You Know,63wjVVauFUQ4gBw6QXTT5N,2024,79,2024-02-02
07oO1U722crtVcavi6frX6,"Double Life - From ""Despicable Me 4""",2RdwBSPQiwcmiDo9kixcl8,2024,83,2024-06-14
7HUhMOrlvwBPfBq3c0ajh0,JOYRIDE,6LqNN22kT3074XbTVUrhzX,2024,81,2024-07-04
76ODTQOl0JZQbhfxs6nRV9,I Am Not Okay,19k8AgwwTSxeaxkOuCQEJs,2024,78,2024-06-12
5A8xI7PN4WDe9e61xEdt94,Yeah Glo!,2qoQgPAilErOKCwE2Y8wOG,2024,79,2024-04-05
0hhzNPE68LWLfgZwdpxVdR,us. (feat. Taylor Swift),4tuJ0bMpJh08umKkEXKUI5,2024,83,2024-06-21
3Y1EvIgEVw51XtgNEgpz5c,Von dutch,25uiPmTg16RbhZWAqwLBy5,2024,82,2024-06-07
1kMWJ16W3Yk3hyNmaM7jfQ,Holy Smokes,3win9vGIxFfBRag9S63wwf,2024,77,2024-02-23
3SAga35lAPYdjj3qyfEsCF,Feel It - From The Original Series “Invincible”,5y8tKLUfMvliMe8IKamR32,2024,82,2024-03-28
7Mg5CBO37Rifk2RyDJ8fzd,Boogieman,7iKgSlIINjat3bsCYiNMYX,2024,78,2024-04-24
7hRLuo4QnzCsjICXUOhTE6,WHISKEY WHISKEY (feat. Morgan Wallen),3tJoFztHeIJkJWMrx0td2f,2024,77,2024-06-14
4OssqCixV2Xsxd43wMIQyS,CARNIVAL,4xPQFgDA5M2xa0ZGo5iIsv,2024,83,2024-02-09
4IFd7EVCyJsUHesBMXI8ju,Parking Lot,0YinUQ50QDB7ZxSCLyQ40k,2024,81,2024-06-21
1CsMKhwEmNnmvHUuO5nryA,SKINNY,6qqNVTkY8uBg9cP3Jd7DAH,2024,83,2024-05-17
55u5QIlEuzCipJBtZPdJio,Renaissance,7dGJo4pcD2V6oG8kP0tJRR,2024,82,2024-07-12
4HMUrFl8y6rQCzEbaGEkcj,Somebody Save Me,7dGJo4pcD2V6oG8kP0tJRR,2024,81,2024-07-12
3FqUPvubYeRCMsdJ02QyZR,TÚ NAME,0ys2OFYzWYB5hRDLCsBqxt,2024,84,2024-02-09
7I3RalBqE7ZE0RSxgGlGlm,Habits,7dGJo4pcD2V6oG8kP0tJRR,2024,82,2024-07-12
1ACA277B6f46DYCgZW8di3,if u think i'm pretty,0PCCGZ0wGLizHt2KZ7hhA2,2024,84,2024-02-09
6vvPecFTmWxDfEJ6cYT1wa,Rockstar,5L1lO4eRHmJ7a0Q6csE5cT,2024,92,2024-06-27
1LLUoftvmTjVNBHZoQyveF,THE DINER,6qqNVTkY8uBg9cP3Jd7DAH,2024,83,2024-05-17
7mOC6phfrfz3jfigg1aGsE,Wanna Be (with Megan Thee Stallion),2qoQgPAilErOKCwE2Y8wOG,2024,78,2024-04-05
1CDQzbCz4KSQxHe7LMEgRM,Houdini,7dGJo4pcD2V6oG8kP0tJRR,2024,84,2024-07-12
09keT5ocFhEd5W5HidiUNq,Chk Chk Boom,2dIgFjalVxs4ThymZ67YCE,2024,87,2024-07-19
0YThXX1dqUpYBLyJNAsF9N,If We Being Rëal,3qiHUAX7zY4Qnjx8TNUzVx,2024,84,2024-02-16
0LZy30mVmxqUpdQmaXKXBd,ADIVINO,7iK8PXO48WeuP03g8YR51W,2024,88,2024-04-25
68mOSKT4uBkKddEAhlMO61,Home,52N3KGrTWDRhdQJrgBTofE,2024,82,2024-01-17
0QpiyJbgWUjyAQNqjIA5tO,Hate Me,6icQOAFXDZKsumw3YXyusw,2024,78,2024-07-26
2YFhqZvhTpyK13gKXMKV7R,"Girl, so confusing featuring lorde",25uiPmTg16RbhZWAqwLBy5,2024,82,2024-06-21
4jIy1KWDGEptJGq94tqB5Y,The Way Back,40ZNYROS4zLfyyBSs2PGe2,2024,77,2024-07-04
4uzKAj0mIyYmyhsRRyPXaQ,Carry You Home,0fTSzq9jAh4c36UVb4V7CB,2024,84,2024-05-31
36wAwEkSDpNQ4oQeRLYC3L,Am I Okay?,5Ppie0uPnbnvGBYRwYmlt0,2024,76,2024-07-12
22yRHdYBLZMi7xnvBioqkP,SLUT ME OUT 2,0ErzCpIMyLcjPiwT4elrtZ,2024,79,2024-04-12
6tNgRQ0K2NYZ0Rb9l9DzL8,obsessed,1McMsnEElThX1knmY4oliG,2024,81,2024-03-22
0hKtu53OlIFXVuYkZwcn3o,Cinderella,1RyvyyTE3xzB2ZywiAwp0i,2024,80,2024-03-22
26QJuQfM8PVAWkIm1JRyqq,ss,3gBZUcNeVumkeeJ19CY2sX,2024,78,2024-07-05
3XbIhTYl6a0uXPyO43eiXa,Oak Island,40ZNYROS4zLfyyBSs2PGe2,2024,76,2024-07-04
77pfjsq0gSZwO8bYVTVROo,Brand New Dance,7dGJo4pcD2V6oG8kP0tJRR,2024,81,2024-07-12
1BJJbSX6muJVF2AK7uH1x4,Move,2loEsOijJ6XiGzWYFXMIRk,2024,91,2024-06-07
2MjXWroB9wlTG2kqv3avfS,Get It Sexyy,3DbwFQlvLxRSi2uX8mf81A,2024,77,2024-03-15
46kspZSY3aKmwQe7O77fCC,we can't be friends (wait for your love),66CXWjxzNUsdJxJ2JdwvnR,2024,84,2024-03-08
1aKvZDoLGkNMxoRYgkckZG,Magnetic,36cgvBn0aadzOijnjjwqMN,2024,87,2024-03-25
2F3N9tdombb64aW6VtZOdo,Down Bad,06HL4z0CvFAxyc27GXpf02,2024,81,2024-04-18
1vJCkmbu3YzIe6NjXS9BXX,Wine Into Whiskey,4sCKpwwEsgReZxjtKFm2A0,2024,76,2024-02-23
0gZGUAO42F1HmzZWHNPGAu,Risk,4tuJ0bMpJh08umKkEXKUI5,2024,80,2024-06-21
2fPvQfGQEZOKtJ9qXeL4x8,I Can Do It With a Broken Heart,06HL4z0CvFAxyc27GXpf02,2024,81,2024-04-19
0PBTlQ84CBJF0tBnKGmQa6,FRI(END)S,3JsHnjpbhX4SnySpvpa9DK,2024,89,2024-03-15
3JzVK0f8gqAAjyEDyXAys4,Sandpaper (feat. Bruce Springsteen),40ZNYROS4zLfyyBSs2PGe2,2024,76,2024-07-04
6saYisCUAZXc505blie9kZ,Otaku Hot Girl,181bsRPaVXVlUKXrxwZfHK,2024,77,2024-06-28
2M8IvrzqvNMAJsAx7UYwXK,Bass Boat,40ZNYROS4zLfyyBSs2PGe2,2024,76,2024-07-04
7Mts0OfPorF4iwOomvfqn1,So High School,06HL4z0CvFAxyc27GXpf02,2024,81,2024-04-19
799KrpEbhZp0MHeiA8YK9P,Guilty as Sin?,06HL4z0CvFAxyc27GXpf02,2024,81,2024-04-19
5AH31dDNgxCMGDdxubNNn4,NEL,0ys2OFYzWYB5hRDLCsBqxt,2024,83,2024-07-25
6EUcP55GlbmsmCzfL2vxtZ,on one tonight,2hlmm7s2ICUX0LVIhVFlZQ,2024,79,2024-05-10
1kcwpPDQnqEqmezzXdJTCP,imgonnagetyouback,06HL4z0CvFAxyc27GXpf02,2024,80,2024-04-19
7DpUoxGSdlDHfqCYj0otzU,BITTERSUITE,6qqNVTkY8uBg9cP3Jd7DAH,2024,82,2024-05-17
1kbEbBdEgQdQeLXCJh28pJ,Down Bad,06HL4z0CvFAxyc27GXpf02,2024,80,2024-04-19
0FlwhvrncUKrEAhzunmCKm,Forever,2RQXRUsr4IW1f3mKyKsy4B,2024,77,2024-02-09
5c9tBmJKbTdn1vhzXHeAwW,Sympathy is a knife,25uiPmTg16RbhZWAqwLBy5,2024,79,2024-06-07
2hKYtHbwYOSjvYQhVdUpdQ,TGIF,2qoQgPAilErOKCwE2Y8wOG,2024,80,2024-06-21
6O3WfmAQIgnLBGVzZJVS40,Talk My Shit,23xFbA9rYgRX8mreqysWPc,2024,75,2024-03-15
41EOhpn50qvd8iZSKw531W,LOS CUADROS,12GqGscKJx3aE4t07u7eVZ,2024,78,2024-08-08
4S8PxReB1UiDR2F5x1lyIR,meet the grahams,2YZyLoL8N0Wb9xBt1NhZWg,2024,79,2024-05-03
3eh51r6rFWAlGQRlHx9QnQ,Push Ups,3TVXtAsR1Inumwj472S9r4,2024,79,2024-04-19
2OcpUR9GG6jOv6OXhFrUda,The Great American Bar Scene,40ZNYROS4zLfyyBSs2PGe2,2024,75,2024-07-04
6dODwocEuGzHAavXqTbwHv,Fortnight (feat. Post Malone),06HL4z0CvFAxyc27GXpf02,2024,80,2024-04-19
1t2MQpMDtJT5VL2tAPHrGN,Cowboys Cry Too (with Noah Kahan),3RqBeV12Tt7A8xH3zBDDUF,2024,76,2024-06-28
21LCotDEwR7R8qOnqPVzi9,Evil,7dGJo4pcD2V6oG8kP0tJRR,2024,80,2024-07-12
63pLfjK6FvcYJYMGwtHjd6,SORRY 4 THAT MUCH,2LRoIwlKmHjgvigdNGBHNo,2024,88,2024-06-07
1osfLqL6L2iQsirRf83ded,Worst Way,2QMsj4XJ7ne2hojxt6v5eb,2024,75,2024-04-12
3h76tbaYIamSeJL81X7ZwI,Cry,22wbnEMDvgVIAGdFeek6ET,2024,80,2024-04-05
4KWeGKChLKcnZsj3sIOSkW,Tobey (feat. Big Sean and BabyTron),7dGJo4pcD2V6oG8kP0tJRR,2024,79,2024-07-02
4JfpJrrGNXRj2yXm1fYV23,Lithonia,73sIBHcqh3Z3NyqHKZ7FOL,2024,76,2024-07-02
0CySZwyRJ0vyUqtSjM9i2k,Club classics,25uiPmTg16RbhZWAqwLBy5,2024,79,2024-06-07
2d8UxVNhJinc8uat9PoM9y,Who’s Afraid of Little Old Me?,06HL4z0CvFAxyc27GXpf02,2024,80,2024-04-19
0HGItm7Ox9AnHZbx26nkE4,HEAT STICK,4tYSBptyGeVyZsk8JC4JHZ,2024,75,2024-05-10
1kPhV0KQui1phEpjnWIqUN,Smeraldo Garden Marching Band (feat. Loco),1oSPZhvZMIrWW5I41kPkkY,2024,86,2024-06-28
1wFFFzJ5EsKbBWZriAcubN,Family Matters,3TVXtAsR1Inumwj472S9r4,2024,78,2024-05-03
1xtw1krCR6Dw2KwkXw5z63,The Smallest Man Who Ever Lived,06HL4z0CvFAxyc27GXpf02,2024,80,2024-04-19
1ymWIr4E5x6xORlDO0bXlP,Tobey (feat. Big Sean and BabyTron),7dGJo4pcD2V6oG8kP0tJRR,2024,79,2024-07-12
59151GHN7yr5g9B3bqlGdR,Trouble,7dGJo4pcD2V6oG8kP0tJRR,2024,79,2024-07-12
0dEAiKNbHt4mrjjoiL0loc,Corazón de Piedra,3Me35AWHCGqW4sZ7bWWJt1,2024,83,2024-03-21
18WFFUIsewmA8g31KAeo3e,The Prophecy,06HL4z0CvFAxyc27GXpf02,2024,80,2024-04-19
5LhI8m7n8xlQmNe3b7Rwis,Madonna,0elWFr7TW8piilVRYJUe4P,2024,87,2024-03-08
3uC4r2daXertBxxc8BpbbN,Lithonia,73sIBHcqh3Z3NyqHKZ7FOL,2024,76,2024-07-19
50No7LiVffAJCWIChZodmU,Lucifer,7dGJo4pcD2V6oG8kP0tJRR,2024,79,2024-07-12
727x6SZXGF0LfU2vi3rjaH,Darlin',7HTLVyjNf0VRxfIgNcfRRH,2024,75,2024-02-16
0SdBkFh6u5IHIXqlBu0NyI,Yeah Glo!,2qoQgPAilErOKCwE2Y8wOG,2024,76,2024-02-09
2btNsI4OvcVl7SAHQQDHFB,Mirame,1TA5sGRlKUJXBN4ZyJuDIX,2024,88,2024-04-17
2x2olWuWXpqjoeE4bO1NFS,Never Lose Me,08PvCOlef4xdOr20jFSTPd,2024,78,2024-03-15
3DnsQ5O4uJw3MlYgvBJSCq,Maxed Out,1iP8yKbscxGv4Yzysz7XLr,2024,75,2024-04-19
1TgStpMGTflN84asKJ8VU3,U My Everything (feat. Drake),3DbwFQlvLxRSi2uX8mf81A,2024,76,2024-05-24
4cfJwDxcinpg5gYUZ4qysj,Relapse,7kplJl06UmldxLKseURAYi,2024,75,2024-06-07
1zUqoSVqUE2O5x3MJ0mHz9,Thorns,1VPmR4DJC1PlOtd0IADAO0,2024,76,2024-06-14
4QMgEffJQuKtjCNvqfRZ0m,But Daddy I Love Him,06HL4z0CvFAxyc27GXpf02,2024,79,2024-04-19
2ObBVRY8a2lnAkNG62u9eC,Beautiful As You,6x2LnllRG5uGarZMsD4iO8,2024,75,2024-05-10
1d966178PJg6b4kcXqoYF3,The Thin Grey Line,1VPmR4DJC1PlOtd0IADAO0,2024,75,2024-06-14
7wAkQFShJ27V8362MqevQr,"So Long, London",06HL4z0CvFAxyc27GXpf02,2024,79,2024-04-19
2PgjJ90q1zETqCX68dxgyd,Sweet Dreams,1Tie3AZgLQZqYEp8Fv4zOZ,2024,73,2024-05-17
62fqMvguJbsSs9HKhhRfuS,Talk talk,25uiPmTg16RbhZWAqwLBy5,2024,79,2024-06-07
7uGYWMwRy24dm7RUDDhUlD,My Boy Only Breaks His Favorite Toys,06HL4z0CvFAxyc27GXpf02,2024,79,2024-04-19
62E2nR0od0M5HYxuYLaDz7,The Black Dog,06HL4z0CvFAxyc27GXpf02,2024,78,2024-04-19
5Bedn0svl0ZD7RGmJkmKKw,How Did It End?,06HL4z0CvFAxyc27GXpf02,2024,79,2024-04-19
0DIcssPpatAMqFXLZCxZMN,Antichrist,7dGJo4pcD2V6oG8kP0tJRR,2024,79,2024-07-12
5Jh1i0no3vJ9u4deXkb4aV,so american,1McMsnEElThX1knmY4oliG,2024,78,2024-03-22
6iXgIXqpqn13pbw0ZUhf0E,Purple Gas,40ZNYROS4zLfyyBSs2PGe2,2024,74,2024-07-04
5NAOhPAZ57eFAXr3qatS6i,Breathe,3qiHUAX7zY4Qnjx8TNUzVx,2024,77,2024-02-16
