id,name,artist_id,year,popularity,release_date,energy,danceability,instrumentalness,loudness,tempo,valence
0JP9xo3adEtGSdUEISiszL,Moonlight,15UsOTVnJzReFVN1VCnxy4,2018,82,2018-03-16,0.537,0.921,0.00404,-5.723,128.009,0.711
75IQVo8hqI1iwVZyvkN2VT,Show Me How,3zmfs9cQwzJl575W1ZYXeT,2018,80,2018-02-28,0.271,0.791,0.543,-11.959,166.002,0.564
6IPwKM3fUUzlElbvKw2sKl,we fell in love in october,3uwAm6vQy7kWPS2bciKWx9,2018,83,2018-11-21,0.366,0.566,0.181,-12.808,129.96,0.237
577YBGuskWkVDCxZrLRB4v,Pure Cocaine,5f7VJjfbwm532GiveGC0ZK,2018,78,2018-11-30,0.487,0.964,6.07e-06,-6.071,127.05,0.108
0JIMT9gzLIIz0esKLyjbKf,Telephones,0U7iI0Dk4Ojvi17nZboNO4,2018,79,2018,0.447,0.526,0.0301,-9.268,74.995,0.183
6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,5f7VJjfbwm532GiveGC0ZK,2018,78,2018-05-18,0.346,0.963,0.0,-9.309,119.957,0.562
474uVhyGgK5MtY9gMcDgGl,It's Called: Freefall,4hz8tIajF2INpgM0qzPJz2,2018,78,2018-04-06,0.516,0.744,0.0,-6.365,97.944,0.281
00RLNHc2jkEjUoCUlFgPVT,welcome and goodbye,0qZyvjwZauLmrobrpJmvib,2018,80,2018-03-31,0.717,0.584,0.756,-5.175,140.031,0.659
7BqHUALzNBTanL6OvsqmC1,Happier,64KEffDW9EtZ1y2vBYgq8T,2018,83,2018-08-17,0.792,0.687,0.0,-2.749,100.011,0.671
0qOCy2LqvdkMora7eZsJhQ,From the Subway Train,6ft7JnxMyZhp7N52qzHymY,2018,79,2018-04-26,0.429,0.392,0.015,-10.279,72.104,0.105
3oDkdAySo1VQQG0ptV7uwa,Lean Wit Me,4MCBfE4596Uoi2O4DtmEMz,2018,77,2018-12-10,0.651,0.665,0.0,-5.515,163.935,0.237
3s7MCdXyWmwjdcWh7GWXas,Violent Crimes,5K4W6rqBFWDnAN6FQUkS6x,2018,79,2018-06-01,0.419,0.669,0.0,-6.724,109.813,0.0397
2xql0pid3EUwW38AsywxhV,Reflections,77SW9BnxLY8rJ0RciFqkHh,2018,83,2018-11-02,0.594,0.648,0.0462,-7.027,113.983,0.544
3R6yNicsZrWF8ybl02imcB,Charleston Girl (Live),13ZEDW6vyBF12HYcZRr4EV,2018,74,2018-06-29,0.585,0.374,0.0,-9.436,176.859,0.654
0uI7yAKUf52Cn7y3sYyjiX,3 Nights,6USv9qhCn6zfxlBQIYJ9qs,2018,79,2018-10-16,0.518,0.815,0.0,-6.594,151.891,0.877
6rY5FAWxCdAGllYEOZMbjW,SLOW DANCING IN THE DARK,3MZsBdqDrRTJihTHQrO6Dq,2018,80,2018-10-26,0.479,0.517,0.00598,-7.458,88.968,0.284
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,0Y5tJX1MQlPlqiwlOH1tJY,2018,83,2018-08-03,0.73,0.834,0.0,-3.714,155.008,0.446
13xVnZKZDEGbmXkzBFpJDD,Silver Lining,69tiO1fG8VWduDl3ji2qhI,2018,76,2018-03-02,0.638,0.486,0.0,-6.231,144.458,0.178
27a1mYSG5tYg7dmEjWBcmL,CAN'T SAY,0Y5tJX1MQlPlqiwlOH1tJY,2018,80,2018-08-03,0.708,0.702,0.0,-5.366,147.98,0.713
7D7e6hm2LiNd6nLuJF6K9Q,Hex,4F9apzBcSE0OSfHYbxo4RF,2018,78,2018-03-12,0.398,0.845,0.00713,-15.781,109.996,0.482
0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),246dkjvS1zLTtiykXe5h60,2018,82,2018-04-27,0.52,0.585,7.75e-05,-6.136,159.798,0.129
09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,1Xyo4u8uXC1ZmMpatF05PJ,2018,84,2018-03-30,0.593,0.461,0.0,-4.954,134.165,0.174
1otG6j1WHNvl9WgXLWkHTo,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",1U1el3k54VvEUzo3ybLPlM,2018,79,2018-04-06,0.659,0.702,0.00201,-6.766,79.64,0.843
6LyAwkJsHlW7RQ8S1cYAtM,Overdue (with Travis Scott),0iEtIxbK0KxaSlF7G42ZOp,2018,79,2018-11-06,0.401,0.634,0.000132,-11.212,150.174,0.494
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),13ubrt8QOOCPljQ2FL1Kca,2018,82,2018-05-25,0.569,0.854,0.0816,-8.151,80.015,0.294
3Ol2xnObFdKV9pmRD2t9x8,Look Back at It,31W5EY0aAly4Qieq6OFu6I,2018,76,2018-12-21,0.587,0.791,0.0,-5.075,96.057,0.536
1fewSx2d5KIZ04wsooEBOz,Space Cadet (feat. Gunna),0iEtIxbK0KxaSlF7G42ZOp,2018,79,2018-11-06,0.464,0.901,1.82e-05,-9.789,109.004,0.638
2t8yVaLvJ0RenpXUIAC52d,a lot,1URnnhqYAYcrqrcwql10ft,2018,77,2018-12-21,0.636,0.837,0.00125,-7.643,145.972,0.274
1rqqCSm0Qe4I9rUvWncaom,High Hopes,20JZFwl6HVl6yg8a4H3ZqK,2018,80,2018-06-22,0.904,0.579,0.0,-2.729,82.014,0.681
3ee8Jmje8o58CHK66QrVC2,SAD!,15UsOTVnJzReFVN1VCnxy4,2018,79,2018-03-16,0.613,0.74,0.00372,-4.88,75.023,0.473
0oufSLnKQDoBFX5mgkDCgR,Trust,3tlXnStJ1fFhdScmQeLpuG,2018,77,2018-10-19,0.394,0.764,9.37e-05,-8.559,92.009,0.465
7dt6x5M1jzdTEt8oCbisTK,Better Now,246dkjvS1zLTtiykXe5h60,2018,79,2018-04-27,0.578,0.674,0.0,-5.804,145.07,0.34
6DCZcSspjsKoFjzjrWoCdn,God's Plan,3TVXtAsR1Inumwj472S9r4,2018,82,2018-06-29,0.449,0.754,8.29e-05,-9.211,77.169,0.357
3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,246dkjvS1zLTtiykXe5h60,2018,81,2018-12-14,0.478,0.76,0.0,-5.574,89.908,0.913
2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),20sxb77xiYeusSH8cVdatc,2018,77,2018-11-30,0.496,0.889,0.0,-6.365,86.003,0.544
4gT3mNJA8lnlkYFqGZ8IA2,Small Worlds,4LLpKhyESsyAXpc4laK94U,2018,76,2018-08-03,0.546,0.516,4.5e-06,-9.105,78.267,0.515
2TXtN9MoV308Y0z1HvyTfV,You Make It Easy,3FfvYsEGaIb52QPXhg4DcH,2018,72,2018-04-13,0.571,0.542,0.0,-5.299,131.877,0.506
7vgTNTaEz3CsBZ1N4YQalM,Ghost Town,5K4W6rqBFWDnAN6FQUkS6x,2018,76,2018-06-01,0.545,0.573,0.0,-4.247,83.378,0.297
2iUXsYOEPhVqEBwsqP70rE,Youngblood,5Rl15oVamLq7FbSb0NNBNy,2018,80,2018-06-15,0.854,0.597,0.0,-5.114,120.276,0.152
1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,2RDOrhPqAM4jzTRCEb19qX,2018,76,2018-10-05,0.625,0.729,0.00986,-5.266,146.034,0.261
42fw0rxRO2xbesF6mJfd4Y,Tequila,7z5WFjZAIYejWy0NI5lv4T,2018,73,2018-06-22,0.581,0.489,0.0,-5.731,86.016,0.494
5wujBwqG7INdStqGd4tRMX,Armed And Dangerous,4MCBfE4596Uoi2O4DtmEMz,2018,74,2018-12-10,0.67,0.736,0.0,-6.702,130.032,0.845
2BJSMvOGABRxokHKB0OI8i,Shoota (feat. Lil Uzi Vert),699OTQXzgjhIYAHMy9RyPD,2018,75,2018-05-11,0.649,0.673,0.0,-8.433,153.075,0.47
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),7CajNmpbOovFoOoasH2HaY,2018,84,2018-04-06,0.862,0.791,2.19e-05,-3.24,123.994,0.592
1cKHdTo9u0ZymJdPGSh6nq,I Was Never There,1Xyo4u8uXC1ZmMpatF05PJ,2018,82,2018-03-30,0.737,0.323,0.000162,-4.008,112.923,0.156
0AluA5RNsa4Cx6XRhf2hWZ,10 Freaky Girls (with 21 Savage),0iEtIxbK0KxaSlF7G42ZOp,2018,75,2018-11-06,0.353,0.797,0.0,-9.931,87.997,0.0731
6ok4IyXcJQekEeSlBjcI9Y,The Way I Talk,4oUHIQIBe0LHzYfvXNW4QM,2018,72,2018-04-27,0.88,0.605,0.0,-3.388,137.986,0.761
6gbiTbclnHlmSIPfmF2zEc,Gang Shit No Lame Shit,0RESbWvOMyua0yuyVrztJ5,2018,74,2018-11-23,0.434,0.828,0.0,-10.609,115.071,0.38
5mIOsPuQdXchVY0jB5NO9Q,4EVER,3l0CmX0FuQjFxr8SK7Vqag,2018,74,2018-04-27,0.585,0.75,0.00552,-7.576,102.331,0.584
03ThZweiBWFP8tOGsk6QMO,Russian Cream,0RESbWvOMyua0yuyVrztJ5,2018,72,2018-02-02,0.774,0.867,0.0,-5.791,130.007,0.549
3CA9pLiwRIGtUBiMjbZmRw,Nice For What,3TVXtAsR1Inumwj472S9r4,2018,76,2018-06-29,0.909,0.585,9.7e-05,-6.474,93.372,0.758
2OpBganfGk2GVdSlRdxzaX,Better,6LuN9FCkKOj5PcnpouEgny,2018,77,2018-10-19,0.586,0.695,0.317,-10.315,98.035,0.112
2RfYofkWwN77WJjR1rpena,Up Down (feat. Florida Georgia Line),4oUHIQIBe0LHzYfvXNW4QM,2018,72,2018-04-27,0.882,0.59,0.0,-3.041,129.929,0.792
1VJwtWR6z7SpZRwipI12be,Candy,5cj0lLjcoR7YOSnhnX0Po5,2018,79,2018-03-30,0.516,0.689,0.0,-5.857,124.876,0.209
41cpvQ2GyGb2BRdIRSsTqK,Moon River,2h93pZq0e7k5yf4dywlkpM,2018,74,2018-02-14,0.116,0.24,0.00092,-13.216,77.349,0.0937
7eBqSVxrzQZtK2mmgRG6lC,Murder on My Mind,1cNDP5yjU5vjeR8qMf4grg,2018,76,2018-08-03,0.73,0.759,3.06e-06,-7.985,115.007,0.74
2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,5IH6FPUwQTxPSXurCrcIov,2018,82,2018-11-16,0.557,0.652,0.0,-5.714,150.073,0.483
5bJ1DrEM4hNCafcDd1oxHx,Self Care,4LLpKhyESsyAXpc4laK94U,2018,74,2018-08-03,0.538,0.52,0.00187,-8.109,141.894,0.177
09IStsImFySgyp0pIQdqAc,The Middle,2qxJFvFYMEDqd7ui6kSAcq,2018,78,2018-01-23,0.657,0.753,0.0,-3.061,107.01,0.437
6bON0csSf7G4LDsUrBwQ54,Dirty Love,69tiO1fG8VWduDl3ji2qhI,2018,73,2018-03-02,0.439,0.774,0.00127,-7.612,125.088,0.661
2ktg2oZDyFAX3iY1QNkXl5,Session 32,57LYzLEk2LcFghVwuWbcuS,2018,75,2018-04-05,0.123,0.574,0.00111,-13.959,115.431,0.117
6NMtzpDQBTOfJwMzgMX0zl,SKELETONS,0Y5tJX1MQlPlqiwlOH1tJY,2018,76,2018-08-03,0.686,0.46,0.0,-5.948,148.054,0.252
2VxeLyX666F8uXCJ0dZF8B,Shallow,1HY2Jd0NmPuamShAr6KMms,2018,83,2018-10-05,0.385,0.577,0.0,-6.362,95.82,0.331
0EcQcdcbQeVJn9fknj44Be,I Like Me Better,5JZ7CnR6gTvEMKX4g70Amv,2018,80,2018-05-31,0.505,0.753,2.58e-06,-7.621,91.972,0.419
14SaZBTjxlorHJQxXh01Hu,Girls Need Love (with Drake) - Remix,57LYzLEk2LcFghVwuWbcuS,2018,77,2018-10-19,0.432,0.656,0.0,-9.481,97.022,0.0897
4ofwffwvvnbSkrMSCKQDaC,Shotgun,2ysnwxxNtSgbb9t1m2Ur4j,2018,79,2018-03-23,0.735,0.673,0.0,-4.733,115.744,0.754
2G1tXoGBaEMJ7FKGnkf6ud,Wake Up in the Sky,13y7CgLHjMVRMDqxdx0Xdo,2018,77,2018-12-07,0.578,0.8,0.0,-5.144,143.01,0.367
2FY7b99s15jUprqC0M5NCT,Natural,53XhwfbYqKCa1cC15pYq2q,2018,80,2018-11-09,0.611,0.704,0.0,-6.112,99.994,0.22
2bSk87AVkCIIC3Bcligq1z,Life Goes On,5f7VJjfbwm532GiveGC0ZK,2018,73,2018-05-18,0.541,0.716,0.0,-7.909,139.978,0.387
0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset),46SHBwWsqBkxI7EeeBEQG7,2018,76,2018-12-14,0.603,0.861,0.0,-5.788,98.043,0.504
32lItqlMi4LBhb4k0BaSaC,Candy Paint,246dkjvS1zLTtiykXe5h60,2018,74,2018-04-27,0.667,0.66,1.22e-06,-5.941,180.044,0.381
1a7WZZZH7LzyvorhpOJFTe,Wasted (feat. Lil Uzi Vert),4MCBfE4596Uoi2O4DtmEMz,2018,75,2018-12-10,0.579,0.742,0.0,-5.024,144.994,0.502
3dCZm5HrG0jIXAHfNkg2H0,Take It From Me,77kULmXAQ6vWer7IIHdGzI,2018,71,2018-03-23,0.891,0.592,0.0,-3.144,99.983,0.674
22An65gG31JLf9n18qjdhZ,BAD!,15UsOTVnJzReFVN1VCnxy4,2018,75,2018-12-07,0.492,0.78,0.0313,-3.4,143.983,0.374
2QKLrgXNQtK2c8QbLRO3XC,Burn The House Down,6s22t5Y3prQHyaHWUN1R1C,2018,69,2018-09-21,0.659,0.459,0.0,-4.357,184.311,0.576
7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),5CiGnKThu5ctn9pBxv7DGa,2018,77,2018-12-07,0.686,0.632,0.0,-7.665,89.949,0.329
74fQgHleHZ4V7Gm1XYcGkj,One Night Only,2ICR2m4hOBPhaYiZB3rnLW,2018,73,2018-02-09,0.402,0.874,0.00094,-5.786,119.99,0.764
4Vutl1Y7OJOBwIqVISNmzL,Down by the Water,5jbk18C7YXRcEZxUWPJCyT,2018,74,2018-10-19,0.331,0.611,0.000276,-12.493,95.015,0.559
11kDth1aKUEUMq9r1pqyds,5% TINT,0Y5tJX1MQlPlqiwlOH1tJY,2018,77,2018-08-03,0.481,0.712,0.0,-5.415,140.0,0.062
2UVbBKQOdFAekPTRsnkzcf,Stir Fry,6oMuImdp5ZcFhWP0ESe6mG,2018,72,2018-01-26,0.816,0.817,0.0,-5.402,181.982,0.508
6LOZws7T3jqZz78unPgFF9,Dead To Me,1U1el3k54VvEUzo3ybLPlM,2018,74,2018-04-06,0.761,0.675,0.0,-4.469,119.001,0.428
1mUTpDe3E8pML637zOFL5D,Talkin' Tennessee,4oUHIQIBe0LHzYfvXNW4QM,2018,70,2018-04-27,0.71,0.702,0.0,-6.653,99.987,0.508
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),4nDoRrQiYLoBzwC5BhVJzF,2018,80,2018-01-12,0.523,0.765,3.56e-05,-4.333,104.988,0.394
7zK4UxuBYdenyXNHJ3U6HA,If I Know Me,4oUHIQIBe0LHzYfvXNW4QM,2018,70,2018-04-27,0.605,0.768,6.95e-05,-5.813,100.032,0.673
5d8Wq39QLT6OQWsY9paz5n,Zombie,0eI3X5rAzHRZVe5FPk4MN1,2018,74,2018-05-11,0.826,0.449,0.0,-3.244,77.079,0.19
74lnM5V6ecvoTPV0fvptx9,Nuketown (feat. Juice WRLD),2rhFzFmezpnW82MNqEKVry,2018,72,2018-11-30,0.617,0.808,0.0,-9.32,149.96,0.632
3XRQT7EoS4U87rUuJwg5P3,Hurt Me,4MCBfE4596Uoi2O4DtmEMz,2018,72,2018-12-10,0.451,0.62,0.0,-7.623,156.906,0.294
6vSRW8utiYAdoCfJG2v86r,Taking A Walk,6Xgp2XMz1fhVYe7i6yNAax,2018,71,2018-08-10,0.526,0.764,0.0,-6.381,81.004,0.323
58q2HKrzhC3ozto2nDdN4z,I Like It,4kYSro6naA4h99UJvo89HB,2018,77,2018-04-06,0.726,0.816,0.0,-3.998,136.048,0.65
3LfHBTYZBTqmz43tvVXJBd,Deep,57LYzLEk2LcFghVwuWbcuS,2018,74,2018-10-19,0.335,0.646,1.3e-05,-9.915,167.927,0.419
20dkebBtPR4AJ8vVos41Gw,Rock Salt and Nails (Live),13ZEDW6vyBF12HYcZRr4EV,2018,70,2018-06-29,0.296,0.449,0.000755,-12.608,139.828,0.139
1s9DTymg5UQrdorZf43JQm,Fell In Luv (feat. Bryson Tiller),699OTQXzgjhIYAHMy9RyPD,2018,73,2018-05-11,0.668,0.657,0.0,-6.208,162.997,0.227
3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),246dkjvS1zLTtiykXe5h60,2018,75,2018-04-27,0.56,0.75,0.0,-8.094,140.06,0.459
3sA7HKGzcKTVscdiTCrWpX,Outside Today,7wlFDEWiM5OoIAt8RSli8b,2018,68,2018-06-29,0.666,0.851,0.0,-5.334,134.068,0.0585
2Y0iGXY6m6immVb2ktbseM,Little Dark Age,0SwO7SWeDHJijQ3XNS7xEE,2018,77,2018-02-09,0.712,0.705,0.000855,-6.156,97.512,0.62
2Yer0p7uB2lVBUAtANuuQp,Magic In The Hamptons (feat. Lil Yachty),5UjifI1TYefXWn9GdqDOHl,2018,71,2018-06-08,0.479,0.769,0.0,-5.339,96.051,0.803
4MXhiYIRDMGAuvZc5IFTwC,ASTROTHUNDER,0Y5tJX1MQlPlqiwlOH1tJY,2018,76,2018-08-03,0.46,0.7,4.81e-05,-8.111,151.901,0.286
0TlLq3lA83rQOYtrqBqSct,Nonstop,3TVXtAsR1Inumwj472S9r4,2018,75,2018-06-29,0.412,0.912,0.0126,-8.074,154.983,0.423
3pANfZVFdtuVnJsE6xa5Ox,Me and My Husband,2uYWxilOVlUdk4oV9DvwqK,2018,74,2018-08-17,0.638,0.497,0.0,-5.31,172.01,0.77
3L0IKstjUgDFVQAbQIRZRv,R.I.P.,699OTQXzgjhIYAHMy9RyPD,2018,74,2018-05-11,0.725,0.725,0.0,-6.067,140.003,0.515
2P5yIMu2DNeMXTyOANKS6k,Nobody,2uYWxilOVlUdk4oV9DvwqK,2018,75,2018-08-17,0.717,0.398,0.0,-5.253,117.296,0.487
0c0YHn3DIQLl1opsQDd9kO,Wish (feat. Trippie Redd) - Trippie Mix,5fMUXHkw8R8eOP2RNVYEZX,2018,70,2018-08-10,0.819,0.565,0.0,-7.899,94.011,0.682
4IO2X2YoXoUMv0M2rwomLC,Long Time - Intro,699OTQXzgjhIYAHMy9RyPD,2018,72,2018-05-11,0.861,0.472,0.0,-3.966,144.077,0.358
1LiN0Z98FkR1t0m8KmLcAH,Amanece,2R21vXR83lH98kGeO99Y66,2018,81,2018-12-14,0.631,0.79,0.0,-5.549,94.039,0.889
0baNzeUcPQnQSagpe8T0mD,worldstar money (interlude),3MZsBdqDrRTJihTHQrO6Dq,2018,74,2018-02-14,0.387,0.577,0.705,-8.607,146.565,0.459
2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,6ydoSd3N2mwgwBHtF6K7eX,2018,79,2018-03-09,0.174,0.681,3.35e-05,-8.745,112.672,0.231
6Up545NUflOiXo8cEraH49,You Say,40LHVA5BTQp9RxHOQ9JPYj,2018,73,2018-09-07,0.632,0.494,0.0,-6.89,147.873,0.0797
6rz0dTA0PdhXImFV5EjM0w,Hide (feat. Seezyn),4MCBfE4596Uoi2O4DtmEMz,2018,72,2018-12-14,0.638,0.715,0.0,-5.017,149.999,0.151
2rbDhOo9Fh61Bbu23T2qCk,Always Remember Us This Way,1HY2Jd0NmPuamShAr6KMms,2018,82,2018-10-05,0.502,0.549,0.0,-5.972,129.842,0.291
1pfwOQKJsRRBf6NdYO4Qog,Dark Knight Dummo (feat. Travis Scott),6Xgp2XMz1fhVYe7i6yNAax,2018,72,2018-08-10,0.817,0.378,0.0,-3.071,121.079,0.257
1fCeXjoRExPP2qwSBh2aST,Black & White,4MCBfE4596Uoi2O4DtmEMz,2018,71,2018-12-10,0.736,0.776,0.0,-4.612,147.946,0.233
4GUaG3df9nbrj77GKEB76j,Forever You and Me,2nTjd2lNo1GVEfXM3bCnsh,2018,74,2018-01-22,0.467,0.509,9.98e-06,-4.94,175.159,0.538
500l6Cwe40hkPqS7Sf7ufY,Foreign,699OTQXzgjhIYAHMy9RyPD,2018,71,2018-05-11,0.705,0.762,0.0,-5.195,122.955,0.264
6tZ3b7ik1QDXFAZlXib0YZ,Kevin’s Heart,6l3HvQ5sa6mXTsMTB19rO5,2018,70,2018-04-20,0.527,0.829,0.0,-6.644,116.079,0.475
2VWBdFsDJVGlRTdz4PvYwy,Dive - Recorded At Sound Stage Nashville,718COspgdWOnwOFpJHRZHS,2018,70,2018-03-07,0.363,0.742,1.41e-06,-8.188,130.922,0.352
4LiMQ6G9n84rDUBs9wtwz6,Singles You Up,77kULmXAQ6vWer7IIHdGzI,2018,69,2018-03-23,0.907,0.491,0.0,-3.594,199.943,0.631
4UKCKdYiLN6IMA5ZESUTL7,the remedy for a broken heart (why am I so in love),15UsOTVnJzReFVN1VCnxy4,2018,74,2018-03-16,0.304,0.699,0.000993,-11.192,119.705,0.271
6n6OQfBpCgzF9oEg8zhBN7,Get Along,3grHWM9bx2E9vwJCdlRv9O,2018,68,2018-07-27,0.804,0.632,0.0,-6.109,92.456,0.35
0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,3v6Ji4uoWtKRkhuDUaxi9n,2018,81,2018-06-08,0.77,0.694,1.1e-05,-5.335,125.905,0.163
4IhTXiZLKATmwhMZIb1GQN,Lights Are On,1AgxgADPuRIW1wyaA4OKcB,2018,77,2018-10-26,0.04,0.44,0.465,-16.887,135.965,0.249
5wPhznwiMGc1tUojiEkAkG,Elimination,0E3pLs4jXz9tDQGY8m1A1d,2018,69,2018-07-15,0.517,0.755,0.0,-9.804,129.027,0.699
5cF0dROlMOK5uNZtivgu50,Attention,6VuMaDnrHyPL1p4EHjYLi7,2018,81,2018-05-11,0.613,0.775,2.33e-05,-4.586,100.066,0.797
1ThmUihH9dF8EV08ku5AXN,Faucet Failure,2rhFzFmezpnW82MNqEKVry,2018,70,2018-11-30,0.552,0.935,0.0,-9.373,99.993,0.616
7p4vHnYXkxlzvfePJVpcTr,Feels Like Summer,73sIBHcqh3Z3NyqHKZ7FOL,2018,71,2018-07-11,0.596,0.55,0.00481,-8.214,165.736,0.253
7wBJfHzpfI3032CSD7CE2m,STARGAZING,0Y5tJX1MQlPlqiwlOH1tJY,2018,75,2018-08-03,0.789,0.487,4.05e-06,-3.69,150.007,0.0564
35wvL50xvKpCHEJPxLOLPI,Si Estuviésemos Juntos,4q3ewBCX7sLwd24euuV69X,2018,80,2018-12-23,0.595,0.672,4.66e-05,-6.828,171.863,0.159
0axBgt9y0GvMCLuRl2xBKG,1400 / 999 Freestyle (feat. Juice WRLD),6Xgp2XMz1fhVYe7i6yNAax,2018,70,2018-11-09,0.572,0.823,0.0,-6.067,141.996,0.568
0hPLZrnDgtKxrym1BHjDhd,can't leave without it,1URnnhqYAYcrqrcwql10ft,2018,72,2018-12-21,0.591,0.872,0.0,-6.952,131.982,0.696
7clyJIrLkEbXUDwj1tC9zz,Blood // Water,4ZgQDCtRqZlhLswVS6MHN4,2018,67,2018-06-15,0.891,0.504,0.00199,-5.632,153.988,0.628
3GJ4hzg4lrGwU51Y3VARbF,Speechless,7z5WFjZAIYejWy0NI5lv4T,2018,69,2018-06-22,0.438,0.616,0.0,-5.968,135.929,0.386
7AFASza1mXqntmGtbxXprO,changes,15UsOTVnJzReFVN1VCnxy4,2018,75,2018-03-16,0.308,0.669,0.0,-10.068,64.934,0.52
01z2fBGB8Hl3Jd3zXe4IXR,Come Back to Earth,4LLpKhyESsyAXpc4laK94U,2018,71,2018-08-03,0.238,0.272,0.00925,-12.148,83.507,0.119
5hwUsRKvnO5yThjVrxHQVt,Unbothered,2rhFzFmezpnW82MNqEKVry,2018,70,2018-11-30,0.445,0.884,0.0,-10.58,125.008,0.848
