id,name,artist_id,year,popularity,release_date,energy,danceability,instrumentalness,loudness,tempo,valence
3a1lNhkSLSkpJE4MSHpDu9,Congratulations,246dkjvS1zLTtiykXe5h60,2016,80,2016-12-09,0.804,0.63,0.0,-4.183,123.146,0.492
7f08qp3HROTkfrtNpiYGGo,Dirt On My Boots,4MoAOfV4ROWofLG3a3hhBN,2016,75,2016-05-13,0.796,0.683,0.0,-4.179,90.031,0.533
0y1QJc3SJVPKJ1OvFmFqe6,Way down We Go,7jdFEYD2LTYjfwxOdlVjmc,2016,84,2016-06-10,0.505,0.489,0.000333,-8.022,163.255,0.337
0w3Q14i073jLoew1hgJkwD,Heartache On The Dance Floor,4MoAOfV4ROWofLG3a3hhBN,2016,74,2016-05-13,0.833,0.596,0.0,-4.308,115.997,0.618
4AFsRbaLKRWo3dDtjDFA2V,Me and Your Mama,73sIBHcqh3Z3NyqHKZ7FOL,2016,79,2016-12-02,0.442,0.545,0.0271,-12.111,118.073,0.242
4ly1QBXEwYoDmje9rmEgC4,Head Over Boots,4MoAOfV4ROWofLG3a3hhBN,2016,74,2016-05-13,0.688,0.562,0.0,-4.474,108.017,0.617
5oO3drDxtziYU2H1X23ZIp,Love On The Brain,5pKCCKE2ajJHZ9KAiaK11H,2016,83,2016-01-28,0.637,0.509,1.08e-05,-4.83,172.007,0.379
3jfZ9M23l0L7RxzYMTgBTv,Looking Out for You,4jCIAMb0zEArF3GYEYzoDk,2016,78,2016-01-15,0.9,0.682,0.063,-5.028,100.721,0.937
7EiZI6JVHllARrX9PUvAdX,Low Life (feat. The Weeknd),1RyvyyTE3xzB2ZywiAwp0i,2016,78,2016-04-13,0.331,0.722,0.282,-7.789,143.961,0.102
5GUYJTQap5F3RDQiCOJhrS,Self Control,2h93pZq0e7k5yf4dywlkpM,2016,77,2016-08-20,0.21,0.581,0.0,-10.426,80.099,0.452
53mChDyESfwn9Dz8poHRf6,Taking What's Not Yours,0Y6dVaC9DZtPNH4591M42W,2016,78,2016-02-25,0.914,0.712,0.0,-5.675,100.406,0.697
6i0V12jOa3mr6uu4WYhUBr,Heathens,3YQKmKGau1PzlVlkL1iodx,2016,82,2016-06-16,0.396,0.732,3.58e-05,-9.348,90.024,0.548
1KIJclzEbNhSVw8tiHPWwE,Young,0U7iI0Dk4Ojvi17nZboNO4,2016,79,2016,0.81,0.498,0.00717,-4.065,79.935,0.594
2FTeQQ5Rg9tBpgpTF5mnhE,Still Think About You,31W5EY0aAly4Qieq6OFu6I,2016,74,2016-09-16,0.646,0.946,0.0,-6.604,127.978,0.961
6b8Be6ljOzmkOmFslEb23P,24K Magic,0du5cEVh5yTK9QJze8zA0C,2016,81,2016-11-17,0.803,0.818,0.0,-4.282,106.97,0.632
34xTFwjPQ1dC6uJmleno7x,Godspeed,2h93pZq0e7k5yf4dywlkpM,2016,78,2016-08-20,0.0969,0.399,0.000168,-12.578,109.54,0.0758
5uQOauh47VFt3B2kV9kRXw,My Shit,31W5EY0aAly4Qieq6OFu6I,2016,74,2016-09-16,0.621,0.812,0.0,-8.3,77.998,0.847
6Ac8Byr6GByGr3wDH7JjYh,white tee,2kCcBybjl3SAtIcwdWpUe3,2016,76,2016-06-10,0.526,0.8,0.0,-8.909,149.991,0.729
5kqIPrATaCc2LqxVWzQGbk,7 Years,25u4wHJWxCA9vO0CzxAbK7,2016,82,2016-04-01,0.473,0.765,0.0,-5.829,119.992,0.34
0B8QzDH7YWih85V5SEMnyJ,Money Longer,4O15NlyKLIASxsJ0PrXPfz,2016,74,2016-05-27,0.568,0.795,0.0,-7.817,136.173,0.478
1WkMMavIMc4JZ8cfMmxHkI,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",31TPClRtHm23RisEBtV3X7,2016,73,2016-09-23,0.832,0.669,0.0,-5.721,113.035,0.7
76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,6T5tfhQCknKG4UnH90qGnz,2016,81,2016-11-18,0.753,0.774,0.0,-5.446,119.002,0.896
6eT7xZZlB2mwyzJ2sUKG6w,White Iverson,246dkjvS1zLTtiykXe5h60,2016,75,2016-12-09,0.561,0.675,0.0,-7.678,130.098,0.309
75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,246dkjvS1zLTtiykXe5h60,2016,76,2016-12-09,0.538,0.556,0.0,-5.408,143.946,0.291
4gh0ZnHzaTMT1sDga7Ek0N,sdp interlude,0Y5tJX1MQlPlqiwlOH1tJY,2016,79,2016-09-16,0.586,0.507,0.0544,-8.15,108.164,0.588
1yvMUkIOTeUNtNWlWRgANS,Unstoppable,5WUlDfRSoLAfcVSX1WnrxN,2016,78,2016-10-21,0.779,0.468,0.000373,-4.839,173.799,0.26
4uhvMW7ly7tJil31YYscAN,Erase Your Social,4O15NlyKLIASxsJ0PrXPfz,2016,73,2016-08-10,0.609,0.705,0.0,-5.728,140.058,0.718
1OubIZ0ARYCUq5kceYUQiO,Congratulations (feat. Bilal),4LLpKhyESsyAXpc4laK94U,2016,77,2016-09-16,0.225,0.465,0.00155,-12.637,57.75,0.207
1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,69GGBxA162lTqCwzJG5jLp,2016,81,2016-02-05,0.869,0.533,0.00538,-5.093,159.805,0.425
5uDASfU19gDxSjW8cnCaBp,Chill Bill (feat. J. Davi$ & Spooks),2hWs22BmQkK4czFtDLnar2,2016,74,2016-06-17,0.427,0.886,0.00099,-10.028,108.034,0.23
63y6xWR4gXz7bnUGOk8iI6,Into You,66CXWjxzNUsdJxJ2JdwvnR,2016,71,2016-05-20,0.734,0.623,1.75e-06,-5.948,107.853,0.37
1boXOL0ua7N2iCOUVI1p9F,Japanese Denim,20wkVLutqVOYrc0kxFs7rA,2016,76,2016-10-21,0.238,0.707,2.42e-06,-8.818,124.156,0.345
2IVsRhKrx8hlQBOWy4qebo,Mr. Loverman,0ZUvK7zGdXLd78mQr3t1Tw,2016,80,2016-04-08,0.526,0.639,2.43e-05,-6.697,130.033,0.488
5yuShbu70mtHXY0yLzCQLQ,Go Flex,246dkjvS1zLTtiykXe5h60,2016,75,2016-12-09,0.498,0.665,0.0,-8.185,81.958,0.127
2Ch7LmS7r2Gy2kc64wv3Bz,Die For You,1Xyo4u8uXC1ZmMpatF05PJ,2016,79,2016-11-25,0.525,0.586,0.0,-7.163,133.63,0.507
4IZOdhEvXYWqh5XAXYzBk3,Wild as You,6zLBxLdl60ekBLpawtT63I,2016,70,2016-08-05,0.65,0.461,0.0,-5.372,149.873,0.488
7zVCrzzEJU7u24sbJPXA5W,What Ifs (feat. Lauren Alaina),3oSJ7TBVCWMDMiYjXNiCKE,2016,71,2016-12-02,0.799,0.612,0.0,-4.603,125.976,0.687
2uIX8YMNjGMD7441kqyyNU,ocean eyes,6qqNVTkY8uBg9cP3Jd7DAH,2016,71,2016-11-18,0.37,0.475,0.0577,-7.725,144.828,0.157
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,540vIaP2JwjQb9dm3aArA4,2016,83,2016-08-05,0.715,0.475,2.67e-05,-5.371,199.892,0.159
0vbtURX4qv1l7besfwmnD8,I Took A Pill In Ibiza - Seeb Remix,2KsP6tYLJlTBvSUxnwlVWa,2016,82,2016-05-06,0.714,0.664,8.42e-06,-6.645,101.969,0.71
04mAOoQNsXmDJlyupJwmkO,Waiting Room,1r1uxoy19fzMxunt3ONAkG,2016,75,2016-08-12,0.289,0.531,0.000358,-10.065,129.753,0.12
3WALaE7UdNXx8VJ4lpWCK8,Hide Away,6Dd3NScHWwnW6obMFbl1BH,2016,76,2016-10-07,0.826,0.884,2.29e-06,-3.672,94.997,0.465
6RUhbFEhrvGISaQ8u2j2JN,Dangerous Woman,66CXWjxzNUsdJxJ2JdwvnR,2016,70,2016-05-20,0.602,0.664,0.0,-5.369,134.049,0.289
35xSkNIXi504fcEwz9USRB,Solo,2h93pZq0e7k5yf4dywlkpM,2016,73,2016-08-20,0.289,0.469,2.48e-06,-10.625,133.805,0.258
6mb6lVLNrcUgLnEN8QnDJd,How Far I'll Go,5mnS9jJdKQQcRSqFu5YPVe,2016,72,2016-11-18,0.307,0.571,0.0,-10.958,83.72,0.108
5TuTHrKzN6NweeQaKkBNb7,Relax,0U7iI0Dk4Ojvi17nZboNO4,2016,73,2016,0.881,0.471,0.000378,-4.483,169.898,0.544
5uZm7EFtP5aoTJvx5gv9Xf,Jungle,31W5EY0aAly4Qieq6OFu6I,2016,72,2016-09-16,0.52,0.538,0.0,-11.063,180.274,0.551
3ppVO2tyWRRznNmONvt7Se,Summers Over Interlude,3TVXtAsR1Inumwj472S9r4,2016,72,2016-05-06,0.255,0.699,0.00242,-8.647,132.031,0.242
2Gyc6e2cLxA5hoX1NOvYnU,Say It,2jku7tDXc6XoB6MO2hFuqg,2016,74,2016-08-19,0.529,0.546,6.37e-06,-10.511,107.333,0.248
2DgdHcjWmO3qd50RzuBLgZ,House of Memories,20JZFwl6HVl6yg8a4H3ZqK,2016,78,2016-01-15,0.817,0.506,0.0,-5.051,109.952,0.506
6U4VqEHy4n5VeiH4pQPL24,You're Welcome,1T8S48bD91THNKBByWBDyn,2016,72,2016-11-18,0.745,0.788,0.0,-7.072,135.278,0.672
1Rt5f1CktdvBOLX2RfBO6K,beamer boy,2kCcBybjl3SAtIcwdWpUe3,2016,73,2016-01-21,0.731,0.743,1.9e-05,-4.511,123.989,0.337
37F0uwRSrdzkBiuj0D5UHI,Reminder,1Xyo4u8uXC1ZmMpatF05PJ,2016,81,2016-11-25,0.505,0.705,0.0,-6.923,160.053,0.388
3cjF2OFRmip8spwZYQRKxP,Feel No Ways,3TVXtAsR1Inumwj472S9r4,2016,72,2016-05-06,0.677,0.582,6.6e-06,-7.081,193.818,0.205
34SQ0QfLSR316d8KL2zkuZ,With You I Am,6zLBxLdl60ekBLpawtT63I,2016,69,2016-08-05,0.66,0.558,0.0,-6.223,75.009,0.388
2AXY5WABx7NjWw1zb4qCdc,Cleopatra,16oZKvXb6WkQlVAjwo2Wbg,2016,72,2016-04-08,0.775,0.536,0.000142,-6.765,151.397,0.485
19Xbs8nrPaB4XGK5nVBbFC,Something to Talk About,1Tie3AZgLQZqYEp8Fv4zOZ,2016,68,2016-08-17,0.934,0.612,0.0,-5.126,130.002,0.293
3oBNQdDbNrs8wQbcZ3BXwP,Velvet Ring - 2023 Remaster,5QdyldG4Fl4TPiOIeMNpBZ,2016,72,2016,0.401,0.318,0.00564,-11.944,138.528,0.277
1A8j067qyiNwQnZT0bzUpZ,This Girl (Kungs Vs. Cookin' On 3 Burners),7keGfmQR4X5w0two1xKZ7d,2016,80,2016-11-04,0.717,0.793,3.6e-05,-4.759,121.985,0.466
37adYGaYaAWTGhBaOzX4Fh,Take A Slice,4yvcSjfu4PC0CYQyLy4wSq,2016,75,2016-08-26,0.661,0.623,0.000229,-7.0,151.97,0.63
7JEzAlwHhCD2M1cYE6BeqJ,Loving Machine,0Y6dVaC9DZtPNH4591M42W,2016,73,2016-02-25,0.69,0.58,0.0221,-9.52,89.981,0.922
10I3CmmwT0BkOVhduDy53o,Really Really,1gPhS1zisyXr5dHTYZyiMe,2016,69,2016-01-29,0.666,0.762,0.0,-6.055,118.97,0.278
4F7A0DXBrmUAkp32uenhZt,Party Monster,1Xyo4u8uXC1ZmMpatF05PJ,2016,76,2016-11-25,0.63,0.573,2.31e-05,-8.389,77.525,0.218
1Fid2jjqsHViMX6xNH70hE,Atlantis,4Ly0KABsxlx4fNj63zJTrF,2016,81,2016-01-29,0.479,0.4,2.14e-06,-7.989,166.159,0.213
4dASQiO1Eoo3RJvt74FtXB,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",55Aa2cqylxrFIXC767Z865,2016,75,2016-06-24,0.786,0.502,0.0,-4.378,169.021,0.739
72TFWvU3wUYdUuxejTTIzt,Work,5pKCCKE2ajJHZ9KAiaK11H,2016,78,2016-01-28,0.534,0.723,0.0,-6.238,91.974,0.551
4VqEUmMjhbj6w7g5EVKILE,castles,2kCcBybjl3SAtIcwdWpUe3,2016,73,2016-07-04,0.785,0.574,0.0,-5.189,135.042,0.429
6fujklziTHa8uoM5OQSfIo,Black Beatles,7iZtZyCzp3LItcw1wtPI3D,2016,74,2016-08-12,0.632,0.794,0.0,-6.163,145.926,0.355
2R3I5DiDf8bLz2QjrPmUpk,Vagabond,0wyMPXGfOuQzNR54ujR9Ix,2016,70,2016-03-08,0.399,0.571,0.0146,-11.92,141.932,0.612
0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,3TVXtAsR1Inumwj472S9r4,2016,76,2016-05-06,0.628,0.891,0.00019,-7.863,134.966,0.552
1vvNmPOiUuyCbgWmtc6yfm,My Way,7CajNmpbOovFoOoasH2HaY,2016,80,2016-09-16,0.913,0.818,3.69e-05,-3.06,119.986,0.536
23A29DEDxMZdwpl0ZRrMOk,"All That Glitters Is Not Gold, But It's Still Damn Beautiful",1VPmR4DJC1PlOtd0IADAO0,2016,69,2016-12-17,0.802,0.838,0.00339,-3.639,147.972,0.621
0UHB9METy4VCXNgkcGqHqS,Kiss It Better,5pKCCKE2ajJHZ9KAiaK11H,2016,78,2016-01-28,0.806,0.616,0.0,-4.8,95.028,0.876
5UyBjTBy4XxqQT2qHksbo0,A Life Where We Work Out (with Kaitlin Butts),4SfGzWmeoNPKIOmiyc7Pav,2016,67,2016-04-01,0.501,0.597,0.000424,-7.456,152.042,0.404
6cEguiQecbXrFlsnMi2ysr,Come and See Me (feat. Drake),2HPaUgqeutzr3jx5a9WyDV,2016,71,2016-08-12,0.347,0.77,2.57e-06,-10.265,84.957,0.0583
40MskkY7wsFIzhPy19NNTP,Emo Boy,7M5pDtJpCdnftEQZtczYco,2016,73,2016-04-20,0.698,0.699,0.0,-11.665,133.972,0.601
4RvW5ggYKC7bCDX4UUSSDc,Sleep On The Floor,16oZKvXb6WkQlVAjwo2Wbg,2016,72,2016-04-08,0.431,0.389,0.0,-8.061,142.133,0.275
19YKaevk2bce4odJkP5L22,Nikes,2h93pZq0e7k5yf4dywlkpM,2016,72,2016-08-20,0.395,0.633,0.000222,-9.638,138.023,0.123
3LLYTletE6uiRZ0hgMSrCN,Kill Yourself (Part IV),1VPmR4DJC1PlOtd0IADAO0,2016,69,2016-10-09,0.675,0.765,5.29e-06,-4.441,117.99,0.192
5hc71nKsUgtwQ3z52KEKQk,Somebody Else,3mIj9lX2MWuHmhNCA7LSCW,2016,70,2016-02-26,0.788,0.61,0.0142,-5.724,101.045,0.472
6wycnu8FWXsj68ig7BEot9,Blue Ain't Your Color,0u2FHSq3ln94y5Q57xazwf,2016,67,2016-05-06,0.416,0.69,1.37e-06,-7.865,82.45,0.479
6mapJIPnQ23RTAevUoE0DL,Swang,7iZtZyCzp3LItcw1wtPI3D,2016,71,2016-08-12,0.314,0.681,9.82e-06,-9.319,139.992,0.166
2VyaGJJI8dOiv36F8vHZIL,Slow Down,7cYEt1pqMgXJdq00hAwVpT,2016,77,2016-12-20,0.78,0.473,5.9e-06,-4.861,129.972,0.261
1BViPjTT585XAhkUUrkts0,Seigfried,2h93pZq0e7k5yf4dywlkpM,2016,71,2016-08-20,0.253,0.377,0.000259,-11.155,125.403,0.367
498ZVInMGDkmmNVpSWqHiZ,May We All,3b8QkneNDz4JHKKKlLgYZg,2016,68,2016-08-26,0.919,0.514,0.0,-4.303,150.035,0.631
6C1RD7YQVvt3YQj0CmuTeu,Diles,4q3ewBCX7sLwd24euuV69X,2016,79,2016-08-26,0.56,0.813,0.0,-5.904,118.033,0.287
0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,5ZsFI1h6hIdQRw2ti0hz81,2016,76,2016-03-25,0.7,0.584,0.0,-4.275,124.944,0.438
3IyCL4Em1GOpNGDf451Hg1,Could Have Been Me,3lDpdwM8KILepMHqBWUhIA,2016,71,2016-03-04,0.907,0.541,0.000185,-4.512,80.029,0.434
0AUURXuRvLPKEH6KaJZSXy,Speak Too Soon,59sBwR0jPSTrbMtuTkRPN5,2016,69,2016-04-16,0.442,0.705,0.000116,-10.765,151.75,0.306
35r28RDot7nPE7y9K9H7l0,Feeling Whitney,246dkjvS1zLTtiykXe5h60,2016,70,2016-12-09,0.227,0.412,4.69e-06,-12.696,80.111,0.227
3BtuIIrQlkujKPuWF2B85z,Too Good,3TVXtAsR1Inumwj472S9r4,2016,73,2016-05-06,0.653,0.794,4.88e-05,-7.839,117.996,0.397
7qshYIOUFQAGgYfWXg1m9N,Velvet Ring,5QdyldG4Fl4TPiOIeMNpBZ,2016,70,2016-05-27,0.326,0.332,0.0503,-13.839,137.406,0.3
5iUQMwxUPdJBFeGkePtM66,Dang! (feat. Anderson .Paak),4LLpKhyESsyAXpc4laK94U,2016,71,2016-09-16,0.67,0.836,0.000355,-6.907,107.018,0.556
23L5CiUhw2jV1OIMwthR3S,In the Name of Love,60d24wfXkVzDSfLS6hyCjZ,2016,78,2016-07-29,0.519,0.501,0.0,-5.88,133.99,0.168
32B4HyegZNlYIWhENs8FcZ,Memoirs of a Gorilla,1VPmR4DJC1PlOtd0IADAO0,2016,68,2016-07-22,0.98,0.844,0.000751,-1.259,110.005,0.316
0utlOiJy2weVl9WTkcEWHy,Neighbors,6l3HvQ5sa6mXTsMTB19rO5,2016,69,2016-12-09,0.283,0.898,0.000383,-12.335,138.97,0.469
6Aa7aDayiQHnUw1dUvdneZ,Donald Trump,4LLpKhyESsyAXpc4laK94U,2016,69,2016-06-03,0.936,0.716,0.0,-4.968,81.508,0.799
7BiELrM90hRxpozaIXbsLw,Sex With Me,5pKCCKE2ajJHZ9KAiaK11H,2016,71,2016-01-28,0.532,0.58,0.0,-5.668,112.051,0.391
5NvOZCjZaGGGL597exlQWv,Line Without a Hook,0ZUvK7zGdXLd78mQr3t1Tw,2016,77,2016-04-08,0.652,0.432,0.0,-4.969,190.028,0.507
43bCmCI0nSgcT7QdMXY6LV,Side To Side,66CXWjxzNUsdJxJ2JdwvnR,2016,66,2016-05-20,0.736,0.649,0.0,-5.84,159.182,0.612
6fwdbPMwP1zVStm8FybmkO,X (feat. Future),1URnnhqYAYcrqrcwql10ft,2016,70,2016-07-15,0.413,0.835,0.00133,-9.81,149.004,0.111
3dhjNA0jGA8vHBQ1VdD6vV,I Feel It Coming,1Xyo4u8uXC1ZmMpatF05PJ,2016,77,2016-11-25,0.819,0.773,0.0,-5.946,92.987,0.585
2bwSCIuNtVrQPVddCi8sOW,Where You Are,6sLwRSXSUF5JTUnQaFenyj,2016,69,2016-11-18,0.656,0.707,0.0,-9.279,118.037,0.748
0kN8xEmgMW9mh7UmDYHlJP,Versace on the Floor,0du5cEVh5yTK9QJze8zA0C,2016,79,2016-11-17,0.574,0.578,0.0,-6.209,174.152,0.301
0i8JFpqe9cKwnrcvoNgl1L,Feel Invincible,49bzE5vRBRIota4qeHtQM8,2016,73,2016-08-05,0.886,0.603,0.0,-3.777,126.025,0.395
2yS8aYWXEWJ1NlZ7VPDroT,Me Vas a Extrañar,2C6i0I5RiGzDKN9IAF8reh,2016,76,2016-02-05,0.526,0.756,1.08e-05,-5.379,144.942,0.94
1lEk3U3MzbDeL5MNHkE9JU,O Come to the Altar (Live),3YCKuqpv9nCsIhJ2v8SMix,2016,69,2016-02-05,0.564,0.256,0.0,-6.496,139.914,0.152
5CG9Ps5ynNjpKJHmwc95pa,Somewhere On A Beach,7x8nK0m0cP2ksQf0mjWdPS,2016,66,2016-06-10,0.638,0.569,0.0,-6.557,144.038,0.439
50QL2fqn6EDwpBUJ5QaQ4m,Porch Swing Angel,0EyZDKtc41e4A3a3v69MxD,2016,66,2016-04-17,0.411,0.518,0.0,-7.896,136.147,0.187
4rJesaufMl2xD0f2G8Xgnd,Stone,26opZSJcXshCmCwxgZQmBc,2016,67,2016-09-09,0.477,0.438,7.8e-06,-7.649,137.645,0.176
4gmmRb6bZJffOOiww1JGTO,No Heart,1URnnhqYAYcrqrcwql10ft,2016,69,2016-07-15,0.444,0.906,6.44e-05,-8.692,140.063,0.678
1ucnuV88gFTfR3BalmznDk,Lover Is a Day,2Tglaf8nvDzwSQnpSrjLHP,2016,72,2016-07-09,0.647,0.404,0.198,-10.452,180.128,0.351
37f4ITSlgPX81ad2EvmVQr,Fight Song,3QLIkT4rD2FMusaqmkepbq,2016,73,2016-01-01,0.714,0.564,0.0,-4.987,175.924,0.33
0g5EKLgdKvNlln7TNqBByK,Middle,540vIaP2JwjQb9dm3aArA4,2016,75,2016-08-05,0.695,0.583,0.0,-5.336,104.879,0.224
6WC5fhc9XMaCrUNKNjm9xE,Thumbs,74KM79TiuVKeVCqs8QtB0B,2016,73,2016-10-14,0.718,0.73,0.0,-3.496,135.045,0.127
0TQ9Hf5DwI9crGZSIlq445,I Know She Ain't Ready,718COspgdWOnwOFpJHRZHS,2016,68,2016-11-04,0.728,0.477,0.0,-5.975,162.084,0.613
3HQcsqRjRdruUjkbDSgmVF,Woo,5pKCCKE2ajJHZ9KAiaK11H,2016,73,2016-01-28,0.466,0.42,0.00389,-5.298,115.004,0.185
5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,1Xyo4u8uXC1ZmMpatF05PJ,2016,76,2016-11-24,0.819,0.773,0.0,-5.946,92.99,0.585
3NE5nGm06kB8QQbQqJaOke,Once More to See You,2uYWxilOVlUdk4oV9DvwqK,2016,71,2016-06-17,0.411,0.542,0.0128,-13.653,92.969,0.348
3O8NlPh2LByMU9lSRSHedm,Controlla,3TVXtAsR1Inumwj472S9r4,2016,71,2016-05-06,0.468,0.59,0.0,-11.083,92.287,0.349
7DbdUf8aHSYoliSjO6LZv6,"Sex, Drugs, Etc.",7I3bkknknQkIiatWiupQgD,2016,75,2016-11-04,0.839,0.572,0.00976,-5.083,143.969,0.465
0zLClc0emc6qUeV1p5nc99,No More Parties In LA,5K4W6rqBFWDnAN6FQUkS6x,2016,70,2016-06-10,0.921,0.508,0.0,-1.644,93.058,0.681
1LPGwuFgIzbJoShfDdw7MY,Youth,4yvcSjfu4PC0CYQyLy4wSq,2016,69,2016-08-26,0.718,0.648,0.00156,-7.765,96.017,0.785
5masKPHeAOVNgxdLebIcK7,Stole the Show,23fqKkggKUBHNkbKtXEls4,2016,78,2016-05-13,0.635,0.64,0.0,-7.565,100.034,0.475
3nAq2hCr1oWsIU54tS98pL,Waves,5K4W6rqBFWDnAN6FQUkS6x,2016,69,2016-06-10,0.586,0.557,7.33e-06,-4.57,96.091,0.0681
1BECwm5qkaBwlbfo4kpYx8,Death of a Bachelor,20JZFwl6HVl6yg8a4H3ZqK,2016,67,2016-01-15,0.538,0.462,0.0,-5.527,139.256,0.405
7MiZjKawmXTsTNePyTfPyL,Devil Eyes,4dM6NDYSfLcspt8GLoT5aE,2016,76,2016-02-05,0.396,0.391,0.405,-8.621,99.112,0.199
6w2rrJsn8Qpa7veSaVAyKh,"Sit Still, Look Pretty",6Dd3NScHWwnW6obMFbl1BH,2016,72,2016-10-07,0.734,0.846,8.27e-05,-3.601,90.98,0.717
4EDijkJdHBZZ0GwJ12iTAj,Stargirl Interlude,1Xyo4u8uXC1ZmMpatF05PJ,2016,73,2016-11-25,0.474,0.638,0.191,-12.7,179.771,0.441
