id,name,artist_id,year,popularity,release_date,energy,danceability,instrumentalness,loudness,tempo,valence
50nfwKoDiSYg8zOCREWAm5,Shivers,6eUKZXaKkcviH0Ku9w2n3V,2021,82,2021-10-25,0.859,0.788,0.0,-2.724,141.02,0.822
4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),6fWVd57NKTalqvmjRd2t8Z,2021,81,2021-03-26,0.716,0.701,0.0,-3.671,91.007,0.732
2pUhY7tWx8egpw2qn84iSi,Slumber Rain,7kgwMm8d2igABad4wfEKti,2021,77,2021-08-24,1.0,0.161,0.881,-17.037,81.756,1e-05
2BcMwX1MPV6ZHP4tUT9uq6,Knife Talk (with 21 Savage ft. Project Pat),3TVXtAsR1Inumwj472S9r4,2021,76,2021-09-03,0.424,0.849,0.0,-9.579,145.887,0.153
18vXApRmJSgQ6wG2ll9AOg,RAPSTAR,6AgTAQt8XS6jRWi4sX7w49,2021,76,2021-06-11,0.536,0.789,0.0,-6.862,81.039,0.437
40iJIUlhi6renaREYGeIDS,Fair Trade (with Travis Scott),3TVXtAsR1Inumwj472S9r4,2021,79,2021-09-03,0.465,0.666,0.0,-8.545,167.937,0.292
3pVs5Zehts89WLyBPiYfxG,No Vacancy,3444S3C4U9Ts86BnCtSPRV,2021,72,2021-01-29,0.784,0.432,3.35e-05,-3.506,75.999,0.41
4k3lPl8YTKuY8c1HelVnm3,'Til You Can't,6zLBxLdl60ekBLpawtT63I,2021,73,2021-10-08,0.815,0.501,0.0,-4.865,160.087,0.46
0CfPMZ1DSdzglsMRpLDM2H,Only Thing That’s Gone (feat. Chris Stapleton),4oUHIQIBe0LHzYfvXNW4QM,2021,72,2021-01-08,0.803,0.5,2.12e-05,-4.591,150.058,0.451
5nMbf1TCIXxtgWjcCT7pzs,Every Night White Noise,6ipASreqbHk6a7aR2xo9BW,2021,77,2021-08-30,,,,,,
6SRsiMl7w1USE4mFqrOhHC,brutal,1McMsnEElThX1knmY4oliG,2021,77,2021-05-21,0.526,0.672,1.37e-06,-6.446,123.999,0.28
1FlL8ycld6uVDDyhV7P5FA,Cúrame,1mcTU81TzQhprhouKaTkpq,2021,83,2021-12-10,0.625,0.765,0.00111,-3.599,102.101,0.262
2tGvwE8GcFKwNdAXMnlbfl,happier,1McMsnEElThX1knmY4oliG,2021,82,2021-05-21,0.443,0.395,9.67e-06,-9.72,168.924,0.338
5enxwA8aAbwZbf5qCHORXi,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),06HL4z0CvFAxyc27GXpf02,2021,80,2021-11-12,0.518,0.631,0.0,-8.771,93.023,0.205
65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),3TVXtAsR1Inumwj472S9r4,2021,75,2021-03-05,0.449,0.578,2.17e-06,-6.349,136.006,0.1
709p9UGPAuyImWf1Z3vjRo,Let You Break My Heart Again,7gW0r5CkdEUMm42w9XpyZO,2021,77,2021-08-13,0.142,0.299,0.113,-15.134,76.748,0.123
46IZ0fSY2mpAiktS3KOqds,Easy On Me,4dpARuHxo51G3z768sgnrY,2021,83,2021-11-19,0.366,0.604,0.0,-7.519,141.981,0.13
1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,2021,81,2021-04-09,0.773,0.632,0.0,-4.856,130.033,0.474
42lqBjPYlmL1EXpMDXvhSN,Somebody’s Problem,4oUHIQIBe0LHzYfvXNW4QM,2021,71,2021-01-08,0.538,0.658,0.0,-7.676,136.967,0.62
3rdAz1fbUfZxYgaCviYhRo,Todo De Ti,1mcTU81TzQhprhouKaTkpq,2021,81,2021-12-10,0.719,0.78,0.000196,-3.613,127.962,0.336
4wcBRRpIfesgcyUtis7PEg,"1 step forward, 3 steps back",1McMsnEElThX1knmY4oliG,2021,77,2021-05-21,0.203,0.473,0.0,-12.627,168.884,0.419
4SQLQfcR0vhyIN4uPBlc0d,Bang!,6s22t5Y3prQHyaHWUN1R1C,2021,69,2021-03-26,0.517,0.74,0.0,-6.233,139.917,0.698
4cktbXiXOapiLBMprHFErI,Memories,04gDigrS5kc9YWfZHwBETP,2021,82,2021-06-11,0.327,0.775,0.0,-7.241,91.05,0.595
5ZduaRci3iNUiDfJbBfAaf,Give It To Me - Full Vocal Mix,21dVknSLCsK37cWozWDZZS,2021,83,2021-10-22,0.869,0.874,0.00238,-5.996,126.027,0.726
02VBYrHfVwfEWXk5DXyf0T,Leave The Door Open,0du5cEVh5yTK9QJze8zA0C,2021,79,2021-11-11,0.616,0.586,0.0,-7.964,148.088,0.719
075qcpR3BnxD5CWUIx1HTr,This Bar,4oUHIQIBe0LHzYfvXNW4QM,2021,71,2021-01-08,0.884,0.553,0.00033,-5.306,110.074,0.248
5B0kgjHULYJhAQkK5XsMoC,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),4V8LLVI7PbaPR0K2TGSxFF,2021,73,2021-06-25,0.653,0.493,0.0,-5.666,142.347,0.852
1V8LJmUEAleAHmBUaD0ZFI,County Line,7HTLVyjNf0VRxfIgNcfRRH,2021,71,2021-07-02,0.772,0.536,0.0,-6.027,134.019,0.423
3EG9FJ0ToLfgnc1IG2Z1wz,SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),4V8LLVI7PbaPR0K2TGSxFF,2021,74,2021-06-25,0.652,0.468,0.000318,-4.912,140.223,0.39
4pt5fDVTg5GhEvEtlz9dKk,I WANNA BE YOUR SLAVE,0lAWpj5szCSwM4rUMHYmrr,2021,82,2021-03-19,0.608,0.75,0.0,-4.008,132.507,0.958
3S0sk6DSTgesXsUSAEHNr5,Things A Man Oughta Know,6tPHARSq45lQ8BSALCfkFC,2021,71,2021-02-19,0.683,0.659,4.93e-06,-5.623,139.931,0.397
4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),64KEffDW9EtZ1y2vBYgq8T,2021,79,2021-05-21,0.738,0.721,4.41e-06,-4.77,119.976,0.637
4kvCtReby19JPkePLwy8Pq,Ode To Bourbon,3444S3C4U9Ts86BnCtSPRV,2021,69,2021-01-29,0.736,0.366,9.69e-06,-2.749,111.745,0.335
0dGqP4VickYjtIaB5VOt4H,3:15 (Breathe),1z7b1Pr1rSlvWRzsW3HOrS,2021,77,2021-05-21,0.627,0.451,0.00958,-4.59,74.69,0.77
19n8izXThARSuQAXrOKNbO,Avalon,1VPmR4DJC1PlOtd0IADAO0,2021,71,2021-08-13,0.6,0.877,5.38e-05,-4.577,149.992,0.176
7eZXAeqqdLDrAp2MvrPzWn,stranger,5ZS223C6JyBfXasXxrRqOk,2021,71,2021-03-19,0.555,0.708,0.00565,-7.275,140.017,0.316
7bPWdJgx8vek7S5i5yAtvG,Chemtrails Over The Country Club,00FQb4jTyendYWaN8pK0wa,2021,79,2021-03-19,0.276,0.334,0.000249,-13.125,201.025,0.429
4Se3fXoHJkcraQzJXo2IYn,Monëy so big,3qiHUAX7zY4Qnjx8TNUzVx,2021,75,2021-09-10,0.575,0.693,0.0,-7.633,138.016,0.353
1D3z6HTiQsNmZxjl7F7eoG,m y . l i f e (with 21 Savage & Morray),6l3HvQ5sa6mXTsMTB19rO5,2021,73,2021-05-14,0.587,0.597,0.0,-7.026,140.021,0.0753
03eyNjBM2mpx28H6kdaufN,Overwhelmed (Ryan Mack Remix),5LGo1zHegJTWzqVXgeNplt,2021,75,2021-07-14,0.445,0.658,0.0,-8.749,174.111,0.513
5RBOcBpJXaNnHCGViJmYhh,The Perfect Girl,7riQPkkGZBnTh9ve5qIhYo,2021,77,2021-12-08,0.89,0.485,0.818,-5.992,128.881,0.258
4Yicqjumhd4OdKGTu7zNGn,Mr.Trouble,6qxpnaukVayrQn6ViNvu9I,2021,70,2021-05-13,0.66,0.885,0.000136,-8.984,120.001,0.466
52xJxFP6TqMuO4Yt0eOkMz,We Don't Talk About Bruno,29PgYEggDV3cDP9QYTogwv,2021,73,2021-11-19,0.45,0.577,0.0,-8.516,205.863,0.83
2TOzTqQXNmR2zDJXihjZ2e,enough for you,1McMsnEElThX1knmY4oliG,2021,75,2021-05-21,0.259,0.638,0.0,-10.706,88.485,0.269
4mIHgQ3ofK2RK34UdbqMbe,Ambition For Cash,0RESbWvOMyua0yuyVrztJ5,2021,74,2021-11-05,0.732,0.841,2.18e-05,-5.186,149.012,0.576
3CeCwYWvdfXbZLXFhBrbnf,Love Story (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,2021,79,2021-02-12,0.79,0.626,3.97e-06,-4.302,119.082,0.416
5lAnYvAIkSDNXqfo7DyFUm,Ain't Shit,5cj0lLjcoR7YOSnhnX0Po5,2021,75,2021-06-25,0.488,0.855,0.0,-4.601,124.097,0.619
1PDP7mLiAMwhfmgIwzhOm2,Yebba’s Heartbreak,3TVXtAsR1Inumwj472S9r4,2021,76,2021-09-03,0.161,0.476,0.0381,-11.665,119.614,0.0908
0sKEilrw1GrBlG6qsTCrP4,865,4oUHIQIBe0LHzYfvXNW4QM,2021,70,2021-01-08,0.584,0.532,0.0,-5.254,88.003,0.367
7rglLriMNBPAyuJOMGwi39,Cold Heart - PNAU Remix,3PhoLpVuITZKcymswpck5b,2021,69,2021-10-22,0.8,0.795,7.25e-05,-6.32,116.032,0.934
3rmo8F54jFF8OgYsqTxm5d,Bad Habits,6eUKZXaKkcviH0Ku9w2n3V,2021,80,2021-10-25,0.893,0.807,2.79e-05,-3.745,126.011,0.537
45EwtYrnqJH3AH2bFpEOC6,Dirty Looks,6tPHARSq45lQ8BSALCfkFC,2021,70,2021-02-19,0.64,0.562,0.0,-5.047,139.931,0.654
4NgherJDfCXWBZBYheM4jK,WASTE,2VDZoCBGjxbHJbnzSX5nP6,2021,76,2021-10-29,0.123,0.627,0.00105,-14.411,131.883,0.11
1EJIcDYXwSqipW5dFe4uJz,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),0QHgL1lAIqAw0HtD7YldmP,2021,71,2021-04-30,0.727,0.477,0.0,-4.053,150.062,0.227
7BgyWwbbybJr2IbQoI1gzH,Stevie Doesn't Wonder,35WVTyRnKAoaGExqgktVyb,2021,73,2021-12-07,0.288,0.534,5.21e-05,-13.232,139.922,0.516
1cMMVJ4FDqhCci9efd1BU6,Need It (feat. YoungBoy Never Broke Again),6oMuImdp5ZcFhWP0ESe6mG,2021,72,2021-06-11,0.747,0.852,0.0,-3.666,148.005,0.898
2KnuaZYoGzDoHiBTNYOTXG,Billie Bossa Nova,6qqNVTkY8uBg9cP3Jd7DAH,2021,77,2021-07-30,0.389,0.895,0.0346,-11.036,110.023,0.549
0YrKSfpvflYnLSBd4Jtu6J,Time Today,3tJoFztHeIJkJWMrx0td2f,2021,69,2021-04-23,0.608,0.912,0.0,-7.686,136.994,0.327
3zwMVvkBe2qIKDObWgXw4N,right where you left me - bonus track,06HL4z0CvFAxyc27GXpf02,2021,75,2021-01-07,0.619,0.581,0.000106,-6.524,137.915,0.645
08SB2OtZkaliju77WYEKxk,No Love (with SZA),57LYzLEk2LcFghVwuWbcuS,2021,73,2021-11-05,0.618,0.707,0.0,-5.825,133.876,0.517
64SCQtbRtmO28ks1QhS3w5,Warning,4oUHIQIBe0LHzYfvXNW4QM,2021,69,2021-01-08,0.664,0.633,0.0,-5.037,115.058,0.268
2VYnlKxB8jpbCeLUjQsebc,In A Good Way,5szilpXHcwOqnyKLqGco5j,2021,71,2021-06-25,0.286,0.587,0.0288,-8.839,71.123,0.302
3Vi5XqYrmQgOYBajMWSvCi,Need to Know,5cj0lLjcoR7YOSnhnX0Po5,2021,76,2021-06-25,0.609,0.664,0.0,-6.509,130.041,0.194
6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,3PhoLpVuITZKcymswpck5b,2021,82,2021-08-13,0.798,0.796,4.19e-05,-6.312,116.032,0.942
5n4FTCMefvyKUjeWumdaWv,Miss The Rage,6Xgp2XMz1fhVYe7i6yNAax,2021,74,2021-08-21,0.877,0.581,0.0,-4.938,77.006,0.353
1golLrmqyxDWedF7YUHCOD,edamame,41X1TR6hrK8Q2ZCpp2EqCz,2021,76,2021-10-08,0.85,0.815,0.000143,-4.704,106.036,0.694
7nc7mlSdWYeFom84zZ8Wr8,Tell Em,46HzS7yz0c9udVwtbHk1sx,2021,73,2021-05-28,0.717,0.672,0.0,-7.476,157.905,0.473
5flerg6aEao2VayZezVlgu,Insane,4ET82ZtSfAK4utfjDauImD,2021,75,2021-06-11,0.712,0.716,0.0,-5.826,104.899,0.797
4fPjI40ElIwJQ4DJJxSCOe,Attracted to You,78rUTD7y6Cy67W1RVzYs7t,2021,72,2021-07-09,0.58,0.727,0.00377,-11.094,114.21,0.75
3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,6jGMq4yGs7aQzuGsMgVgZR,2021,75,2021-04-02,0.393,0.907,1.35e-06,-7.636,104.949,0.202
6YWME4xCa5Lm6X1exVMQIC,Por Las Noches,12GqGscKJx3aE4t07u7eVZ,2021,74,2021-06-11,0.597,0.69,4.18e-05,-7.494,185.084,0.453
5zFglKYiknIxks8geR8rcL,Beautiful Mistakes (feat. Megan Thee Stallion),04gDigrS5kc9YWfZHwBETP,2021,76,2021-06-11,0.676,0.713,0.0,-5.483,99.048,0.721
3DZ8dbKg4OTSSqGARvecYd,Broadway Girls (feat. Morgan Wallen),3hcs9uc56yIGFCSy9leWe7,2021,70,2021-12-17,0.745,0.659,0.0,-3.599,74.967,0.54
0k4d5YPDr1r7FX77VdqWez,You Right,5cj0lLjcoR7YOSnhnX0Po5,2021,77,2021-06-25,0.621,0.828,0.00233,-6.414,128.986,0.436
19ZzEzb4BVK1wVO4brrmZz,Beers On Me,7x8nK0m0cP2ksQf0mjWdPS,2021,69,2021-07-29,0.846,0.59,0.0,-4.251,146.028,0.733
6Zrs6gUUaSkM1Z7d0FxOlF,Present,3HFWqhd60hrJB8fpyjrTLu,2021,74,2021-10-29,0.00268,0.227,0.912,-27.348,64.26,0.228
4qS2KPWvsQzLvRa9oCHw41,You (feat. Travis Scott),4Gso3d4CscCijv0lmajZWs,2021,74,2021-10-08,0.528,0.782,7.89e-05,-6.035,117.977,0.389
35IcAVSMsU9qzHfpPbvC8A,Feels Like,4tuJ0bMpJh08umKkEXKUI5,2021,73,2021-11-12,0.483,0.617,0.000216,-7.359,144.99,0.176
5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),2tIP7SsRs7vjIcLrU85W8J,2021,80,2021-07-09,0.764,0.591,0.0,-5.484,169.928,0.478
6FrJELq39kHa0lllsUgyS4,Rumore Bianco,0AuDQR88HtZsQXLnbq007R,2021,74,2021-12-14,,,,,,
2cEnKRR4dYBB2VA1mjlb1z,Nevada,7wlFDEWiM5OoIAt8RSli8b,2021,69,2021-09-24,0.59,0.777,0.0,-8.741,147.978,0.238
51Lf3l6wx008NdBxCQnD6B,Ode to a Conversation Stuck in Your Throat,0xPoVNPnxIIUS1vrxAYV00,2021,70,2021-10-08,0.804,0.57,8.96e-05,-6.782,87.533,0.624
5fwSHlTEWpluwOM0Sxnh5k,Pepas,329e4yvIujISKGKz1BZZbO,2021,80,2021-06-24,0.766,0.762,6.98e-05,-3.955,130.001,0.442
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),1uNFoZAHBGtllmzznpCI3s,2021,79,2021-03-19,0.696,0.677,0.0,-6.181,90.03,0.464
6YvqWjhGD8mB5QXcbcUKtx,Love Story (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,2021,77,2021-04-09,0.792,0.627,3.97e-06,-4.311,119.054,0.415
0TBaQaNdTsZ8lpMyNBn8t3,"Rain Sounds for Sleeping, Pt. 01 (Continuous No Gaps)",0QUBaF6Rtta4TTmxYYfzux,2021,72,2021-01-22,0.999,0.108,0.959,-22.13,92.634,1e-05
77sMIMlNaSURUAXq5coCxE,Fearless (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,2021,78,2021-04-09,0.741,0.569,0.0,-4.963,100.118,0.43
2rrq3SGYxk90xLx5fMmPhZ,I Must Apologise,78rUTD7y6Cy67W1RVzYs7t,2021,72,2021-10-15,0.856,0.616,0.0652,-6.098,157.109,0.75
0PLhwCmQ7cC3ThRGPn3HxF,Mess It Up,4tuJ0bMpJh08umKkEXKUI5,2021,74,2021-05-07,0.582,0.765,8.21e-05,-4.528,132.992,0.36
5XsAal7ZcWg1I5T4NcRjkv,Halley's Comet,6qqNVTkY8uBg9cP3Jd7DAH,2021,75,2021-07-30,0.159,0.403,0.0121,-16.728,72.38,0.0381
0HAqq2GcQKyi3s87GuN7jU,Amoeba,3l0CmX0FuQjFxr8SK7Vqag,2021,71,2021-07-16,0.491,0.739,0.0366,-11.515,111.008,0.707
2ksyzVfU0WJoBpu8otr4pz,METAMORPHOSIS,5hKGLu4Ik88FzWcTPhWNTN,2021,80,2021-11-25,0.641,0.593,0.901,-12.727,175.014,0.147
1ShRHPAiiIrh0arZbSFmx1,Heavy,2sSGPbdZJkaSE2AbcGOACx,2021,70,2021-06-25,0.413,0.76,0.745,-8.395,96.999,0.733
6f5ExP43esnvdKPddwKXJH,Better Days (NEIKED x Mae Muller x Polo G),5H6xmHXjsq98NLbEjuE29f,2021,72,2021-09-24,0.671,0.717,2.54e-06,-5.077,110.054,0.699
7i81dWKqKANyYh8DhZ0BrX,Irish Goodbye,3444S3C4U9Ts86BnCtSPRV,2021,67,2021-01-29,0.893,0.514,0.000702,-3.105,96.124,0.642
1au2UduxcvHfa0fZS3Szci,Lavender Sunflower,2jku7tDXc6XoB6MO2hFuqg,2021,74,2021-12-10,0.735,0.607,0.0,-6.065,88.894,0.964
5iMRhOHzze2CujxHiJ6cRL,Street Runner,45TgXXqMDdF8BkjA83OM7z,2021,69,2021-03-26,0.61,0.599,0.000414,-8.633,159.933,0.434
6oofvZ4K8vBHnCT1oKERcd,i walk this earth all by myself,0ynzbXwyCzxicMKHBoOkSH,2021,74,2021-11-12,0.588,0.595,0.781,-11.313,166.061,0.518
02RCTBFKyLaECOTgfr0zTM,Church (Take Me Back),50hkKRxo0g8Ck4JqlwoJr4,2021,70,2021-01-22,0.715,0.582,0.0,-5.526,90.117,0.52
7sGULdccMGSggXDq7ZjT3w,Pull Up,7HTLVyjNf0VRxfIgNcfRRH,2021,68,2021-07-30,0.813,0.733,0.0,-4.752,90.002,0.487
6G2xXQRSZlEzYsUEb3uvuR,Está Dañada,6PH3FLQAxtqYy46Zv08bpV,2021,72,2021-08-20,0.565,0.405,0.0195,-9.266,159.892,0.166
1SC5rEoYDGUK4NfG82494W,MONTERO (Call Me By Your Name),7jVv8c5Fj3E9VhNjxT4snq,2021,78,2021-09-17,0.503,0.593,0.0,-6.725,178.781,0.71
4oR2cCQGs0Yt0Mgr2diV6V,What’s Your Country Song,6x2LnllRG5uGarZMsD4iO8,2021,69,2021-04-30,0.706,0.359,0.0,-6.151,174.079,0.479
0W6I02J9xcqK8MtSeosEXb,Get Into It (Yuh),5cj0lLjcoR7YOSnhnX0Po5,2021,73,2021-06-25,0.655,0.912,3.39e-05,-6.029,91.942,0.793
0B4YX3OMtZSmPm9KpiZKl2,Alkaline,2n2RSaZqBuUUukhbLlpnE6,2021,71,2021-09-24,0.82,0.488,6.7e-05,-8.298,148.068,0.0486
0T5iIrXA4p5GsubkhuBIKV,Until I Found You,5XKFrudbV4IiuE5WuTPRmT,2021,78,2021-09-01,0.508,0.539,0.0,-6.05,101.358,0.227
3lsWwQnDg99gtni4g5V0UG,If I Were the Devil,2L9DVKDXY3W8uRl5TwLbMC,2021,68,2021-02-15,0.388,0.497,1.99e-05,-9.928,171.976,0.635
0MT6qJd7wKlWjH7tP7oWHi,EL BARCO,790FomKkXshlbRYZFtlgla,2021,79,2021-03-26,0.849,0.85,0.000193,-3.436,143.975,0.92
4mXGooManGPH6xAWRAtRJU,Hell Of A View,2IvkS5MXK0vPGnwyJsrEyV,2021,68,2021-04-23,0.592,0.689,0.00867,-6.758,98.997,0.919
295uck3ky42Qj4rxbISGG5,Dreams & Calmness,5XmANDHn1nUVL3rVyohz9t,2021,73,2021-08-16,,,,,,
2GujK1FWxxOZ118PaWNgbZ,World's Smallest Violin,6s22t5Y3prQHyaHWUN1R1C,2021,66,2021-03-26,0.696,0.68,0.0,-6.977,115.962,0.684
3yII7UwgLF6K5zW3xad3MP,22 (Taylor's Version),06HL4z0CvFAxyc27GXpf02,2021,75,2021-11-12,0.695,0.642,1.02e-05,-5.62,103.984,0.642
1RvoRAL612adAVrPUoAMHR,Bandaid On A Bullet Hole,4oUHIQIBe0LHzYfvXNW4QM,2021,68,2021-01-29,0.48,0.543,0.0,-6.745,154.78,0.391
3UdClX9rDMiYUOIl6JWaRo,Heavy Thunderstorm,4XdPbkEAdTU7KDmfOCIakS,2021,70,2021-04-28,1.0,0.147,0.981,-13.606,105.014,1e-05
1sx0XsWUusUoPstbvokZjP,AOK,2kCO8LXN1usaOPL3iEE28I,2021,70,2021-05-20,0.626,0.731,0.0,-6.919,82.488,0.862
6klFWv2xDGeTDoiKTtx4hg,Everyone Adores You (at least I do),12j6dJrPXanCBwY599pZxf,2021,72,2021-10-08,0.427,0.599,0.105,-9.037,73.801,0.111
78ul3D77noQsYjSwvwiPU1,Break It Off - Bonus,78rUTD7y6Cy67W1RVzYs7t,2021,71,2021-10-15,0.904,0.552,8.85e-06,-4.891,171.788,0.746
3zc8VZEpM1onYV4FWGdFvm,Tombstone,45TgXXqMDdF8BkjA83OM7z,2021,68,2021-03-26,0.637,0.55,0.0,-5.212,84.448,0.535
2JPLbjOn0wPCngEot2STUS,Yonaguni,4q3ewBCX7sLwd24euuV69X,2021,77,2021-06-04,0.648,0.644,0.0,-4.601,179.951,0.44
