track_id,track_name,artist_id,year,energy,danceability,instrumentalness,loudness,tempo,valence,energy_category,tempo_category,danceability_category,valence_category,danceability_valence_interaction,loudness_scaled,loudness_category,instrumentalness_category,custom_score
7zFXmv6vqI4qOt4yGf3jYZ,Get You (feat. Kali Uchis),20wkVLutqVOYrc0kxFs7rA,2017,0.294,0.658,5.2e-05,-8.533,74.038,0.358,Low,Slow,Medium,Neutral,0.235564,0.6488861948780118,High,Low,0.4901772389756023
4lH6nENd1y81jp7Yt9lTBX,Solo,1RyvyyTE3xzB2ZywiAwp0i,2017,0.486,0.784,0.497,-6.497,110.964,0.0894,Medium,Medium,High,Sad,0.0700896,0.7517300601101176,Very High,Medium,0.5293960120220236
6HZILIRieu8S0iqY8kIKhj,DNA.,2YZyLoL8N0Wb9xBt1NhZWg,2017,0.523,0.638,0.0,-6.664,139.913,0.422,Medium,Medium,Medium,Neutral,0.269236,0.7432944385512956,High,None,0.5763088877102591
5mCPDVBb16L4XQwDdbRUpz,Passionfruit,3TVXtAsR1Inumwj472S9r4,2017,0.463,0.809,0.085,-11.377,111.98,0.364,Medium,Medium,High,Neutral,0.294476,0.5052280648583117,High,Low,0.5504956129716624
5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,6LuN9FCkKOj5PcnpouEgny,2017,0.539,0.799,1.66e-05,-6.351,136.948,0.394,Medium,Medium,High,Neutral,0.314806,0.7591049148860938,Very High,Low,0.6247709829772188
2eAZfqOm4EnOF9VvN50Tyc,The Way Life Goes (feat. Oh Wonder),4O15NlyKLIASxsJ0PrXPfz,2017,0.757,0.703,0.0,-3.612,82.008,0.696,High,Slow,High,Happy,0.4892879999999999,0.8974592109915642,Very High,None,0.7536418421983128
1zB4vmk8tFRmM9UULNzbLB,Thunder,53XhwfbYqKCa1cC15pYq2q,2017,0.822,0.604,0.134,-4.833,167.997,0.288,High,Fast,Medium,Sad,0.1739519999999999,0.8357831994746678,Very High,Low,0.6258566398949336
2pg2TiYo9Rb8KeB5JjP7jS,Sativa,5ZS223C6JyBfXasXxrRqOk,2017,0.61,0.741,0.0,-7.34,125.99,0.72,Medium,Medium,High,Happy,0.53352,0.7091478506844471,High,None,0.6966295701368894
56eGOeSsqdg3FLxdo83TwV,Rumor,5Zq7R5qmi58ByYyBQTlNuk,2017,0.56,0.655,0.0,-6.857,140.975,0.599,Medium,Fast,Medium,Neutral,0.392345,0.7335454866899025,High,None,0.6329590973379805
0VgkVdmE4gld66l8iyGjgx,Mask Off,1RyvyyTE3xzB2ZywiAwp0i,2017,0.434,0.833,0.0219,-8.795,150.062,0.281,Medium,Fast,High,Sad,0.234073,0.6356518664444106,High,Low,0.5557803732888821
3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,15UsOTVnJzReFVN1VCnxy4,2017,0.57,0.734,2.14e-05,-7.066,129.953,0.689,Medium,Medium,High,Happy,0.5057259999999999,0.7229883315653887,High,Low,0.6795476663130777
5BbdKBZO0TH0GhfxUfyhL9,Freestyle,5f7VJjfbwm532GiveGC0ZK,2017,0.516,0.877,0.0,-5.426,119.996,0.255,Medium,Medium,High,Sad,0.223635,0.8058291660352578,Very High,None,0.6170158332070516
3t5OV1asJHmOlf23T08CLv,Lady May,13ZEDW6vyBF12HYcZRr4EV,2017,0.16,0.539,0.000268,-13.285,81.446,0.322,Low,Slow,Medium,Neutral,0.173558,0.4088498257311713,Low,Low,0.3639699651462342
7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,15UsOTVnJzReFVN1VCnxy4,2017,0.391,0.872,4.13e-06,-9.144,134.021,0.437,Medium,Medium,High,Neutral,0.381064,0.618022932767591,High,Low,0.5922045865535183
2yLa0QULdQr0qAIvVwN6B5,...Ready For It?,06HL4z0CvFAxyc27GXpf02,2017,0.764,0.613,0.0,-6.509,160.015,0.417,High,Fast,Medium,Neutral,0.255621,0.7511239076627771,Very High,None,0.6293747815325554
0SpkyS1Q4MD8GaVcP5YjT4,Sunsetz,1QAJqy2dA3ihHBFIHRphZj,2017,0.48,0.41,0.814,-9.417,75.303,0.129,Medium,Slow,Medium,Sad,0.05289,0.6042329645905945,High,High,0.3960965929181189
0pqnGHJpmpxLKifKRmU6WP,Believer,53XhwfbYqKCa1cC15pYq2q,2017,0.78,0.776,0.0,-4.374,124.949,0.666,High,Medium,High,Happy,0.516816,0.8589685305854422,Very High,None,0.7660937061170885
240audWazVjwvwh7XwfSZE,For the Last Time,1VPmR4DJC1PlOtd0IADAO0,2017,0.533,0.844,3.46e-06,-9.612,140.078,0.23,Medium,Fast,High,Sad,0.19412,0.5943829873213112,High,Low,0.5628265974642622
4RnvS1tmh1ERhjXX6dxv95,Language,58uK0d4R5Rq4FDUNgNIFeI,2017,0.721,0.62,0.0075,-5.538,169.904,0.77,High,Fast,Medium,Happy,0.4774,0.800171743193413,Very High,Low,0.7187843486386826
71BWZa1liIRyUiuJ3MB66o,I Know You,5szilpXHcwOqnyKLqGco5j,2017,0.385,0.454,9.97e-05,-12.849,154.918,0.144,Medium,Fast,Medium,Sad,0.065376,0.4308733646512097,Low,Low,0.3546246729302419
1f5cbQtDrykjarZVrShaDI,Drowning (feat. Kodak Black),31W5EY0aAly4Qieq6OFu6I,2017,0.81,0.839,0.0,-5.274,129.014,0.814,High,Medium,High,Happy,0.6829459999999999,0.8135070970349042,Very High,None,0.8204014194069809
4Oz6xl8qhJTdjYZeT98V4m,Follow You To Virgie (OurVinyl Sessions),13ZEDW6vyBF12HYcZRr4EV,2017,0.325,0.566,0.0,-8.819,78.822,0.511,Low,Slow,Medium,Neutral,0.289226,0.6344395615497296,High,None,0.5056879123099459
1FWsomP9StpCcXNWmJk8Cl,K.,1QAJqy2dA3ihHBFIHRphZj,2017,0.401,0.454,0.837,-10.251,93.703,0.319,Medium,Slow,Medium,Neutral,0.144826,0.5621053695004293,High,High,0.4286210739000858
5de9Ho64dovuQI8Uhn5gPD,I Don't Wanna Do This Anymore,15UsOTVnJzReFVN1VCnxy4,2017,0.778,0.433,0.0,-7.681,114.208,0.764,High,Medium,Medium,Happy,0.330812,0.6919230186391877,High,None,0.6537846037278376
7vGuf3Y35N4wmASOKLUVVU,Silence,64KEffDW9EtZ1y2vBYgq8T,2017,0.761,0.52,4.96e-06,-3.093,141.971,0.286,High,Fast,Medium,Sad,0.14872,0.9236753043390412,Very High,Low,0.6024850608678083
2eAvDnpXP5W0cVtiI0PUxV,Dandelions,2WzaAvm2bBCf4pEhyuDgCY,2017,0.692,0.609,0.0,-2.958,116.959,0.454,High,Medium,Medium,Neutral,0.276486,0.930494519371622,Very High,None,0.6552989038743244
7floNISpH8VF4z4459Qo18,Look At Me!,15UsOTVnJzReFVN1VCnxy4,2017,0.726,0.763,0.0,-6.405,139.059,0.349,High,Medium,High,Neutral,0.266287,0.7563772288730615,Very High,None,0.6489254457746123
6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,4kI8Ie27vjvonwaB2ePh8T,2017,0.795,0.801,0.000113,-5.115,79.028,0.754,High,Slow,High,Happy,0.603954,0.8215386169621659,Very High,Low,0.7918577233924332
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,7n2wHs1TKAczGzO7Dd2rGr,2017,0.811,0.866,0.0,-4.063,121.995,0.969,High,Medium,High,Happy,0.839154,0.8746779815123503,Very High,None,0.87973559630247
6NFyWDv5CjfwuzoCkw47Xf,Delicate,06HL4z0CvFAxyc27GXpf02,2017,0.404,0.75,0.000357,-10.178,95.045,0.0499,Medium,Slow,High,Sad,0.037425,0.5657927968884173,High,Low,0.4516335593776834
7umZiitjVsEjMQ6HNddpUI,Love Is Only a Feeling,2P5sC9cVZDToPxyomzF1UH,2017,0.676,0.629,0.000325,-7.088,90.377,0.497,High,Slow,Medium,Neutral,0.312613,0.7218770520785978,High,Low,0.6263254104157195
3yk7PJnryiJ8mAPqsrujzf,Location,699OTQXzgjhIYAHMy9RyPD,2017,0.79,0.717,0.000125,-4.213,125.985,0.371,High,Medium,High,Neutral,0.266007,0.8671010759205939,Very High,Low,0.6787702151841187
1e1JKLEDKP7hEQzJfNAgPl,Magnolia,699OTQXzgjhIYAHMy9RyPD,2017,0.582,0.791,0.0,-7.323,162.991,0.443,Medium,Fast,High,Neutral,0.350413,0.7100065666515127,High,None,0.6355513133303026
1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,06HL4z0CvFAxyc27GXpf02,2017,0.709,0.766,1.41e-05,-6.471,128.07,0.506,High,Medium,High,Neutral,0.387596,0.7530433904126888,Very High,Low,0.6841586780825377
1WIZiOuNO3woKfdlSK2gNn,Transportin',46SHBwWsqBkxI7EeeBEQG7,2017,0.66,0.804,0.0,-4.86,94.053,0.257,High,Slow,High,Sad,0.206628,0.8344193564681517,Very High,None,0.6373338712936304
152lZdxL1OR0ZMW6KquMif,Location,6LuN9FCkKOj5PcnpouEgny,2017,0.449,0.736,0.000162,-11.462,80.126,0.326,Medium,Slow,High,Neutral,0.239936,0.5009344850229832,High,Low,0.5147368970045967
7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),7CajNmpbOovFoOoasH2HaY,2017,0.795,0.736,1.21e-06,-3.299,104.066,0.511,High,Medium,High,Neutral,0.376096,0.9132696873263624,Very High,Low,0.7299539374652725
6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,53XhwfbYqKCa1cC15pYq2q,2017,0.655,0.672,0.0,-5.021,134.948,0.555,Medium,Medium,Medium,Neutral,0.37296,0.826286811133,Very High,None,0.6693573622266
6SwRhMLwNqEi6alNPVG00n,LOYALTY. FEAT. RIHANNA.,2YZyLoL8N0Wb9xBt1NhZWg,2017,0.535,0.658,0.0,-8.983,110.684,0.419,Medium,Medium,Medium,Neutral,0.275702,0.6261554781027427,High,None,0.5611310956205485
68JS5SFTnW5Yv9Vzw81Jf0,Millionaire,4YLtscXsxbVgi031ovDDdh,2017,0.474,0.616,0.00762,-9.608,142.689,0.493,Medium,Fast,Medium,Neutral,0.303688,0.5945850381370914,High,Low,0.5454670076274183
21RzyxY3EFaxVy6K4RqaU9,Body,6t1gpxYbY8OlLA7D2RiikQ,2017,0.764,0.752,9.44e-05,-4.399,121.958,0.582,High,Medium,High,Neutral,0.437664,0.8577057129868161,Very High,Low,0.7336411425973631
6ilc4vQcwMPlvAHFfsTGng,Sweet,1QAJqy2dA3ihHBFIHRphZj,2017,0.51,0.449,0.761,-9.075,96.425,0.115,Medium,Slow,Medium,Sad,0.051635,0.621508309339799,High,High,0.4152516618679598
6n3HGiq4v35D6eFOSwqYuo,Teenage Fever,3TVXtAsR1Inumwj472S9r4,2017,0.283,0.766,0.0172,-10.33,97.04,0.144,Low,Slow,High,Sad,0.110304,0.558114865888771,High,Low,0.4481729731777542
0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),7tYKF4w9nC0nq9CsPZTHyP,2017,0.594,0.795,0.0,-6.2,135.002,0.409,Medium,Medium,High,Neutral,0.3251549999999999,0.7667323331817951,Very High,None,0.642596466636359
6Nle9hKrkL1wQpwNfEkxjh,Chanel,2h93pZq0e7k5yf4dywlkpM,2017,0.503,0.776,0.0,-5.732,110.134,0.473,Medium,Medium,High,Neutral,0.367048,0.7903722786280749,Very High,None,0.634874455725615
2fhOljbX79loRcdl47SFye,Moonlight on the River,3Sz7ZnJQBIHsXLUSo0OQtM,2017,0.478,0.662,0.833,-8.631,139.98,0.43,Medium,Medium,Medium,Neutral,0.28466,0.6439359498913977,High,High,0.5543871899782795
52okn5MNA47tk87PeZJLEL,Let You Down,6fOMl44jA4Sp5b9PpYCkzz,2017,0.714,0.661,0.0,-5.68,147.998,0.464,High,Fast,Medium,Neutral,0.306704,0.7929989392332171,Very High,None,0.6513997878466434
0VE4kBnHJUgtMf0dy6DRmW,Getaway Car,06HL4z0CvFAxyc27GXpf02,2017,0.689,0.562,2.23e-06,-6.745,172.054,0.351,High,Fast,Medium,Neutral,0.197262,0.7392029095317472,High,Low,0.5764405819063494
3Wrjm47oTz2sjIgck11l5e,Beggin',0lAWpj5szCSwM4rUMHYmrr,2017,0.8,0.714,0.0,-4.808,134.002,0.589,High,Medium,High,Neutral,0.420546,0.8370460170732938,Very High,None,0.7288592034146588
1rIKgCH4H52lrvDcz50hS8,Lush Life,1Xylc3o4UrD53lo9CvFvVg,2017,0.712,0.694,0.0,-3.923,98.023,0.799,High,Slow,Medium,Happy,0.5545059999999999,0.8817497600646562,Very High,None,0.7622999520129312
40oKW22ZNNkEdZLJTScaQI,Roll in Peace (feat. XXXTENTACION),46SHBwWsqBkxI7EeeBEQG7,2017,0.524,0.747,0.0,-6.807,140.053,0.363,Medium,Fast,High,Neutral,0.271161,0.7360711218871545,High,None,0.5930642243774309
59acp1OhcvxwVBwQJBYKuX,Loose,20wkVLutqVOYrc0kxFs7rA,2017,0.162,0.198,0.00896,-15.815,70.453,0.0527,Low,Slow,Low,Sad,0.0104346,0.2810526847502146,Low,Low,0.1692855369500429
4gB7HrYHbJVJ5RFOjxmoq4,One Number Away,718COspgdWOnwOFpJHRZHS,2017,0.781,0.544,0.0,-6.16,144.075,0.527,High,Fast,Medium,Neutral,0.286688,0.7687528413395968,Very High,None,0.6439505682679194
0tgVpDi06FyKpA1z0VMD4v,Perfect,6eUKZXaKkcviH0Ku9w2n3V,2017,0.448,0.599,0.0,-6.312,95.05,0.168,Medium,Slow,Medium,Sad,0.100632,0.7610749103399503,Very High,None,0.4859149820679901
3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,7n2wHs1TKAczGzO7Dd2rGr,2017,0.82,0.443,0.0,-4.091,82.697,0.771,High,Slow,Medium,Happy,0.341553,0.8732636258018891,Very High,None,0.7053027251603778
15EPc80XuFrb2LmOzGjuRg,Crew (feat. Brent Faiyaz & Shy Glizzy),5XenQ7XfcvQdfIbpLEFaKQ,2017,0.607,0.728,0.0,-8.417,129.938,0.445,Medium,Medium,High,Neutral,0.3239599999999999,0.6547456685356366,High,None,0.6123491337071273
5bgwqaRSS3M8WHWruHgSL5,8TEEN,6LuN9FCkKOj5PcnpouEgny,2017,0.585,0.83,0.00209,-5.802,105.03,0.642,Medium,Medium,High,Happy,0.53286,0.7868363893519219,Very High,Low,0.7131172778703844
7qiZfU4dY1lWllzX7mPBI3,Shape of You,6eUKZXaKkcviH0Ku9w2n3V,2017,0.652,0.825,0.0,-3.183,95.977,0.931,Medium,Slow,High,Happy,0.768075,0.9191291609839872,Very High,None,0.8270758321967975
4vHNeBWDQpVCmGbaccrRzi,Goodie Bag,4iMO20EPodreIaEl8qW66y,2017,0.522,0.739,0.00124,-12.304,138.263,0.619,Medium,Medium,High,Happy,0.457441,0.4584027883012577,Low,Low,0.5986305576602515
3M0lSi5WW79CXQamgSBIjx,Swim,7cYEt1pqMgXJdq00hAwVpT,2017,0.542,0.666,0.0,-6.429,120.134,0.0771,Medium,Medium,Medium,Sad,0.0513486,0.7551649239783804,Very High,None,0.5056079847956761
2ekn2ttSfGqwhhate0LSR0,New Rules,6M2wZ9GZgrQXHCFfjv46we,2017,0.7,0.762,1.56e-05,-6.021,116.073,0.608,High,Medium,High,Happy,0.463296,0.7757741071879577,Very High,Low,0.7107548214375915
4HwDCXsMBC7SUdp2WT4MZP,Into It,7cYEt1pqMgXJdq00hAwVpT,2017,0.572,0.518,2.41e-05,-6.706,130.053,0.291,Medium,Medium,Medium,Sad,0.1507379999999999,0.7411729049856037,High,Low,0.5193845809971207
2NyrXRn4tancYPW6JwtTl2,From The D To The A (feat. Lil Yachty),6AUl0ykLLpvTktob97x9hO,2017,0.625,0.851,0.0,-5.417,99.061,0.668,Medium,Slow,High,Happy,0.568468,0.8062837803707632,Very High,None,0.7398067560741527
1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,2wY79sveU1sp5g7SokKOiI,2017,0.372,0.715,0.0,-8.237,91.931,0.474,Medium,Slow,High,Neutral,0.33891,0.6638379552457443,High,None,0.5587675910491489
04sN26COy28wTXYj3dMoiZ,Bored,6qqNVTkY8uBg9cP3Jd7DAH,2017,0.318,0.614,0.00239,-12.695,119.959,0.112,Low,Medium,Medium,Sad,0.068768,0.4386523210587462,Low,Low,0.3794304642117492
6gU9OKjOE7ghfEd55oRO57,The Weekend,7tYKF4w9nC0nq9CsPZTHyP,2017,0.366,0.4,0.0,-9.405,73.313,0.161,Medium,Slow,Medium,Sad,0.0644,0.604839117037935,High,None,0.3727178234075869
1XrSjpNe49IiygZfzb74pk,What Once Was,77mJc3M7ZT5oOVM7gNdXim,2017,0.877,0.526,0.0108,-4.369,145.568,0.436,High,Fast,Medium,Neutral,0.229336,0.8592210941051674,Very High,Low,0.6578942188210335
5Ohxk2dO5COHF1krpoPigN,Sign of the Times,6KImCVD70vtIoJWnq6nGn3,2017,0.595,0.516,0.0,-4.63,119.972,0.222,Medium,Medium,Medium,Sad,0.114552,0.8460372783755113,Very High,None,0.5282574556751023
0fbR95FEaJUxiQYaqZZukv,Whitehouse Road,13ZEDW6vyBF12HYcZRr4EV,2017,0.739,0.607,0.000234,-5.503,84.467,0.875,High,Slow,Medium,Happy,0.531125,0.8019396878314895,Very High,Low,0.7459879375662979
1vBpwxsLVwaR4evBIaFmqD,Drinkin' Problem,1DTZRmlVZBxx2wRQBtx6yi,2017,0.763,0.622,8.91e-06,-6.4,102.0,0.621,High,Medium,Medium,Happy,0.386262,0.7566297923927867,Very High,Low,0.6839259584785573
5xo8RrjJ9CVNrtRg2S3B1R,Motion Sickness,1r1uxoy19fzMxunt3ONAkG,2017,0.546,0.651,0.0437,-9.021,107.021,0.623,Medium,Medium,Medium,Happy,0.405573,0.6242359953528311,High,Low,0.6123971990705662
3muBQDekYAg7jm6hDu6R0Z,First Day Out,6AUl0ykLLpvTktob97x9hO,2017,0.711,0.587,0.0,-6.33,98.008,0.381,High,Slow,Medium,Neutral,0.2236469999999999,0.7601656816689397,Very High,None,0.601133136333788
5WoaF1B5XIEnWfmb5NZikf,Sky Walker (feat. Travis Scott),360IAlyVv4PCEVjgyMZrxK,2017,0.506,0.674,0.0,-10.532,145.965,0.183,Medium,Fast,Medium,Sad,0.123342,0.5479112996918725,High,None,0.4840322599383745
4BdGO1CaObRD4La9l5Zanz,Sit Next to Me,7gP3bB2nilZXLfPHJhMdvc,2017,0.738,0.638,0.000384,-4.976,97.021,0.657,High,Slow,Medium,Happy,0.419166,0.8285598828105267,Very High,Low,0.7058619765621054
45XhKYRRkyeqoW3teSOkCM,Wild Thoughts (feat. Rihanna & Bryson Tiller),0QHgL1lAIqAw0HtD7YldmP,2017,0.681,0.613,0.0,-3.089,97.621,0.619,High,Slow,Medium,Happy,0.379447,0.9238773551548214,Very High,None,0.6936754710309642
7dUdMZqfGSIt0ZkmTOgRLA,I Was Wrong,4YLtscXsxbVgi031ovDDdh,2017,0.577,0.657,0.0291,-8.586,135.558,0.434,Medium,Medium,Medium,Neutral,0.285138,0.6462090215689245,High,Low,0.5790918043137849
0qvzXomUDJVaUboy2wMfiS,This Town,1Hsdzj7Dlq2I7tHP7501T4,2017,0.401,0.677,0.0,-8.467,111.825,0.195,Medium,Medium,Medium,Sad,0.132015,0.6522200333383845,High,None,0.4825440066676769
4x1dWc1GgAfC04GcTlllax,Lake Missoula,4qU7IJSReZnsLy5907Mtau,2017,0.247,0.446,0.233,-13.036,138.328,0.245,Low,Medium,Medium,Sad,0.10927,0.4214274890134868,Low,Low,0.3410854978026973
1F6IbA7di42uPc3cff8PXV,Flaming Hot Cheetos,3l0CmX0FuQjFxr8SK7Vqag,2017,0.551,0.817,0.000151,-9.33,109.966,0.142,Medium,Medium,High,Sad,0.1160139999999999,0.6086275698338132,High,Low,0.5400755139667627
1Mza2sr6tPhy6jjI3HB9fW,Hold Me Down,20wkVLutqVOYrc0kxFs7rA,2017,0.427,0.463,0.000565,-9.799,116.059,0.231,Medium,Medium,Medium,Sad,0.106953,0.5849371116835884,High,Low,0.4203874223367176
7oJrVhiTPZGBXWPwhxjy9S,Lust,7d3WFRME3vBY2cgoP38RDo,2017,0.767,0.718,0.0,-5.641,160.084,0.519,High,Fast,High,Neutral,0.372642,0.7949689346870737,Very High,None,0.6958937869374148
55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),5ZsFI1h6hIdQRw2ti0hz81,2017,0.444,0.73,1.8e-05,-8.418,117.979,0.106,Medium,Medium,High,Sad,0.0773799999999999,0.6546951558316916,High,Low,0.4874390311663383
2S2od3hT7ceytw7d1pTRuE,Again (feat. XXXTENTACION),55fhWPvDiMpLnE4ZzNXZyW,2017,0.738,0.664,5.75e-05,-4.095,119.973,0.203,High,Medium,Medium,Sad,0.134792,0.8730615749861089,Very High,Low,0.6090623149972219
1HXy5I3HTWq8OvxCn0z7G7,Heaven,3oSJ7TBVCWMDMiYjXNiCKE,2017,0.556,0.677,0.0,-6.544,80.006,0.521,Medium,Slow,Medium,Neutral,0.352717,0.7493559630247006,High,None,0.6222211926049401
0w5Bdu51Ka25Pf3hojsKHh,Hard Times,74XFHRwlV6OrjEM0A2NCMF,2017,0.818,0.695,4.87e-06,-5.379,119.965,0.916,High,Medium,Medium,Happy,0.63662,0.8082032631206748,Very High,Low,0.803640652624135
0KyAGiNGUytG5JLxJu4F6l,Pretty Girl,3l0CmX0FuQjFxr8SK7Vqag,2017,0.611,0.93,0.00124,-4.406,112.127,0.695,Medium,Medium,High,Happy,0.64635,0.8573521240592008,Very High,Low,0.7769704248118402
