track_id,track_name,artist_id,year,energy,danceability,instrumentalness,loudness,tempo,valence,energy_category,tempo_category,danceability_category,valence_category,danceability_valence_interaction,loudness_scaled,loudness_category,instrumentalness_category,custom_score
0oufSLnKQDoBFX5mgkDCgR,Trust,3tlXnStJ1fFhdScmQeLpuG,2018,0.394,0.764,9.37e-05,-8.559,92.009,0.465,Medium,Slow,High,Neutral,0.35526,0.7391179722370091,High,Low,0.5917735944474019
7dt6x5M1jzdTEt8oCbisTK,Better Now,246dkjvS1zLTtiykXe5h60,2018,0.578,0.674,0.0,-5.804,145.07,0.34,Medium,Fast,Medium,Neutral,0.22916,0.851930715367921,Very High,None,0.6020861430735842
6DCZcSspjsKoFjzjrWoCdn,God's Plan,3TVXtAsR1Inumwj472S9r4,2018,0.449,0.754,8.29e-05,-9.211,77.169,0.357,Medium,Slow,High,Neutral,0.269178,0.7124196388354285,High,Low,0.5701839277670857
3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,246dkjvS1zLTtiykXe5h60,2018,0.478,0.76,0.0,-5.574,89.908,0.913,Medium,Slow,High,Happy,0.69388,0.8613488391138773,Very High,None,0.7480197678227755
2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),20sxb77xiYeusSH8cVdatc,2018,0.496,0.889,0.0,-6.365,86.003,0.544,Medium,Slow,High,Neutral,0.483616,0.82895868310061,Very High,None,0.692491736620122
4gT3mNJA8lnlkYFqGZ8IA2,Small Worlds,4LLpKhyESsyAXpc4laK94U,2018,0.546,0.516,4.5e-06,-9.105,78.267,0.515,Medium,Slow,Medium,Neutral,0.26574,0.7167601654313909,High,Low,0.5634020330862782
2TXtN9MoV308Y0z1HvyTfV,You Make It Easy,3FfvYsEGaIb52QPXhg4DcH,2018,0.571,0.542,0.0,-5.299,131.877,0.506,Medium,Medium,Medium,Neutral,0.274252,0.8726096392449121,Very High,None,0.6063719278489824
7vgTNTaEz3CsBZ1N4YQalM,Ghost Town,5K4W6rqBFWDnAN6FQUkS6x,2018,0.545,0.573,0.0,-4.247,83.378,0.297,Medium,Slow,Medium,Sad,0.1701809999999999,0.9156873182916342,Very High,None,0.5655374636583268
2iUXsYOEPhVqEBwsqP70rE,Youngblood,5Rl15oVamLq7FbSb0NNBNy,2018,0.854,0.597,0.0,-5.114,120.276,0.152,High,Medium,Medium,Sad,0.0907439999999999,0.8801850866057901,Very High,None,0.6066370173211579
1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,2RDOrhPqAM4jzTRCEb19qX,2018,0.625,0.729,0.00986,-5.266,146.034,0.261,Medium,Fast,High,Sad,0.190269,0.8739609352606362,Very High,Low,0.6149921870521273
42fw0rxRO2xbesF6mJfd4Y,Tequila,7z5WFjZAIYejWy0NI5lv4T,2018,0.581,0.489,0.0,-5.731,86.016,0.494,Medium,Slow,Medium,Neutral,0.241566,0.8549199459481593,Very High,None,0.5864339891896319
5wujBwqG7INdStqGd4tRMX,Armed And Dangerous,4MCBfE4596Uoi2O4DtmEMz,2018,0.67,0.736,0.0,-6.702,130.032,0.845,High,Medium,High,Happy,0.6219199999999999,0.8151590843945784,Very High,None,0.7625818168789157
2BJSMvOGABRxokHKB0OI8i,Shoota (feat. Lil Uzi Vert),699OTQXzgjhIYAHMy9RyPD,2018,0.649,0.673,0.0,-8.433,153.075,0.47,High,Fast,Medium,Neutral,0.31631,0.7442774661152287,High,None,0.6305054932230457
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),7CajNmpbOovFoOoasH2HaY,2018,0.862,0.791,2.19e-05,-3.24,123.994,0.592,High,Medium,High,Neutral,0.468272,0.9569223209532778,Very High,Low,0.7921844641906556
1cKHdTo9u0ZymJdPGSh6nq,I Was Never There,1Xyo4u8uXC1ZmMpatF05PJ,2018,0.737,0.323,0.000162,-4.008,112.923,0.156,High,Medium,Low,Sad,0.050388,0.9254739773146062,Very High,Low,0.5052447954629212
0AluA5RNsa4Cx6XRhf2hWZ,10 Freaky Girls (with 21 Savage),0iEtIxbK0KxaSlF7G42ZOp,2018,0.353,0.797,0.0,-9.931,87.997,0.0731,Medium,Slow,High,Sad,0.0582607,0.6829368166741738,High,None,0.4822123633348347
6ok4IyXcJQekEeSlBjcI9Y,The Way I Talk,4oUHIQIBe0LHzYfvXNW4QM,2018,0.88,0.605,0.0,-3.388,137.986,0.761,High,Medium,Medium,Happy,0.460405,0.9508619630645756,Very High,None,0.7819223926129151
6gbiTbclnHlmSIPfmF2zEc,Gang Shit No Lame Shit,0RESbWvOMyua0yuyVrztJ5,2018,0.434,0.828,0.0,-10.609,115.071,0.38,Medium,Medium,High,Neutral,0.31464,0.655173825805659,High,None,0.5829347651611317
5mIOsPuQdXchVY0jB5NO9Q,4EVER,3l0CmX0FuQjFxr8SK7Vqag,2018,0.585,0.75,0.00552,-7.576,102.331,0.584,Medium,Medium,High,Neutral,0.4379999999999999,0.7793702141599443,Very High,Low,0.6731240428319889
03ThZweiBWFP8tOGsk6QMO,Russian Cream,0RESbWvOMyua0yuyVrztJ5,2018,0.774,0.867,0.0,-5.791,130.007,0.549,High,Medium,High,Neutral,0.475983,0.8524630441013881,Very High,None,0.7613426088202776
3CA9pLiwRIGtUBiMjbZmRw,Nice For What,3TVXtAsR1Inumwj472S9r4,2018,0.909,0.585,9.7e-05,-6.474,93.372,0.758,High,Slow,Medium,Happy,0.44343,0.824495311412309,Very High,Low,0.7571490622824617
2OpBganfGk2GVdSlRdxzaX,Better,6LuN9FCkKOj5PcnpouEgny,2018,0.586,0.695,0.317,-10.315,98.035,0.112,Medium,Slow,Medium,Sad,0.0778399999999999,0.6672126448548381,High,Medium,0.5164425289709677
2RfYofkWwN77WJjR1rpena,Up Down (feat. Florida Georgia Line),4oUHIQIBe0LHzYfvXNW4QM,2018,0.882,0.59,0.0,-3.041,129.929,0.792,High,Medium,Medium,Happy,0.46728,0.9650710454117356,Very High,None,0.788514209082347
1VJwtWR6z7SpZRwipI12be,Candy,5cj0lLjcoR7YOSnhnX0Po5,2018,0.516,0.689,0.0,-5.857,124.876,0.209,Medium,Medium,Medium,Sad,0.144001,0.8497604520699398,Very High,None,0.557902090413988
41cpvQ2GyGb2BRdIRSsTqK,Moon River,2h93pZq0e7k5yf4dywlkpM,2018,0.116,0.24,0.00092,-13.216,77.349,0.0937,Low,Slow,Low,Sad,0.022488,0.5484214405634495,High,Low,0.2341092881126899
7eBqSVxrzQZtK2mmgRG6lC,Murder on My Mind,1cNDP5yjU5vjeR8qMf4grg,2018,0.73,0.759,3.06e-06,-7.985,115.007,0.74,High,Medium,High,Happy,0.56166,0.762622333237787,Very High,Low,0.7477244666475573
2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,5IH6FPUwQTxPSXurCrcIov,2018,0.557,0.652,0.0,-5.714,150.073,0.483,Medium,Fast,Medium,Neutral,0.314916,0.8556160681380778,Very High,None,0.6267232136276155
5bJ1DrEM4hNCafcDd1oxHx,Self Care,4LLpKhyESsyAXpc4laK94U,2018,0.538,0.52,0.00187,-8.109,141.894,0.177,Medium,Fast,Medium,Sad,0.09204,0.7575447360877932,Very High,Low,0.4862589472175586
09IStsImFySgyp0pIQdqAc,The Middle,2qxJFvFYMEDqd7ui6kSAcq,2018,0.657,0.753,0.0,-3.061,107.01,0.437,High,Medium,High,Neutral,0.329061,0.9642520781294788,Very High,None,0.6922504156258957
6bON0csSf7G4LDsUrBwQ54,Dirty Love,69tiO1fG8VWduDl3ji2qhI,2018,0.439,0.774,0.00127,-7.612,125.088,0.661,Medium,Medium,High,Happy,0.511614,0.7778960730518816,Very High,Low,0.6627792146103764
2ktg2oZDyFAX3iY1QNkXl5,Session 32,57LYzLEk2LcFghVwuWbcuS,2018,0.123,0.574,0.00111,-13.959,115.431,0.117,Low,Medium,Medium,Sad,0.067158,0.5179968060275992,High,Low,0.3357993612055198
6NMtzpDQBTOfJwMzgMX0zl,SKELETONS,0Y5tJX1MQlPlqiwlOH1tJY,2018,0.686,0.46,0.0,-5.948,148.054,0.252,High,Fast,Medium,Sad,0.11592,0.84603415093567,Very High,None,0.541706830187134
2VxeLyX666F8uXCJ0dZF8B,Shallow,1HY2Jd0NmPuamShAr6KMms,2018,0.385,0.577,0.0,-6.362,95.82,0.331,Medium,Slow,Medium,Neutral,0.190987,0.8290815281929487,Very High,None,0.5179163056385897
0EcQcdcbQeVJn9fknj44Be,I Like Me Better,5JZ7CnR6gTvEMKX4g70Amv,2018,0.505,0.753,2.58e-06,-7.621,91.972,0.419,Medium,Slow,High,Neutral,0.315507,0.7775275377748658,Very High,Low,0.6124055075549731
14SaZBTjxlorHJQxXh01Hu,Girls Need Love (with Drake) - Remix,57LYzLEk2LcFghVwuWbcuS,2018,0.432,0.656,0.0,-9.481,97.022,0.0897,Medium,Slow,Medium,Sad,0.0588432,0.7013635805249581,High,None,0.4674977161049916
4ofwffwvvnbSkrMSCKQDaC,Shotgun,2ysnwxxNtSgbb9t1m2Ur4j,2018,0.735,0.673,0.0,-4.733,115.744,0.754,High,Medium,Medium,Happy,0.5074420000000001,0.8957864133327873,Very High,None,0.7533072826665574
2G1tXoGBaEMJ7FKGnkf6ud,Wake Up in the Sky,13y7CgLHjMVRMDqxdx0Xdo,2018,0.578,0.8,0.0,-5.144,143.01,0.367,Medium,Fast,High,Neutral,0.2936,0.8789566356824045,Very High,None,0.6520413271364809
2FY7b99s15jUprqC0M5NCT,Natural,53XhwfbYqKCa1cC15pYq2q,2018,0.611,0.704,0.0,-6.112,99.994,0.22,Medium,Slow,High,Sad,0.15488,0.839318619221162,Very High,None,0.5868137238442324
2bSk87AVkCIIC3Bcligq1z,Life Goes On,5f7VJjfbwm532GiveGC0ZK,2018,0.541,0.716,0.0,-7.909,139.978,0.387,Medium,Medium,High,Neutral,0.277092,0.7657344089103639,Very High,None,0.5999468817820728
0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset),46SHBwWsqBkxI7EeeBEQG7,2018,0.603,0.861,0.0,-5.788,98.043,0.504,Medium,Slow,High,Neutral,0.433944,0.8525858891937266,Very High,None,0.7055671778387453
32lItqlMi4LBhb4k0BaSaC,Candy Paint,246dkjvS1zLTtiykXe5h60,2018,0.667,0.66,1.22e-06,-5.941,180.044,0.381,High,Fast,Medium,Neutral,0.25146,0.84632078948446,Very High,Low,0.629264157896892
1a7WZZZH7LzyvorhpOJFTe,Wasted (feat. Lil Uzi Vert),4MCBfE4596Uoi2O4DtmEMz,2018,0.579,0.742,0.0,-5.024,144.994,0.502,Medium,Fast,High,Neutral,0.372484,0.8838704393759469,Very High,None,0.6696240878751893
3dCZm5HrG0jIXAHfNkg2H0,Take It From Me,77kULmXAQ6vWer7IIHdGzI,2018,0.891,0.592,0.0,-3.144,99.983,0.674,High,Slow,Medium,Happy,0.399008,0.9608533639081118,Very High,None,0.7610206727816223
22An65gG31JLf9n18qjdhZ,BAD!,15UsOTVnJzReFVN1VCnxy4,2018,0.492,0.78,0.0313,-3.4,143.983,0.374,Medium,Fast,High,Neutral,0.29172,0.9503705826952212,Very High,Low,0.6405741165390443
2QKLrgXNQtK2c8QbLRO3XC,Burn The House Down,6s22t5Y3prQHyaHWUN1R1C,2018,0.659,0.459,0.0,-4.357,184.311,0.576,High,Fast,Medium,Neutral,0.264384,0.9111829982392202,Very High,None,0.6286865996478441
7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),5CiGnKThu5ctn9pBxv7DGa,2018,0.686,0.632,0.0,-7.665,89.949,0.329,High,Slow,Medium,Neutral,0.207928,0.7757258097539003,Very High,None,0.59849516195078
74fQgHleHZ4V7Gm1XYcGkj,One Night Only,2ICR2m4hOBPhaYiZB3rnLW,2018,0.402,0.874,0.00094,-5.786,119.99,0.764,Medium,Medium,High,Happy,0.667736,0.8526677859219524,Very High,Low,0.7242335571843905
4Vutl1Y7OJOBwIqVISNmzL,Down by the Water,5jbk18C7YXRcEZxUWPJCyT,2018,0.331,0.611,0.000276,-12.493,95.015,0.559,Low,Slow,Medium,Neutral,0.341549,0.5780271078170427,High,Low,0.5214054215634086
11kDth1aKUEUMq9r1pqyds,5% TINT,0Y5tJX1MQlPlqiwlOH1tJY,2018,0.481,0.712,0.0,-5.415,140.0,0.062,Medium,Fast,High,Sad,0.0441439999999999,0.8678596290078211,Very High,None,0.5229219258015643
2UVbBKQOdFAekPTRsnkzcf,Stir Fry,6oMuImdp5ZcFhWP0ESe6mG,2018,0.816,0.817,0.0,-5.402,181.982,0.508,High,Fast,High,Neutral,0.4150359999999999,0.8683919577412882,Very High,None,0.7497783915482577
6LOZws7T3jqZz78unPgFF9,Dead To Me,1U1el3k54VvEUzo3ybLPlM,2018,0.761,0.675,0.0,-4.469,119.001,0.428,High,Medium,Medium,Neutral,0.2889,0.9065967814585808,Very High,None,0.6810693562917162
1mUTpDe3E8pML637zOFL5D,Talkin' Tennessee,4oUHIQIBe0LHzYfvXNW4QM,2018,0.71,0.702,0.0,-6.653,99.987,0.508,High,Slow,High,Neutral,0.356616,0.8171655542361083,Very High,None,0.6785331108472217
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),4nDoRrQiYLoBzwC5BhVJzF,2018,0.523,0.765,3.56e-05,-4.333,104.988,0.394,Medium,Medium,High,Neutral,0.30141,0.9121657589779288,Very High,Low,0.6411831517955857
7zK4UxuBYdenyXNHJ3U6HA,If I Know Me,4oUHIQIBe0LHzYfvXNW4QM,2018,0.605,0.768,6.95e-05,-5.813,100.032,0.673,Medium,Medium,High,Happy,0.516864,0.8515621800909053,Very High,Low,0.7202124360181812
5d8Wq39QLT6OQWsY9paz5n,Zombie,0eI3X5rAzHRZVe5FPk4MN1,2018,0.826,0.449,0.0,-3.244,77.079,0.19,High,Slow,Medium,Sad,0.08531,0.9567585274968264,Very High,None,0.5800517054993652
74lnM5V6ecvoTPV0fvptx9,Nuketown (feat. Juice WRLD),2rhFzFmezpnW82MNqEKVry,2018,0.617,0.808,0.0,-9.32,149.96,0.632,Medium,Fast,High,Happy,0.510656,0.7079562671471273,High,None,0.6962412534294254
3XRQT7EoS4U87rUuJwg5P3,Hurt Me,4MCBfE4596Uoi2O4DtmEMz,2018,0.451,0.62,0.0,-7.623,156.906,0.294,Medium,Fast,Medium,Sad,0.18228,0.7774456410466402,Very High,None,0.527739128209328
6vSRW8utiYAdoCfJG2v86r,Taking A Walk,6Xgp2XMz1fhVYe7i6yNAax,2018,0.526,0.764,0.0,-6.381,81.004,0.323,Medium,Slow,High,Neutral,0.246772,0.8283035092748043,Very High,None,0.6071107018549609
58q2HKrzhC3ozto2nDdN4z,I Like It,4kYSro6naA4h99UJvo89HB,2018,0.726,0.816,0.0,-3.998,136.048,0.65,High,Medium,High,Happy,0.5304,0.9258834609557348,Very High,None,0.773976692191147
