track_id,track_name,artist_id,year,energy,danceability,instrumentalness,loudness,tempo,valence,energy_category,tempo_category,danceability_category,valence_category,danceability_valence_interaction,loudness_scaled,loudness_category,instrumentalness_category,custom_score
5FkoSXiJPKTNyYgALRJFhD,ORANGE SODA,5SXuuuRpukkTvsLuUknva1,2019,0.564,0.83,0.0,-7.822,85.042,0.107,Medium,Slow,High,Sad,0.08881,0.8239829832491359,Very High,None,0.5815465966498271
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,1vyhD5VmyZ7KMfW5gqLgo5,2019,0.646,0.756,1.81e-05,-5.795,176.088,0.429,High,Fast,High,Neutral,0.324324,0.88386658394635,Very High,Low,0.6723233167892699
7cLnbmx7ZUWAwyocrKz3wL,Let Go,2rwALQ1SXdfUWPUd6WOfYS,2019,0.498,0.87,0.0,-8.339,110.017,0.692,Medium,Medium,High,Happy,0.6020399999999999,0.8087092676297675,Very High,None,0.7202418535259535
7xQAfvXzm3AkraOtGPWIZg,Wow.,246dkjvS1zLTtiykXe5h60,2019,0.538,0.829,1.88e-06,-7.359,99.952,0.389,Medium,Slow,High,Neutral,0.322481,0.8376613784749919,Very High,Low,0.6479822756949984
43zdsphuZLzwA9k4DJhU0I,when the party's over,6qqNVTkY8uBg9cP3Jd7DAH,2019,0.111,0.367,3.97e-05,-14.084,82.642,0.198,Low,Slow,Low,Sad,0.072666,0.6389849035422022,High,Low,0.3151469807084405
5IgjP7X4th6nMNDh4akUHb,Under The Influence,7bXgB6jMjp9ATFy66eO08Z,2019,0.562,0.755,0.000231,-8.947,116.931,0.368,Medium,Medium,High,Neutral,0.27784,0.7907471417176284,Very High,Low,0.6171494283435257
3RauEVgRgj1IuWdJ9fDs70,The Man,06HL4z0CvFAxyc27GXpf02,2019,0.658,0.777,0.0,-5.191,110.048,0.633,High,Medium,High,Happy,0.491841,0.9017105379774882,Very High,None,0.7361921075954976
58k32my5lKofeZRtIvBDg9,HONEST,5SXuuuRpukkTvsLuUknva1,2019,0.536,0.676,3.37e-05,-8.79,79.037,0.373,Medium,Slow,Medium,Neutral,0.252148,0.7953853880469143,Very High,Low,0.5891270776093829
5oady7OSE7dH7LHiqmb3Cr,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",5dHt1vcEm9qb8fCyLcB3HL,2019,0.597,0.737,0.0,-7.333,92.049,0.449,Medium,Slow,High,Neutral,0.330913,0.8384294957014978,Very High,None,0.6502858991402996
0fv2KH6hac06J86hBUTcSf,NEW MAGIC WAND,4V8LLVI7PbaPR0K2TGSxFF,2019,0.73,0.621,0.000131,-5.414,139.566,0.464,High,Medium,Medium,Neutral,0.288144,0.8951224556116872,Very High,Low,0.6638244911223374
5Apvsk0suoivI1H8CmBglv,Almost (Sweet Music),2FXC3k01G6Gw61bmprjgqS,2019,0.687,0.523,2.86e-06,-5.601,90.036,0.711,High,Slow,Medium,Happy,0.371853,0.8895979201748944,Very High,Low,0.6843195840349788
3jjujdWJ72nww5eGnfs2E7,Adore You,6KImCVD70vtIoJWnq6nGn3,2019,0.771,0.676,7e-06,-3.675,99.048,0.569,High,Slow,Medium,Neutral,0.384644,0.9464976808768354,Very High,Low,0.7270995361753672
6UFivO2zqqPFPoQYsEMuCc,Bags,3l0CmX0FuQjFxr8SK7Vqag,2019,0.546,0.742,0.38,-7.694,104.996,0.868,Medium,Medium,High,Happy,0.644056,0.8277644834411652,Very High,Medium,0.741652896688233
3a3dQOO19moXPeTt2PomoT,What You Heard,2ICR2m4hOBPhaYiZB3rnLW,2019,0.371,0.429,5.71e-06,-9.017,137.134,0.135,Medium,Medium,Medium,Sad,0.057915,0.7886791338001122,Very High,Low,0.4129358267600224
5WbfFTuIldjL9x7W6y5l7R,Kingston,5szilpXHcwOqnyKLqGco5j,2019,0.355,0.73,0.00155,-9.13,142.143,0.56,Medium,Fast,High,Neutral,0.4088,0.7853407781618365,Very High,Low,0.6048181556323673
3wwo0bJvDSorOpNfzEkfXx,Let Me Know (I Wonder Why Freestyle),4MCBfE4596Uoi2O4DtmEMz,2019,0.537,0.635,0.0,-7.895,125.028,0.383,Medium,Medium,Medium,Neutral,0.243205,0.8218263464208692,Very High,None,0.5848652692841738
2mdEsXPu8ZmkHRRtAdC09e,Cinnamon Girl,00FQb4jTyendYWaN8pK0wa,2019,0.337,0.294,0.414,-10.614,91.781,0.135,Medium,Slow,Low,Sad,0.03969,0.7414990103104966,High,Medium,0.3544998020620993
6WuVLG5DRHKKuJ6deCw28p,Condemned,40ZNYROS4zLfyyBSs2PGe2,2019,0.15,0.616,0.0,-13.517,126.462,0.345,Low,Medium,Medium,Neutral,0.21252,0.655735767674082,High,None,0.4396971535348164
6qL5UWxRSQYml9O99ozoLv,Love Songs - Bonus,0f2YkMXwFNJNSX7MymevKE,2019,0.355,0.64,0.000938,-10.599,120.063,0.451,Medium,Medium,Medium,Neutral,0.28864,0.7419421548642501,High,Low,0.54188843097285
23TwR29GSeJBfXnXhmDlwR,"Crazy Story, Pt. 3",6QtgPSJPSzcnn7dPZ4VINp,2019,0.73,0.729,4.33e-05,-5.14,156.953,0.41,High,Fast,High,Neutral,0.29889,0.90321722946025,Very High,Low,0.6843434458920501
6iaSML1PIYq936g62BDtBq,Robbery,4MCBfE4596Uoi2O4DtmEMz,2019,0.692,0.623,0.0,-5.122,79.899,0.566,High,Slow,Medium,Neutral,0.352618,0.903749002924754,Very High,None,0.6821498005849508
7B3z0ySL9Rr0XvZEAjWZzM,Sofia,3l0CmX0FuQjFxr8SK7Vqag,2019,0.619,0.744,0.00372,-9.805,112.997,0.641,Medium,Medium,High,Happy,0.476904,0.7653992732429319,Very High,Low,0.6912798546485864
6gdLyYNuhWBzqwlOFSsXC7,Better Together,718COspgdWOnwOFpJHRZHS,2019,0.225,0.552,0.0,-11.501,138.002,0.67,Low,Medium,Medium,Happy,0.36984,0.7152943956985436,High,None,0.5324088791397087
6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,06HL4z0CvFAxyc27GXpf02,2019,0.671,0.771,0.0,-5.617,85.026,0.714,High,Slow,High,Happy,0.550494,0.8891252326508907,Very High,None,0.7553750465301782
226le7T3p82reYWzsi9Hsz,"1, 2 Many",718COspgdWOnwOFpJHRZHS,2019,0.821,0.54,0.0,-3.789,148.798,0.685,High,Fast,Medium,Happy,0.3699,0.9431297822683092,Very High,None,0.7271259564536618
03eJ2DclFWXYU8GWgANdmZ,bad vibes forever (feat. PnB Rock & Trippie Redd),15UsOTVnJzReFVN1VCnxy4,2019,0.526,0.8,0.00174,-5.153,129.874,0.746,Medium,Medium,High,Happy,0.5968,0.902833170846997,Very High,Low,0.7385666341693995
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,6qqNVTkY8uBg9cP3Jd7DAH,2019,0.225,0.704,0.657,-14.454,120.006,0.243,Low,Medium,High,Sad,0.1710719999999999,0.6280540045496175,High,Medium,0.4538108009099234
3RKLJPyyMZfwebsePAzqjL,"I'm Good Luv, Enjoy.",2rwALQ1SXdfUWPUd6WOfYS,2019,0.586,0.891,0.0,-4.665,130.012,0.954,Medium,Medium,High,Happy,0.8500139999999999,0.9172501403291088,Very High,None,0.8357500280658217
6ocbgoVGwYJhOv1GgI9NsF,7 rings,66CXWjxzNUsdJxJ2JdwvnR,2019,0.317,0.777,0.0,-10.732,139.848,0.33,Low,Medium,High,Neutral,0.25641,0.7380129398209696,High,None,0.5424525879641939
59tskctgqUmjCWAwhzYAFm,Looking at Me,74KM79TiuVKeVCqs8QtB0B,2019,0.798,0.681,5.11e-06,-4.367,105.99,0.516,High,Medium,Medium,Neutral,0.351396,0.9260539454636768,Very High,Low,0.7180107890927354
2gMXnyrvIjhVBUZwvLZDMP,Before You Go,4GNC7GD6oZMSxPGyXy4MNB,2019,0.574,0.459,0.0,-4.857,111.881,0.183,Medium,Medium,Medium,Sad,0.083997,0.9115778900410648,Very High,None,0.5092655780082129
4aGG4VOWGv9RwlYQNsBrkE,Caught Up In The Country,2qgvmDsc4jrqbAbjq1HGM2,2019,0.807,0.603,0.0,-6.999,124.099,0.685,High,Medium,Medium,Happy,0.413055,0.8482968477650743,Very High,None,0.7235593695530149
1qYKWcEOrh2tM8PlgIm8K1,Sunday Best,4ETSs924pXMzjIeD6E9b4u,2019,0.555,0.869,0.0,-5.984,112.003,0.738,Medium,Medium,High,Happy,0.641322,0.8782829625690567,Very High,None,0.7596065925138114
2Fxmhks0bxGSBdJ92vM42m,bad guy,6qqNVTkY8uBg9cP3Jd7DAH,2019,0.425,0.701,0.13,-10.965,135.128,0.562,Medium,Medium,High,Neutral,0.393962,0.7311294277526663,High,Low,0.6032758855505332
6klLvorLoo1sxvZcjJIY8I,Make No Sense,7wlFDEWiM5OoIAt8RSli8b,2019,0.733,0.876,0.0,-4.478,154.904,0.962,High,Fast,High,Happy,0.842712,0.9227746757659014,Very High,None,0.8711049351531803
60ynsPSSKe6O3sfwRnIBRf,Streets,5cj0lLjcoR7YOSnhnX0Po5,2019,0.463,0.749,0.0382,-8.433,90.035,0.189,Medium,Slow,High,Sad,0.141561,0.805932228426246,Very High,Low,0.5488864456852491
1170VohRSx6GwE6QDCHPPH,Kilby Girl,6p2HnfM955TI1bX34dkLnI,2019,0.444,0.329,0.0352,-9.973,162.279,0.225,Medium,Fast,Low,Sad,0.074025,0.7604360542408934,Very High,Low,0.4180372108481787
4GeyPGMzh6VwdNcaCufY9f,God Speed,40ZNYROS4zLfyyBSs2PGe2,2019,0.0819,0.583,0.0,-15.249,79.385,0.167,Low,Slow,Medium,Sad,0.097361,0.6045673432006854,High,None,0.358038468640137
2xyx0o4xNOLLjBSbOOdcbA,Playing Games (with Bryson Tiller) - Extended Version,57LYzLEk2LcFghVwuWbcuS,2019,0.408,0.726,0.0,-6.606,115.918,0.459,Medium,Medium,High,Neutral,0.333234,0.8599072350734143,Very High,None,0.6065314470146829
3zksbXteOCeSusJ5Xltr3t,Bubble Gum,3l0CmX0FuQjFxr8SK7Vqag,2019,0.0167,0.509,2.72e-05,-24.639,207.97,0.229,Low,Fast,Medium,Sad,0.116561,0.3271588525510356,Low,Low,0.2795567705102071
6CcJMwBtXByIz4zQLzFkKc,i love you,6qqNVTkY8uBg9cP3Jd7DAH,2019,0.131,0.421,0.00453,-18.435,137.446,0.12,Low,Medium,Medium,Sad,0.0505199999999999,0.510443439983456,High,Low,0.2911386879966912
214nt20w5wOxJnY462klLw,Miss Americana & The Heartbreak Prince,06HL4z0CvFAxyc27GXpf02,2019,0.747,0.662,0.00615,-6.926,150.088,0.487,High,Fast,Medium,Neutral,0.322394,0.850453484593341,Very High,Low,0.6771906969186682
0rVJ6v23RQozOIvr1YotJP,Hell N Back,3K2Srho6NCF3o9MswGR76H,2019,0.684,0.633,8.95e-05,-4.314,209.688,0.725,High,Fast,Medium,Happy,0.4589249999999999,0.9276197228869392,Very High,Low,0.7276739445773879
1hz7SRTGUNAtIQ46qiNv2p,"GONE, GONE / THANK YOU",4V8LLVI7PbaPR0K2TGSxFF,2019,0.492,0.518,0.0012,-8.436,78.848,0.471,Medium,Slow,Medium,Neutral,0.243978,0.8058435995154953,Very High,Low,0.5573187199030991
