id,name,artist_id,year,popularity,release_date,energy,danceability,instrumentalness,loudness,tempo,valence,energy_category,tempo_category,danceability_category,valence_category,danceability_valence_interaction,loudness_scaled,loudness_category,instrumentalness_category,custom_score
4R2kfaDFhslZEMJqAFNpdd,cardigan,06HL4z0CvFAxyc27GXpf02,2020,85,2020-07-24,0.581,0.613,0.000345,-8.588,130.033,0.551,Medium,Medium,Medium,Neutral,0.337763,0.7470850188666417,High,Low,0.6163170037733283
4nyF5lmSziBAt7ESAUjpbx,"I miss you, I’m sorry",4tuJ0bMpJh08umKkEXKUI5,2020,82,2020-07-14,0.455,0.445,1.47e-06,-6.405,109.885,0.151,Medium,Medium,Medium,Sad,0.067195,0.8212938097018729,Very High,Low,0.4492587619403746
7fEoXCZTZFosUFvFQg1BmW,Took Her To The O,6QtgPSJPSzcnn7dPZ4VINp,2020,78,2020-03-06,0.592,0.82,4.71e-06,-7.002,159.98,0.4,Medium,Fast,High,Neutral,0.328,0.8009994221028656,Very High,Low,0.6541998844205731
6IBcOGPsniK3Pso1wHIhew,Forever After All,718COspgdWOnwOFpJHRZHS,2020,77,2020-10-23,0.65,0.487,0.0,-5.195,151.964,0.456,High,Fast,Medium,Neutral,0.222072,0.8624264880851208,Very High,None,0.5950852976170241
5hM5arv9KDbCHS0k9uqwjr,Borderline,5INjqkS1o8h1imAzPqGZBb,2020,81,2020-02-14,0.873,0.621,9.1e-06,-3.067,97.96,0.873,High,Slow,Medium,Happy,0.542133,0.9347656117211136,Very High,Low,0.8097531223442227
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),7dGJo4pcD2V6oG8kP0tJRR,2020,82,2020-01-17,0.745,0.808,0.0,-5.26,165.995,0.829,High,Fast,High,Happy,0.669832,0.8602168813951117,Very High,None,0.8079433762790222
4xqrdfXkTW4T0RauPLv3WA,Heather,4Uc8Dsxct0oMqx0P6i60ea,2020,84,2020-03-20,0.425,0.357,0.0,-7.301,102.078,0.27,Medium,Medium,Low,Sad,0.09639,0.7908352313288234,Very High,None,0.4390170462657646
30QR0ndUdiiMQMA9g1PGCm,"...And to Those I Love, Thanks for Sticking Around",1VPmR4DJC1PlOtd0IADAO0,2020,77,2020-02-14,0.511,0.792,9.04e-05,-6.876,113.983,0.111,Medium,Medium,High,Sad,0.087912,0.8052826596865756,Very High,Low,0.5541565319373152
7AzlLxHn24DxjgQX73F9fU,No Idea,4Gso3d4CscCijv0lmajZWs,2020,81,2020-03-13,0.631,0.652,0.000579,-5.718,127.998,0.35,Medium,Medium,Medium,Neutral,0.2282,0.8446476527178162,Very High,Low,0.6097795305435632
29TPjc8wxfz4XMn21O7VsZ,Sky,699OTQXzgjhIYAHMy9RyPD,2020,80,2020-12-25,0.903,0.785,0.0,-4.184,139.98,0.565,High,Medium,High,Neutral,0.443525,0.8967943706020327,Very High,None,0.7818588741204066
3PfIrDoz19wz7qK7tYeu62,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,2020,84,2020-03-27,0.793,0.793,0.0,-4.521,123.95,0.679,High,Medium,High,Happy,0.538447,0.8853384097630621,Very High,None,0.7829676819526126
6M0EP76qW9TG4SNU0agu94,Uuuu,57vWImR43h4CaDao012Ofp,2020,76,2020-12-04,0.616,0.947,0.259,-3.602,127.082,0.968,Medium,Medium,High,Happy,0.916696,0.9165788489648842,Very High,Low,0.8634157697929767
5QO79kh1waicV47BqGRL3g,Save Your Tears,1Xyo4u8uXC1ZmMpatF05PJ,2020,85,2020-03-20,0.825,0.679,1.21e-05,-5.487,118.049,0.644,High,Medium,Medium,Happy,0.437276,0.852500254954618,Very High,Low,0.7414500509909236
1MgV7FIyNxIG7WzMRJV5HC,my tears ricochet,06HL4z0CvFAxyc27GXpf02,2020,80,2020-07-24,0.263,0.469,0.0,-10.63,129.86,0.112,Low,Medium,Medium,Sad,0.052528,0.6776693748512763,High,None,0.3699838749702552
4PwWESSlTwzvw9B7bmtTLS,anything,4aKWmkWAKviFlyvHYPTNQY,2020,77,2020-10-23,0.291,0.388,1.93e-05,-12.952,83.943,0.51,Low,Slow,Low,Neutral,0.19788,0.5987354250943331,High,Low,0.4363970850188666
7ACxUo21jtTHzy7ZEV56vU,Crazy Train,6ZLTlhejhndI4Rh53vYhrY,2020,77,2020-09-18,0.913,0.454,0.000271,-4.008,137.688,0.521,High,Medium,Medium,Neutral,0.236534,0.902777305639596,Very High,Low,0.6752554611279192
5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,0epOFNiUfyON9EYx7Tpr6V,2020,79,2020-04-10,0.749,0.593,0.106,-5.67,164.959,0.649,High,Fast,Medium,Happy,0.384857,0.8462793622735152,Very High,Low,0.6966558724547031
2U5WueTLIK5WJLD7mvDODv,Wishing Well,4MCBfE4596Uoi2O4DtmEMz,2020,76,2020-07-10,0.613,0.65,0.0,-6.13,149.972,0.0804,Medium,Fast,Medium,Sad,0.05226,0.8306421456980657,Very High,None,0.5344784291396132
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),6M2wZ9GZgrQXHCFfjv46we,2020,81,2020-03-27,0.825,0.702,0.0,-3.787,102.977,0.915,High,Medium,High,Happy,0.64233,0.9102899683856271,Very High,None,0.8276579936771254
5PvVkf1Yuq3XyMqqjPiKPd,Been Away,3tlXnStJ1fFhdScmQeLpuG,2020,76,2020-02-07,0.5,0.602,5.69e-05,-9.377,132.798,0.395,Medium,Medium,Medium,Neutral,0.23779,0.7202637930448379,High,Low,0.5484027586089676
1BpKJw4RZxaFB88NE5uxXf,ILoveUIHateU,699OTQXzgjhIYAHMy9RyPD,2020,77,2020-12-25,0.693,0.684,0.0,-6.651,134.988,0.108,High,Medium,Medium,Sad,0.073872,0.8129312982289152,Very High,None,0.5680362596457831
4aOOExMBUyxKnEYb39SrTg,Riot,15UsOTVnJzReFVN1VCnxy4,2020,77,2020-06-01,0.542,0.509,0.00639,-8.027,97.767,0.151,Medium,Slow,Medium,Sad,0.076859,0.7661556242988747,Very High,Low,0.479181124859775
56oGoEjA9eTZYgsttEFKY3,The Thrill,137W8MRPWKqSmrBGDBFSop,2020,77,2020-11-11,0.775,0.817,0.0,-4.767,126.984,0.806,High,Medium,High,Happy,0.658502,0.8769758982901042,Very High,None,0.8157451796580208
3ruoIF2UnoXdzK8mR61ebq,Rich Nigga Shit (feat. Young Thug),1URnnhqYAYcrqrcwql10ft,2020,77,2020-10-02,0.733,0.825,0.0,-5.625,97.974,0.62,High,Slow,High,Happy,0.5115,0.8478090899819831,Very High,None,0.7553118179963967
1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,0eDvMgVFoNV3TpwtrVCoTj,2020,79,2020-07-03,0.548,0.709,1.59e-06,-8.493,83.995,0.543,Medium,Slow,High,Neutral,0.384987,0.7503144440289627,Very High,Low,0.6355128888057926
1c5CllrZr45UBhWpIqM332,Funny Thing,4frXpPxQQZwbCu3eTGnZEw,2020,75,2020-04-03,0.893,0.586,0.642,-8.772,140.023,0.65,High,Fast,Medium,Happy,0.3809,0.7408301322364619,High,Medium,0.7097160264472924
1w327AHTCoChRIkJUprAnV,Mirage,2efrqekWSHlvhATD50AG3m,2020,75,2020-01-06,0.468,0.683,0.673,-10.058,117.095,0.47,Medium,Medium,Medium,Neutral,0.32101,0.6971139137233572,High,Medium,0.5788227827446715
1ipSpQfzBbhPFhYm6tfVIz,Mr. Glock,0RESbWvOMyua0yuyVrztJ5,2020,72,2020-01-31,0.946,0.804,0.0,-5.949,150.141,0.745,High,Fast,High,Happy,0.5989800000000001,0.8367950504810143,Very High,None,0.831309010096203
2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),4MCBfE4596Uoi2O4DtmEMz,2020,75,2020-07-10,0.814,0.625,0.0,-5.181,144.991,0.535,High,Fast,Medium,Neutral,0.334375,0.8629024033721997,Very High,None,0.69733048067444
4EuaDcxHmHKS6gZ5iuGba0,Joy Of My Life,4YLtscXsxbVgi031ovDDdh,2020,72,2020-11-13,0.485,0.63,0.0535,-8.955,149.23,0.398,Medium,Fast,Medium,Neutral,0.25074,0.7346092395553591,High,Low,0.5566718479110719
3Z2anmIVG8b1GelyeFQdnP,Maine,2RQXRUsr4IW1f3mKyKsy4B,2020,72,2020-05-01,0.24,0.533,0.0,-9.512,175.486,0.265,Low,Fast,Medium,Sad,0.141245,0.7156746099194342,High,None,0.4292849219838869
3YJJjQPAbDT7mGpX3WtQ9A,Good Days,7tYKF4w9nC0nq9CsPZTHyP,2020,76,2020-12-25,0.655,0.436,8.1e-06,-8.37,121.002,0.412,High,Medium,Medium,Neutral,0.179632,0.7544956997654417,Very High,Low,0.5484491399530883
5m0yZ33oOy0yYBtdTXuxQe,Low Down,5f7VJjfbwm532GiveGC0ZK,2020,74,2020-05-01,0.619,0.962,0.0,-5.562,127.956,0.154,Medium,Medium,High,Sad,0.148148,0.8499507087738382,Very High,None,0.6518401417547676
4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),4kYSro6naA4h99UJvo89HB,2020,77,2020-08-07,0.454,0.935,0.0,-7.509,133.073,0.357,Medium,Medium,High,Neutral,0.333795,0.7837644899207941,Very High,None,0.6400028979841588
4jB3Mw900goYibsFAueHph,Black Creek,26C2AjqgMr5aDzj6Yp2ORz,2020,72,2020-02-07,0.365,0.537,0.0388,-12.303,80.597,0.441,Medium,Slow,Medium,Neutral,0.236817,0.6207974980453479,High,Low,0.4867594996090695
11hEwcy9LMEvzAlOYAFhkK,"not a lot, just forever",4aKWmkWAKviFlyvHYPTNQY,2020,74,2020-10-23,0.269,0.354,0.00035,-13.242,91.608,0.304,Low,Slow,Low,Neutral,0.1076159999999999,0.5888771798619845,High,Low,0.3672254359723969
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),6bmlMHgSheBauioMgKv2tn,2020,80,2020-02-08,0.431,0.726,0.0,-8.765,144.026,0.348,Medium,Fast,High,Neutral,0.252648,0.7410680898800013,High,None,0.5607636179760003
4PklAHGXT5ityno3IA8SKd,Go Stupid,6AgTAQt8XS6jRWi4sX7w49,2020,73,2020-05-15,0.833,0.92,0.0,-3.18,141.034,0.645,High,Fast,High,Happy,0.5934,0.9309242954754052,Very High,None,0.831684859095081
7FpBQ067pHB67deawpbbcY,Body Like A Back Road,2kucQ9jQwuD8jWdtR9Ef38,2020,72,2020-04-03,0.458,0.736,0.0,-7.437,98.977,0.65,Medium,Slow,High,Happy,0.4784,0.7862120542543427,Very High,None,0.6550424108508686
53KWkwzQq47p13swqiLAMI,Love Me Anyway,7GlBOeep6PqTfFi59PTUUN,2020,72,2020-05-01,0.463,0.608,1.61e-06,-7.005,93.957,0.271,Medium,Slow,Medium,Sad,0.164768,0.8008974402556344,Very High,Low,0.5260794880511269
6jRq8gaZhMUyy5RclRPcAf,hot girl bummer,2cFrymmkijnjDg9SS92EPM,2020,76,2020-08-21,0.559,0.782,0.0,-7.106,129.992,0.685,Medium,Medium,High,Happy,0.5356700000000001,0.7974640513988509,Very High,None,0.7050928102797702
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),06HL4z0CvFAxyc27GXpf02,2020,77,2020-07-24,0.38,0.298,5.62e-05,-8.426,75.602,0.152,Medium,Slow,Low,Sad,0.0452959999999999,0.7525920386171261,Very High,Low,0.3729184077234252
0Is8zshpnWUiFQJIYAMrQN,Crooked Teeth,40ZNYROS4zLfyyBSs2PGe2,2020,71,2020-11-27,0.403,0.77,0.0,-6.039,99.428,0.658,Medium,Slow,High,Happy,0.50666,0.8337355950640786,Very High,None,0.6629971190128157
5TXQCMKN6TgemTL3c4wRTn,Sorrows,2EMAnMvWE2eb56ToJVfCWs,2020,74,2020-10-02,0.793,0.633,0.0,-6.847,109.093,0.761,High,Medium,Medium,Happy,0.481713,0.8062684842098106,Very High,None,0.7396536968419621
1i8dJGpKO0xQiKGCVslJqB,half return,4aKWmkWAKviFlyvHYPTNQY,2020,74,2020-10-23,0.382,0.435,0.0327,-11.75,143.866,0.668,Medium,Fast,Medium,Happy,0.29058,0.6395961518849644,High,Low,0.520919230376993
0Li1OuXXfi7950ilZUFGkF,Cardigan,4Gso3d4CscCijv0lmajZWs,2020,75,2020-03-13,0.497,0.747,0.0,-6.542,142.046,0.0663,Medium,Fast,High,Sad,0.0495260999999999,0.8166366386783152,Very High,None,0.528252327735663
1sxGIhaxY8eF52e1TlShSP,Pardon Me (Lil Yachty feat. Future & Mike WiLL Made-It),6icQOAFXDZKsumw3YXyusw,2020,72,2020-05-29,0.597,0.887,0.0,-6.66,129.976,0.477,Medium,Medium,High,Neutral,0.423099,0.8126253526872216,Very High,None,0.6971250705374443
09RamrocZneYcLYLRIxYha,Steeeam,4z1P9QhvHGEJzPhQAjXYPE,2020,73,2020-10-30,0.763,0.817,0.158,-11.014,120.034,0.923,High,Medium,High,Happy,0.754091,0.6646156984056837,High,Low,0.7995231396811368
4wVOKKEHUJxHCFFNUWDn0B,Chicago Freestyle (feat. Giveon),3TVXtAsR1Inumwj472S9r4,2020,76,2020-05-01,0.449,0.735,0.0,-7.507,122.947,0.0397,Medium,Medium,High,Sad,0.0291795,0.7838324778189482,Very High,None,0.4994414955637896
2hwOoMtWPtTSSn6WHV7Vp5,Blue World,4LLpKhyESsyAXpc4laK94U,2020,74,2020-01-17,0.553,0.742,0.0,-8.98,84.931,0.508,Medium,Slow,High,Neutral,0.376936,0.7337593908284324,High,None,0.6346018781656865
1p0rEzrK7YtdRZVtiyV7RN,Lemonade (feat. NAV),6MPCFvOQv5cIGfw3jODMF0,2020,77,2020-08-28,0.658,0.8,0.0,-6.142,140.042,0.462,High,Fast,High,Neutral,0.3696,0.8302342183091409,Very High,None,0.6860468436618282
6uyiyatWPCqC59Mm4rO8xL,One Of Them Girls,5Zq7R5qmi58ByYyBQTlNuk,2020,72,2020-11-20,0.79,0.643,0.0,-6.079,95.981,0.808,High,Slow,Medium,Happy,0.519544,0.8323758371009959,Very High,None,0.7588751674201992
6bnF93Rx87YqUBLSgjiMU8,Heartless,1Xyo4u8uXC1ZmMpatF05PJ,2020,77,2020-03-20,0.746,0.537,1e-06,-5.507,170.083,0.252,High,Fast,Medium,Sad,0.135324,0.8518203759730767,Very High,Low,0.5809640751946153
6Kj17Afjo1OKJYpf5VzCeo,Pain 1993 (with Playboi Carti),3TVXtAsR1Inumwj472S9r4,2020,74,2020-05-01,0.373,0.825,0.0,-5.532,77.271,0.12,Medium,Slow,High,Sad,0.0989999999999999,0.8509705272461501,Very High,None,0.5409441054492301
6vBbirJ0n9L0j1XPtWlG6T,Good Die Young,1Tie3AZgLQZqYEp8Fv4zOZ,2020,69,2020-11-20,0.72,0.604,0.0,-5.628,118.041,0.513,High,Medium,Medium,Neutral,0.309852,0.8477071081347519,Very High,None,0.6589914216269503
4xqIYGwwZTEem9U8A42SPF,Broke In A Minute,2jku7tDXc6XoB6MO2hFuqg,2020,73,2020-04-10,0.7,0.929,0.0,-5.596,120.009,0.802,High,Medium,High,Happy,0.7450580000000001,0.848794914505218,Very High,None,0.8239589829010436
73rxH6rYJQZtwfjKNb4mwZ,Pieces,0EyZDKtc41e4A3a3v69MxD,2020,70,2020-07-10,0.261,0.49,0.0,-11.495,123.85,0.47,Low,Medium,Medium,Neutral,0.2302999999999999,0.6482646088996158,High,None,0.4594029217799231
4NUhcsz9E1LrBe8nXLZqzp,It Almost Worked,0Y6dVaC9DZtPNH4591M42W,2020,74,2020-05-01,0.886,0.673,0.348,-4.347,140.586,0.679,High,Fast,Medium,Happy,0.456967,0.8912533569024712,Very High,Medium,0.7714006713804943
7kDUspsoYfLkWnZR7qwHZl,my ex's best friend (with blackbear),6TIYQ3jFPwQSRmorSezPxX,2020,73,2020-09-25,0.675,0.731,0.0,-5.134,124.939,0.298,High,Medium,High,Sad,0.2178379999999999,0.8645001189788217,Very High,None,0.6354500237957643
7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,4npEfmQ6YuiwW1GpUmaq3F,2020,80,2020-09-18,0.706,0.72,0.0,-4.719,133.002,0.62,High,Medium,High,Happy,0.4463999999999999,0.8786076078458034,Very High,None,0.7232215215691606
6KfoDhO4XUWSbnyKjNp9c4,Maniac,4Uc8Dsxct0oMqx0P6i60ea,2020,76,2020-03-20,0.639,0.628,0.0,-5.46,108.045,0.493,High,Medium,Medium,Neutral,0.309604,0.8534180915796987,Very High,None,0.6420836183159397
0sY6ZUTh4yoctD8VIXz339,champagne problems,06HL4z0CvFAxyc27GXpf02,2020,77,2020-12-11,0.24,0.462,0.0,-12.077,171.319,0.32,Low,Fast,Medium,Neutral,0.14784,0.6284801305367644,High,None,0.4042960261073529
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,4fxd5Ee7UefO4CUXgwJ7IP,2020,78,2020-03-27,0.465,0.449,1.02e-06,-8.964,89.087,0.543,Medium,Slow,Medium,Neutral,0.243807,0.7343032940136655,High,Low,0.5335606588027332
4Iedi94TIaB2GGb1nMB68v,On Me,5f7VJjfbwm532GiveGC0ZK,2020,72,2020-12-04,0.564,0.856,0.0,-6.295,77.972,0.483,Medium,Slow,High,Neutral,0.413448,0.82503314410035,Very High,None,0.68355662882007
6FZDfxM3a3UCqtzo5pxSLZ,Without Me,26VFTg2z8YR0cCuwLzESi2,2020,78,2020-01-17,0.488,0.752,9.2e-06,-7.05,136.07,0.533,Medium,Medium,High,Neutral,0.400816,0.7993677125471665,Very High,Low,0.6407235425094333
4HYDUMY0xSpeBr0AMY9cUz,La Curiosidad,2cPqdH7XMvwaBJEVjheH8g,2020,81,2020-06-12,0.677,0.845,0.000917,-4.798,90.013,0.68,High,Slow,High,Happy,0.5746,0.8759220858687153,Very High,Low,0.7679344171737431
2NmsngXHeC1GQ9wWrzhOMf,illicit affairs,06HL4z0CvFAxyc27GXpf02,2020,77,2020-07-24,0.31,0.559,0.0,-10.445,119.845,0.46,Low,Medium,Medium,Neutral,0.25714,0.6839582554305332,High,None,0.4969916510861066
0zWbYGQq5O1KQd0iqzgjP6,Rehab (Winter In Paris),3tlXnStJ1fFhdScmQeLpuG,2020,72,2020-02-07,0.242,0.549,8.1e-05,-11.692,144.211,0.286,Low,Fast,Medium,Sad,0.157014,0.6415678009314341,High,Low,0.4250135601862868
4K06PO78fW4mnBVenxGNob,Conversations,4MCBfE4596Uoi2O4DtmEMz,2020,72,2020-07-10,0.622,0.747,0.0,-5.825,159.93,0.57,Medium,Fast,High,Neutral,0.4257899999999999,0.8410103001665703,Very High,None,0.6903020600333141
2bFGGsScXp2Tu10jKMCKO6,Figure You Out,6NnBBumbcMYsaPTHFhPtXD,2020,74,2020-05-22,0.491,0.631,3.18e-05,-8.141,94.912,0.537,Medium,Slow,Medium,Neutral,0.338847,0.7622803141040894,Very High,Low,0.598756062820818
3xQq3mpD6hunD2XG7FXHHu,That Just Isn't Empirically Possible,1VPmR4DJC1PlOtd0IADAO0,2020,71,2020-02-14,0.875,0.76,0.0,-3.576,124.061,0.477,High,Medium,High,Neutral,0.36252,0.9174626916408878,Very High,None,0.7494925383281775
6kBbetvAHiBSNIpndZBs6W,GIVE HEAVEN SOME HELL,5QNm7E7RU2m64l6Gliu8Oy,2020,69,2020-09-04,0.839,0.639,0.0,-4.99,126.057,0.528,High,Medium,Medium,Neutral,0.337392,0.8693952476459189,Very High,None,0.7073290495291837
1cwqP7Tyxu5z8XDYoPkNte,Chandelier,0oouuXi8tdasgUgk520Jy6,2020,74,2020-09-25,0.498,0.333,6.51e-06,-9.121,87.082,0.427,Medium,Slow,Low,Neutral,0.142191,0.7289662440085664,High,Low,0.4769432488017132
0u9NVrPqUINrHIFCuPOnYm,November Air,40ZNYROS4zLfyyBSs2PGe2,2020,70,2020-11-27,0.197,0.429,3.02e-06,-9.798,128.49,0.197,Low,Medium,Medium,Sad,0.084513,0.7059523404833938,High,Low,0.3683904680966787
2WxUIiq06XXPYWl9YcRJnD,Our Time,4Ga1P7PMIsmqEZqhYZQgDo,2020,74,2020-09-18,0.439,0.895,0.0,-12.142,109.988,0.633,Medium,Medium,High,Happy,0.566535,0.6262705238467552,High,None,0.661754104769351
5Ryu0SlsYjKh78RkJUONFr,Flex Up (feat. Future & Playboi Carti),6icQOAFXDZKsumw3YXyusw,2020,72,2020-11-27,0.667,0.829,0.000521,-5.366,160.082,0.545,High,Fast,High,Neutral,0.451805,0.8566135227929428,Very High,Low,0.7230227045585885
24ntSW3QVJzR79lHAAOTaY,Texas Sun,2mVVjNmdjXZZDvhgQWiakk,2020,74,2020-02-07,0.634,0.636,0.147,-10.01,111.563,0.599,Medium,Medium,Medium,Neutral,0.3809639999999999,0.6987456232790563,High,Low,0.6387991246558112
3NqBxTOMCJ3zW9CIP51td4,Jugaste y Sufrí,0XeEobZplHxzM9QzFQWLiR,2020,74,2020-12-18,0.499,0.39,0.000497,-7.778,200.156,0.34,Medium,Fast,Low,Neutral,0.1326,0.7746201176190637,Very High,Low,0.4816740235238127
79EkGysjP2dL5GdpeQjRxT,This Side of Paradise,48vmXfV0QPy3ljXBp81Fwn,2020,77,2020-12-11,0.664,0.306,7.5e-06,-6.07,158.283,0.321,High,Fast,Low,Neutral,0.098226,0.8326817826426895,Very High,Low,0.504586356528538
3NxWJWftvkstyxvb1pZlFo,Teeth,5Rl15oVamLq7FbSb0NNBNy,2020,76,2020-03-27,0.454,0.745,3.47e-06,-2.986,139.007,0.43,Medium,Medium,High,Neutral,0.3203499999999999,0.9375191215963558,Very High,Low,0.6320038243192712
5VBjyOQzqlPNgdRPMM6prF,seasons,5069JTmv5ZDyPeZaCCXiCg,2020,79,2020-08-04,0.273,0.372,0.0463,-10.629,60.038,0.165,Low,Slow,Low,Sad,0.06138,0.6777033688003535,High,Low,0.3566406737600707
0Jlcvv8IykzHaSmj49uNW8,the 1,06HL4z0CvFAxyc27GXpf02,2020,74,2020-07-24,0.357,0.777,7.28e-06,-6.942,139.884,0.172,Medium,Medium,High,Sad,0.1336439999999999,0.8030390590474894,Very High,Low,0.5259578118094979
3YBfHJTZPHn5DqgMnD6g5g,Atomic Vomit,57vWImR43h4CaDao012Ofp,2020,72,2020-12-04,0.532,0.667,0.0122,-11.288,86.576,0.882,Medium,Slow,Medium,Happy,0.588294,0.6553013563585681,High,Low,0.6846602712717136
35mvY5S1H3J2QZyna3TFe0,positions,66CXWjxzNUsdJxJ2JdwvnR,2020,79,2020-10-30,0.802,0.737,0.0,-4.771,144.015,0.682,High,Fast,High,Happy,0.502634,0.876839922493796,Very High,None,0.7674679844987592
