id,name,artist_id,year,popularity,release_date,energy,danceability,instrumentalness,loudness,tempo,valence,energy_category,tempo_category,danceability_category,valence_category,danceability_valence_interaction,loudness_scaled,loudness_category,instrumentalness_category,custom_score
6i0V12jOa3mr6uu4WYhUBr,Heathens,3YQKmKGau1PzlVlkL1iodx,2016,82,2016-06-16,0.396,0.732,3.58e-05,-9.348,90.024,0.548,Medium,Slow,High,Neutral,0.401136,0.771872720130198,Very High,Low,0.6099745440260396
1KIJclzEbNhSVw8tiHPWwE,Young,0U7iI0Dk4Ojvi17nZboNO4,2016,79,2016,0.81,0.498,0.00717,-4.065,79.935,0.594,High,Slow,Medium,Neutral,0.2958119999999999,0.9201133621415342,Very High,Low,0.6844226724283068
2FTeQQ5Rg9tBpgpTF5mnhE,Still Think About You,31W5EY0aAly4Qieq6OFu6I,2016,74,2016-09-16,0.646,0.946,0.0,-6.604,127.978,0.961,Medium,Medium,High,Happy,0.909106,0.848869184578259,Very High,None,0.8553238369156518
6b8Be6ljOzmkOmFslEb23P,24K Magic,0du5cEVh5yTK9QJze8zA0C,2016,81,2016-11-17,0.803,0.818,0.0,-4.282,106.97,0.632,High,Medium,High,Happy,0.516976,0.9140243560244682,Very High,None,0.7869548712048936
34xTFwjPQ1dC6uJmleno7x,Godspeed,2h93pZq0e7k5yf4dywlkpM,2016,78,2016-08-20,0.0969,0.399,0.000168,-12.578,109.54,0.0758,Low,Medium,Low,Sad,0.0302442,0.6812391267747908,High,Low,0.2991228253549581
5uQOauh47VFt3B2kV9kRXw,My Shit,31W5EY0aAly4Qieq6OFu6I,2016,74,2016-09-16,0.621,0.812,0.0,-8.3,77.998,0.847,Medium,Slow,High,Happy,0.687764,0.8012795330826644,Very High,None,0.7708559066165329
6Ac8Byr6GByGr3wDH7JjYh,white tee,2kCcBybjl3SAtIcwdWpUe3,2016,76,2016-06-10,0.526,0.8,0.0,-8.909,149.991,0.729,Medium,Fast,High,Happy,0.5832,0.7841910320444468,Very High,None,0.7105882064088893
5kqIPrATaCc2LqxVWzQGbk,7 Years,25u4wHJWxCA9vO0CzxAbK7,2016,82,2016-04-01,0.473,0.765,0.0,-5.829,119.992,0.34,Medium,Medium,High,Neutral,0.2601,0.8706156349963521,Very High,None,0.6068731269992704
0B8QzDH7YWih85V5SEMnyJ,Money Longer,4O15NlyKLIASxsJ0PrXPfz,2016,74,2016-05-27,0.568,0.795,0.0,-7.817,136.173,0.478,Medium,Medium,High,Neutral,0.38001,0.8148324821819405,Very High,None,0.662966496436388
1WkMMavIMc4JZ8cfMmxHkI,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",31TPClRtHm23RisEBtV3X7,2016,73,2016-09-23,0.832,0.669,0.0,-5.721,113.035,0.7,High,Medium,Medium,Happy,0.4683,0.8736461080868735,Very High,None,0.7584292216173747
76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,6T5tfhQCknKG4UnH90qGnz,2016,81,2016-11-18,0.753,0.774,0.0,-5.446,119.002,0.896,High,Medium,High,Happy,0.693504,0.8813625904932936,Very High,None,0.8207225180986587
6eT7xZZlB2mwyzJ2sUKG6w,White Iverson,246dkjvS1zLTtiykXe5h60,2016,75,2016-12-09,0.561,0.675,0.0,-7.678,130.098,0.309,Medium,Medium,Medium,Neutral,0.208575,0.8187328132891856,Very High,None,0.5837465626578371
75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,246dkjvS1zLTtiykXe5h60,2016,76,2016-12-09,0.538,0.556,0.0,-5.408,143.946,0.291,Medium,Fast,Medium,Sad,0.161796,0.8824288680621807,Very High,None,0.5505357736124361
4gh0ZnHzaTMT1sDga7Ek0N,sdp interlude,0Y5tJX1MQlPlqiwlOH1tJY,2016,79,2016-09-16,0.586,0.507,0.0544,-8.15,108.164,0.588,Medium,Medium,Medium,Neutral,0.298116,0.8054885234861664,Very High,Low,0.6066977046972333
1yvMUkIOTeUNtNWlWRgANS,Unstoppable,5WUlDfRSoLAfcVSX1WnrxN,2016,78,2016-10-21,0.779,0.468,0.000373,-4.839,173.799,0.26,High,Fast,Medium,Sad,0.12168,0.8983949716594645,Very High,Low,0.5798289943318929
4uhvMW7ly7tJil31YYscAN,Erase Your Social,4O15NlyKLIASxsJ0PrXPfz,2016,73,2016-08-10,0.609,0.705,0.0,-5.728,140.058,0.718,Medium,Fast,High,Happy,0.5061899999999999,0.8734496885347101,Very High,None,0.717939937706942
1OubIZ0ARYCUq5kceYUQiO,Congratulations (feat. Bilal),4LLpKhyESsyAXpc4laK94U,2016,77,2016-09-16,0.225,0.465,0.00155,-12.637,57.75,0.207,Low,Slow,Medium,Sad,0.096255,0.6795835905494134,High,Low,0.3834167181098826
1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,69GGBxA162lTqCwzJG5jLp,2016,81,2016-02-05,0.869,0.533,0.00538,-5.093,159.805,0.425,High,Fast,Medium,Neutral,0.226525,0.8912677479095347,Very High,Low,0.6616535495819069
5uDASfU19gDxSjW8cnCaBp,Chill Bill (feat. J. Davi$ & Spooks),2hWs22BmQkK4czFtDLnar2,2016,74,2016-06-17,0.427,0.886,0.00099,-10.028,108.034,0.23,Medium,Medium,High,Sad,0.20378,0.7527919636343228,Very High,Low,0.5806083927268646
63y6xWR4gXz7bnUGOk8iI6,Into You,66CXWjxzNUsdJxJ2JdwvnR,2016,71,2016-05-20,0.734,0.623,1.75e-06,-5.948,107.853,0.37,High,Medium,Medium,Neutral,0.23051,0.8672765026095739,Very High,Low,0.6363553005219148
1boXOL0ua7N2iCOUVI1p9F,Japanese Denim,20wkVLutqVOYrc0kxFs7rA,2016,76,2016-10-21,0.238,0.707,2.42e-06,-8.818,124.156,0.345,Low,Medium,High,Neutral,0.2439149999999999,0.7867444862225713,Very High,Low,0.5151988972445143
2IVsRhKrx8hlQBOWy4qebo,Mr. Loverman,0ZUvK7zGdXLd78mQr3t1Tw,2016,80,2016-04-08,0.526,0.639,2.43e-05,-6.697,130.033,0.488,Medium,Medium,Medium,Neutral,0.311832,0.846259610528088,Very High,Low,0.6144519221056176
5yuShbu70mtHXY0yLzCQLQ,Go Flex,246dkjvS1zLTtiykXe5h60,2016,75,2016-12-09,0.498,0.665,0.0,-8.185,81.958,0.127,Medium,Slow,Medium,Sad,0.084455,0.8045064257253493,Very High,None,0.5166512851450699
2Ch7LmS7r2Gy2kc64wv3Bz,Die For You,1Xyo4u8uXC1ZmMpatF05PJ,2016,79,2016-11-25,0.525,0.586,0.0,-7.163,133.63,0.507,Medium,Medium,Medium,Neutral,0.297102,0.8331836803412087,Very High,None,0.6004367360682417
4IZOdhEvXYWqh5XAXYzBk3,Wild as You,6zLBxLdl60ekBLpawtT63I,2016,70,2016-08-05,0.65,0.461,0.0,-5.372,149.873,0.488,Medium,Fast,Medium,Neutral,0.224968,0.8834390257590212,Very High,None,0.5994878051518042
7zVCrzzEJU7u24sbJPXA5W,What Ifs (feat. Lauren Alaina),3oSJ7TBVCWMDMiYjXNiCKE,2016,71,2016-12-02,0.799,0.612,0.0,-4.603,125.976,0.687,High,Medium,Medium,Happy,0.420444,0.9050171165609742,Very High,None,0.7361034233121948
2uIX8YMNjGMD7441kqyyNU,ocean eyes,6qqNVTkY8uBg9cP3Jd7DAH,2016,71,2016-11-18,0.37,0.475,0.0577,-7.725,144.828,0.157,Medium,Fast,Medium,Sad,0.074575,0.8174139962960884,Very High,Low,0.4377327992592177
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,540vIaP2JwjQb9dm3aArA4,2016,83,2016-08-05,0.715,0.475,2.67e-05,-5.371,199.892,0.159,High,Fast,Medium,Sad,0.075525,0.8834670856950445,Very High,Low,0.5376934171390089
0vbtURX4qv1l7besfwmnD8,I Took A Pill In Ibiza - Seeb Remix,2KsP6tYLJlTBvSUxnwlVWa,2016,82,2016-05-06,0.714,0.664,8.42e-06,-6.645,101.969,0.71,High,Medium,Medium,Happy,0.47144,0.8477187272013019,Very High,Low,0.7247437454402604
04mAOoQNsXmDJlyupJwmkO,Waiting Room,1r1uxoy19fzMxunt3ONAkG,2016,75,2016-08-12,0.289,0.531,0.000358,-10.065,129.753,0.12,Low,Medium,Medium,Sad,0.06372,0.7517537460014591,Very High,Low,0.4119007492002917
3WALaE7UdNXx8VJ4lpWCK8,Hide Away,6Dd3NScHWwnW6obMFbl1BH,2016,76,2016-10-07,0.826,0.884,2.29e-06,-3.672,94.997,0.465,High,Slow,High,Neutral,0.41106,0.9311409169987092,Very High,Low,0.7741781833997419
6RUhbFEhrvGISaQ8u2j2JN,Dangerous Woman,66CXWjxzNUsdJxJ2JdwvnR,2016,70,2016-05-20,0.602,0.664,0.0,-5.369,134.049,0.289,Medium,Medium,Medium,Sad,0.1918959999999999,0.8835232055670912,Very High,None,0.5986546411134183
35xSkNIXi504fcEwz9USRB,Solo,2h93pZq0e7k5yf4dywlkpM,2016,73,2016-08-20,0.289,0.469,2.48e-06,-10.625,133.805,0.258,Low,Medium,Medium,Sad,0.121002,0.7360401818283853,High,Low,0.424658036365677
6mb6lVLNrcUgLnEN8QnDJd,How Far I'll Go,5mnS9jJdKQQcRSqFu5YPVe,2016,72,2016-11-18,0.307,0.571,0.0,-10.958,83.72,0.108,Low,Slow,Medium,Sad,0.0616679999999999,0.7266962231326112,High,None,0.4203892446265223
5TuTHrKzN6NweeQaKkBNb7,Relax,0U7iI0Dk4Ojvi17nZboNO4,2016,73,2016,0.881,0.471,0.000378,-4.483,169.898,0.544,High,Fast,Medium,Neutral,0.256224,0.9083843088837756,Very High,Low,0.6792268617767552
5uZm7EFtP5aoTJvx5gv9Xf,Jungle,31W5EY0aAly4Qieq6OFu6I,2016,72,2016-09-16,0.52,0.538,0.0,-11.063,180.274,0.551,Medium,Fast,Medium,Neutral,0.296438,0.7237499298501598,High,None,0.573899985970032
3ppVO2tyWRRznNmONvt7Se,Summers Over Interlude,3TVXtAsR1Inumwj472S9r4,2016,72,2016-05-06,0.255,0.699,0.00242,-8.647,132.031,0.242,Low,Medium,Medium,Sad,0.1691579999999999,0.7915427352825635,Very High,Low,0.4922585470565127
2Gyc6e2cLxA5hoX1NOvYnU,Say It,2jku7tDXc6XoB6MO2hFuqg,2016,74,2016-08-19,0.529,0.546,6.37e-06,-10.511,107.333,0.248,Medium,Medium,Medium,Sad,0.135408,0.7392390145350468,High,Low,0.5058978029070094
2DgdHcjWmO3qd50RzuBLgZ,House of Memories,20JZFwl6HVl6yg8a4H3ZqK,2016,78,2016-01-15,0.817,0.506,0.0,-5.051,109.952,0.506,High,Medium,Medium,Neutral,0.256036,0.8924462652225151,Very High,None,0.6610392530445031
6U4VqEHy4n5VeiH4pQPL24,You're Welcome,1T8S48bD91THNKBByWBDyn,2016,72,2016-11-18,0.745,0.788,0.0,-7.072,135.278,0.672,High,Medium,High,Happy,0.529536,0.8357371345193332,Very High,None,0.7577974269038666
1Rt5f1CktdvBOLX2RfBO6K,beamer boy,2kCcBybjl3SAtIcwdWpUe3,2016,73,2016-01-21,0.731,0.743,1.9e-05,-4.511,123.989,0.337,High,Medium,High,Neutral,0.250391,0.907598630675122,Very High,Low,0.6714197261350243
37F0uwRSrdzkBiuj0D5UHI,Reminder,1Xyo4u8uXC1ZmMpatF05PJ,2016,81,2016-11-25,0.505,0.705,0.0,-6.923,160.053,0.388,Medium,Fast,High,Neutral,0.27354,0.8399180649868118,Very High,None,0.6027336129973624
3cjF2OFRmip8spwZYQRKxP,Feel No Ways,3TVXtAsR1Inumwj472S9r4,2016,72,2016-05-06,0.677,0.582,6.6e-06,-7.081,193.818,0.205,High,Fast,Medium,Sad,0.1193099999999999,0.8354845950951231,Very High,Low,0.5621969190190246
34SQ0QfLSR316d8KL2zkuZ,With You I Am,6zLBxLdl60ekBLpawtT63I,2016,69,2016-08-05,0.66,0.558,0.0,-6.223,75.009,0.388,Medium,Slow,Medium,Neutral,0.216504,0.8595600202031538,Very High,None,0.6013120040406308
2AXY5WABx7NjWw1zb4qCdc,Cleopatra,16oZKvXb6WkQlVAjwo2Wbg,2016,72,2016-04-08,0.775,0.536,0.000142,-6.765,151.397,0.485,High,Fast,Medium,Neutral,0.25996,0.8443515348785005,Very High,Low,0.6446703069757
19Xbs8nrPaB4XGK5nVBbFC,Something to Talk About,1Tie3AZgLQZqYEp8Fv4zOZ,2016,68,2016-08-17,0.934,0.612,0.0,-5.126,130.002,0.293,High,Medium,Medium,Sad,0.1793159999999999,0.8903417700207642,Very High,None,0.6684183540041528
3oBNQdDbNrs8wQbcZ3BXwP,Velvet Ring - 2023 Remaster,5QdyldG4Fl4TPiOIeMNpBZ,2016,72,2016,0.401,0.318,0.00564,-11.944,138.528,0.277,Medium,Medium,Low,Sad,0.088086,0.6990291262135921,High,Low,0.4047058252427185
1A8j067qyiNwQnZT0bzUpZ,This Girl (Kungs Vs. Cookin' On 3 Burners),7keGfmQR4X5w0two1xKZ7d,2016,80,2016-11-04,0.717,0.793,3.6e-05,-4.759,121.985,0.466,High,Medium,High,Neutral,0.369538,0.9006397665413322,Very High,Low,0.7137779533082665
37adYGaYaAWTGhBaOzX4Fh,Take A Slice,4yvcSjfu4PC0CYQyLy4wSq,2016,75,2016-08-26,0.661,0.623,0.000229,-7.0,151.97,0.63,Medium,Fast,Medium,Happy,0.39249,0.837757449913014,Very High,Low,0.6772014899826028
7JEzAlwHhCD2M1cYE6BeqJ,Loving Machine,0Y6dVaC9DZtPNH4591M42W,2016,73,2016-02-25,0.69,0.58,0.0221,-9.52,89.981,0.922,High,Slow,Medium,Happy,0.53476,0.7670464111341826,Very High,Low,0.7304092822268364
10I3CmmwT0BkOVhduDy53o,Really Really,1gPhS1zisyXr5dHTYZyiMe,2016,69,2016-01-29,0.666,0.762,0.0,-6.055,118.97,0.278,High,Medium,High,Sad,0.211836,0.864274089455076,Very High,None,0.6374548178910152
4F7A0DXBrmUAkp32uenhZt,Party Monster,1Xyo4u8uXC1ZmMpatF05PJ,2016,76,2016-11-25,0.63,0.573,2.31e-05,-8.389,77.525,0.218,Medium,Slow,Medium,Sad,0.1249139999999999,0.7987821987765867,Very High,Low,0.5436564397553173
1Fid2jjqsHViMX6xNH70hE,Atlantis,4Ly0KABsxlx4fNj63zJTrF,2016,81,2016-01-29,0.479,0.4,2.14e-06,-7.989,166.159,0.213,Medium,Fast,Medium,Sad,0.0852,0.810006173185925,Very High,Low,0.455001234637185
4dASQiO1Eoo3RJvt74FtXB,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",55Aa2cqylxrFIXC767Z865,2016,75,2016-06-24,0.786,0.502,0.0,-4.378,169.021,0.739,High,Fast,Medium,Happy,0.370978,0.911330602166227,Very High,None,0.7141161204332453
72TFWvU3wUYdUuxejTTIzt,Work,5pKCCKE2ajJHZ9KAiaK11H,2016,78,2016-01-28,0.534,0.723,0.0,-6.238,91.974,0.551,Medium,Slow,High,Neutral,0.398373,0.8591391211628037,Very High,None,0.6599778242325607
4VqEUmMjhbj6w7g5EVKILE,castles,2kCcBybjl3SAtIcwdWpUe3,2016,73,2016-07-04,0.785,0.574,0.0,-5.189,135.042,0.429,High,Medium,Medium,Neutral,0.2462459999999999,0.8885739940512934,Very High,None,0.6534147988102588
6fujklziTHa8uoM5OQSfIo,Black Beatles,7iZtZyCzp3LItcw1wtPI3D,2016,74,2016-08-12,0.632,0.794,0.0,-6.163,145.926,0.355,Medium,Fast,High,Neutral,0.28187,0.8612436163645546,Very High,None,0.657198723272911
2R3I5DiDf8bLz2QjrPmUpk,Vagabond,0wyMPXGfOuQzNR54ujR9Ix,2016,70,2016-03-08,0.399,0.571,0.0146,-11.92,141.932,0.612,Medium,Fast,Medium,Happy,0.349452,0.6997025646781525,High,Low,0.5639905129356305
0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,3TVXtAsR1Inumwj472S9r4,2016,76,2016-05-06,0.628,0.891,0.00019,-7.863,134.966,0.552,Medium,Medium,High,Neutral,0.491832,0.8135417251248667,Very High,Low,0.7250083450249734
1vvNmPOiUuyCbgWmtc6yfm,My Way,7CajNmpbOovFoOoasH2HaY,2016,80,2016-09-16,0.913,0.818,3.69e-05,-3.06,119.986,0.536,High,Medium,High,Neutral,0.438448,0.9483135978449968,Very High,Low,0.7973127195689994
23A29DEDxMZdwpl0ZRrMOk,"All That Glitters Is Not Gold, But It's Still Damn Beautiful",1VPmR4DJC1PlOtd0IADAO0,2016,69,2016-12-17,0.802,0.838,0.00339,-3.639,147.972,0.621,High,Fast,High,Happy,0.520398,0.9320668948874796,Very High,Low,0.7935633789774958
0UHB9METy4VCXNgkcGqHqS,Kiss It Better,5pKCCKE2ajJHZ9KAiaK11H,2016,78,2016-01-28,0.806,0.616,0.0,-4.8,95.028,0.876,High,Slow,Medium,Happy,0.539616,0.899489309164375,Very High,None,0.785197861832875
5UyBjTBy4XxqQT2qHksbo0,A Life Where We Work Out (with Kaitlin Butts),4SfGzWmeoNPKIOmiyc7Pav,2016,67,2016-04-01,0.501,0.597,0.000424,-7.456,152.042,0.404,Medium,Fast,Medium,Neutral,0.241188,0.8249621190863684,Very High,Low,0.5703424238172736
6cEguiQecbXrFlsnMi2ysr,Come and See Me (feat. Drake),2HPaUgqeutzr3jx5a9WyDV,2016,71,2016-08-12,0.347,0.77,2.57e-06,-10.265,84.957,0.0583,Medium,Slow,High,Sad,0.044891,0.7461417587967898,High,Low,0.481553351759358
40MskkY7wsFIzhPy19NNTP,Emo Boy,7M5pDtJpCdnftEQZtczYco,2016,73,2016-04-20,0.698,0.699,0.0,-11.665,133.972,0.601,High,Medium,Medium,Happy,0.4200989999999999,0.7068578483641057,High,None,0.6758215696728211
