id,name,artist_id,year,popularity,release_date,energy,danceability,instrumentalness,loudness,tempo,valence,energy_category,tempo_category,danceability_category,valence_category,danceability_valence_interaction,loudness_scaled,loudness_category,instrumentalness_category,custom_score
6k07Z7rd9og1FvRJD2n9E8,From Austin,40ZNYROS4zLfyyBSs2PGe2,2022,78,2022-05-20,0.485,0.5,1.26e-06,-7.94,109.755,0.379,Medium,Medium,Medium,Neutral,0.1895,0.8080889003747254,Very High,Low,0.5276177800749451
4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,57vWImR43h4CaDao012Ofp,2022,82,2022-07-15,0.494,0.686,5.8e-05,-7.093,168.946,0.7,Medium,Fast,Medium,Happy,0.4802,0.8299780333376405,Very High,Low,0.6702956066675281
5Y35SjAfXjjG0sFQ3KOxmm,Nobody Gets Me,7tYKF4w9nC0nq9CsPZTHyP,2022,86,2022-12-09,0.284,0.358,0.0,-8.285,99.796,0.276,Low,Slow,Low,Sad,0.098808,0.7991730197699961,Very High,None,0.4072346039539992
0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],0iEtIxbK0KxaSlF7G42ZOp,2022,82,2022-12-02,0.583,0.709,2.97e-06,-5.298,116.624,0.533,Medium,Medium,High,Neutral,0.377897,0.8763664556144204,Very High,Low,0.6669732911228841
2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),0iEtIxbK0KxaSlF7G42ZOp,2022,84,2022-12-02,0.668,0.573,4.01e-05,-4.356,87.973,0.145,High,Slow,Medium,Sad,0.0830849999999999,0.9007106861351596,Very High,Low,0.5552921372270319
4PMqSO5qyjpvzhlLI5GnID,Good Days,7tYKF4w9nC0nq9CsPZTHyP,2022,81,2022-12-09,0.651,0.461,1.26e-05,-8.81,121.07,0.383,Medium,Medium,Medium,Neutral,0.176563,0.785605375371495,Very High,Low,0.5539210750742991
1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),6U3ybJ9UHNKEdsH7ktGBZ7,2022,81,2022-10-31,0.567,0.574,0.0,-7.126,75.965,0.526,Medium,Slow,Medium,Neutral,0.3019239999999999,0.829125209975449,Very High,None,0.6112750419950898
0j3mqDTK4Z6lvrLzFCUUz6,Good Looking,5GGJosGMs08YEmKTZJe1fL,2022,82,2022-08-18,0.554,0.365,0.000358,-9.076,150.11,0.259,Medium,Fast,Low,Sad,0.094535,0.7787311022095877,Very High,Low,0.4684962204419175
67AdiJcurlf6gocGobfaXs,"Going, Going, Gone",718COspgdWOnwOFpJHRZHS,2022,77,2022-06-24,0.56,0.565,0.0,-6.034,159.931,0.325,Medium,Fast,Medium,Neutral,0.1836249999999999,0.8573459103243313,Very High,None,0.5622191820648663
1qMMYpVatbRITKCfq1gasi,PUFFIN ON ZOOTIEZ,1RyvyyTE3xzB2ZywiAwp0i,2022,79,2022-04-29,0.657,0.883,0.0,-5.748,124.992,0.284,High,Medium,High,Sad,0.250772,0.8647370461299909,Very High,None,0.6730974092259981
0V3wPSX9ygBnCm8psDIegu,Anti-Hero,06HL4z0CvFAxyc27GXpf02,2022,84,2022-10-21,0.648,0.633,2.62e-06,-6.645,96.888,0.49,Medium,Slow,Medium,Neutral,0.31017,0.8415557565576948,Very High,Low,0.6427111513115389
3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),3TVXtAsR1Inumwj472S9r4,2022,82,2022-06-17,0.673,0.529,2.41e-06,-4.711,165.921,0.366,High,Fast,Medium,Neutral,0.193614,0.891536374208554,Very High,Low,0.5967572748417108
4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),1Cs0zKBU1kc0i8ypK3B9ai,2022,88,2022-08-26,0.965,0.561,7.07e-06,-3.673,128.04,0.304,High,Medium,Medium,Neutral,0.170544,0.9183615454193048,Very High,Low,0.6692223090838609
32FhTAAjKZaBein150o3Px,because i liked a boy,74KM79TiuVKeVCqs8QtB0B,2022,82,2022-07-15,0.592,0.386,0.0,-7.299,146.879,0.161,Medium,Fast,Low,Sad,0.062146,0.8246543481069906,Very High,None,0.4689808696213981
4O2rRsoSPb5aN7N3tG6Y3v,Northern Attitude,2RQXRUsr4IW1f3mKyKsy4B,2022,77,2022-10-14,0.626,0.523,3.29e-05,-8.214,121.291,0.323,Medium,Medium,Medium,Neutral,0.168929,0.8010078821553173,Very High,Low,0.5543515764310635
6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,4q3ewBCX7sLwd24euuV69X,2022,84,2022-05-06,0.712,0.911,2.68e-05,-5.105,92.005,0.425,High,Slow,High,Neutral,0.387175,0.8813541801266314,Very High,Low,0.7338208360253262
4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,5Pwc4xIPtQLFEnJriah9YJ,2022,84,2022-05-13,0.797,0.704,0.000745,-5.927,139.994,0.825,High,Medium,High,Happy,0.5808,0.8601111254684067,Very High,Low,0.7887222250936814
4OmfWzukSVD140NiAIEjem,Static,57vWImR43h4CaDao012Ofp,2022,80,2022-07-15,0.305,0.335,0.631,-12.661,79.001,0.215,Low,Slow,Low,Sad,0.072025,0.6860834733169661,High,Medium,0.3677166946633932
5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),0iEtIxbK0KxaSlF7G42ZOp,2022,83,2022-12-02,0.552,0.765,0.0,-7.524,119.476,0.492,Medium,Medium,High,Neutral,0.37638,0.8188396433647758,Very High,None,0.6542679286729551
4xF4ZBGPZKxECeDFrqSAG4,snowfall,0dgJbQ0bKPyUXco8hEXN7X,2022,84,2022-01-14,0.0918,0.466,0.803,-26.813,95.014,0.0841,Low,Slow,Medium,Sad,0.0391906,0.3203514665977517,Low,High,0.2478452933195503
4KGGeE7RJsgLNZmnxGFlOj,Falling Behind,7gW0r5CkdEUMm42w9XpyZO,2022,79,2022-08-26,0.353,0.449,0.0786,-12.986,165.888,0.55,Medium,Fast,Medium,Neutral,0.24695,0.6776844553559891,High,Low,0.4959868910711978
09riz9pAPJyYYDVynE5xxY,1000 Blunts,1VPmR4DJC1PlOtd0IADAO0,2022,76,2022-07-29,0.698,0.83,1.02e-06,-6.517,132.99,0.595,High,Medium,High,Neutral,0.4938499999999999,0.8448636774777103,Very High,Low,0.741222735495542
41P6Tnd8KIHqON0QIydx6a,the perfect pair,35l9BRT7MXmM8bv2WDQiyB,2022,78,2022-07-15,0.663,0.634,0.124,-6.818,146.053,0.6,High,Fast,Medium,Happy,0.3804,0.8370848946892363,Very High,Low,0.6733669789378472
2L9N0zZnd37dwF0clgxMGI,ceilings,1GmsPCcpKgF9OhlNXjOsbS,2022,80,2022-04-08,0.322,0.516,0.00194,-11.762,148.005,0.261,Low,Fast,Medium,Sad,0.134676,0.7093164491536375,High,Low,0.4424132898307275
2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),0iEtIxbK0KxaSlF7G42ZOp,2022,83,2022-12-02,0.613,0.716,0.0,-6.018,97.914,0.157,Medium,Slow,High,Sad,0.112412,0.8577594004393332,Very High,None,0.5788518800878666
53zCCom4uEoIBaOAEJtjUL,The Good I'll Do,40ZNYROS4zLfyyBSs2PGe2,2022,75,2022-05-20,0.215,0.434,0.0,-8.478,118.152,0.187,Low,Medium,Medium,Sad,0.081158,0.7941852952577853,Very High,None,0.389537059051557
1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,4q3ewBCX7sLwd24euuV69X,2022,82,2022-05-06,0.715,0.65,0.000291,-5.198,106.672,0.187,High,Medium,Medium,Sad,0.12155,0.8789507688331826,Very High,Low,0.5962901537666365
3sYBFUXTv0STUoUINx9Qe8,Watermelon Moonshine,6tPHARSq45lQ8BSALCfkFC,2022,75,2022-11-28,0.413,0.739,2.51e-05,-6.709,139.921,0.649,Medium,Medium,High,Happy,0.479611,0.839901796097687,Very High,Low,0.6551803592195373
3hEkAosl2ZuO9FltxY5L1R,Jersey Giant,1GERDglQrxe4ynLzcdG6qP,2022,74,2022-12-16,0.331,0.576,0.0,-11.021,88.237,0.772,Low,Slow,Medium,Happy,0.4446719999999999,0.7284662101046646,High,None,0.5942432420209329
7ETjhPaIU4UmHOiimJBZz9,Your Heart Or Mine,4MoAOfV4ROWofLG3a3hhBN,2022,74,2022-09-02,0.713,0.639,0.0,-4.368,86.1,0.717,High,Slow,Medium,Happy,0.458163,0.900400568548908,Very High,None,0.7292801137097816
3XgGQ1wjo5khvq2UImjyNF,ALL MINE,3tlXnStJ1fFhdScmQeLpuG,2022,76,2022-07-08,0.378,0.617,9.16e-05,-8.54,141.967,0.22,Medium,Fast,Medium,Sad,0.13574,0.7925830210621527,Very High,Low,0.4931166042124305
7KokYm8cMIXCsGVmUvKtqf,Karma,06HL4z0CvFAxyc27GXpf02,2022,80,2022-10-21,0.619,0.64,0.0,-7.108,90.008,0.121,Medium,Slow,Medium,Sad,0.07744,0.8295903863548262,Very High,None,0.5429180772709652
07UFnnK3uPIuKv5Rs9TmXl,Orange Juice,2RQXRUsr4IW1f3mKyKsy4B,2022,75,2022-10-14,0.378,0.662,6.84e-06,-10.908,120.133,0.207,Medium,Medium,Medium,Sad,0.137034,0.7313864840418658,High,Low,0.4911272968083732
4ObFZEXHQJcc8WQtqbCupZ,When Im Gone,5KfgJTNwvEbzMtJREyq9Jt,2022,74,2022-05-27,0.392,0.446,0.0,-11.388,179.137,0.502,Medium,Fast,Medium,Neutral,0.223892,0.7189817805918077,High,None,0.5010963561183616
200x8ONbPfFzByUr3fVz46,She Had Me At Heads Carolina,1mfDfLsMxYcOOZkzBxvSVW,2022,74,2022-04-08,0.912,0.607,0.0,-3.449,134.944,0.722,High,Medium,Medium,Happy,0.438254,0.924150407029332,Very High,None,0.7754300814058664
6pamafD9p0K7FHfJPz6TYF,Open the Gate,40ZNYROS4zLfyyBSs2PGe2,2022,73,2022-05-20,0.606,0.427,3.8e-05,-5.014,148.977,0.531,Medium,Fast,Medium,Neutral,0.226737,0.8837059051557048,Very High,Low,0.589091181031141
0fX4oNGBWO3dSGUZcVdVV2,N95,2YZyLoL8N0Wb9xBt1NhZWg,2022,78,2022-05-13,0.67,0.79,2.32e-06,-5.527,139.956,0.408,High,Medium,High,Neutral,0.32232,0.8704483783434552,Very High,Low,0.680589675668691
3GYlZ7tbxLOxe6ewMNVTkw,TV,6qqNVTkY8uBg9cP3Jd7DAH,2022,81,2022-07-21,0.236,0.412,0.00653,-15.159,140.214,0.119,Low,Fast,Medium,Sad,0.0490279999999999,0.6215273291122884,High,Low,0.3366554658224576
6IyoLWzljeR3ldQo4KWHT6,Out thë way,3qiHUAX7zY4Qnjx8TNUzVx,2022,77,2022-09-09,0.617,0.763,1.96e-06,-7.509,128.134,0.811,Medium,Medium,High,Happy,0.618793,0.8192272903475901,Very High,Low,0.749745458069518
0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),246dkjvS1zLTtiykXe5h60,2022,78,2022-06-03,0.67,0.733,0.0,-6.009,100.964,0.472,High,Medium,High,Neutral,0.3459759999999999,0.8579919886290218,Very High,None,0.6769983977258043
3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,4q3ewBCX7sLwd24euuV69X,2022,83,2022-05-06,0.686,0.647,1.34e-06,-5.745,79.928,0.268,High,Slow,Medium,Sad,0.173396,0.8648145755265538,Very High,Low,0.6055629151053108
6Xom58OOXk2SoU711L2IXO,Moscow Mule,4q3ewBCX7sLwd24euuV69X,2022,82,2022-05-06,0.674,0.804,1.18e-06,-5.453,99.968,0.292,High,Slow,High,Sad,0.234768,0.8723607701253392,Very High,Low,0.6571721540250679
5Eax0qFko2dh7Rl2lYs3bx,Efecto,4q3ewBCX7sLwd24euuV69X,2022,82,2022-05-06,0.475,0.801,1.73e-05,-8.797,98.047,0.234,Medium,Slow,High,Sad,0.187434,0.7859413360899341,Very High,Low,0.5747382672179868
0EF1EE8zusg3Y869e56JFd,Nothing's New,22y08IZx7u6SWpsfap1Cub,2022,80,2022-09-23,0.394,0.421,4.74e-06,-8.312,96.192,0.399,Medium,Slow,Medium,Neutral,0.167979,0.7984752552009303,Very High,Low,0.4842450510401861
6koKhrBBcExADvWuOgceNZ,Open Arms (feat. Travis Scott),7tYKF4w9nC0nq9CsPZTHyP,2022,79,2022-12-08,0.586,0.434,0.0144,-7.612,78.259,0.239,Medium,Slow,Medium,Sad,0.103726,0.8165654477322651,Very High,Low,0.499763089546453
5DIBVDJOHh7djepAjKHWCO,Heart Like A Truck,6tPHARSq45lQ8BSALCfkFC,2022,73,2022-11-28,0.632,0.587,1.01e-05,-5.416,139.974,0.392,Medium,Medium,Medium,Neutral,0.230104,0.8733169660162812,Very High,Low,0.6067633932032561
1H4Y9uW4N0LsxJUz0VnaPJ,Just Pretend,3Ri4H12KFyu98LMjSoij5V,2022,76,2022-02-25,0.834,0.457,0.00125,-4.674,140.032,0.201,High,Fast,Medium,Sad,0.091857,0.892492570099496,Very High,Low,0.5743485140198993
1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,5XKFrudbV4IiuE5WuTPRmT,2022,83,2022-04-22,0.55,0.551,0.0,-5.339,101.19,0.342,Medium,Medium,Medium,Neutral,0.188442,0.8753068871947279,Very High,None,0.5633613774389457
2ZL7WZcjuYKi1KUDtp4kCC,Spin Bout U,3TVXtAsR1Inumwj472S9r4,2022,75,2022-11-04,0.72,0.763,0.0,-6.383,129.971,0.229,High,Medium,High,Sad,0.174727,0.8483266571908515,Very High,None,0.6358153314381703
54ipXppHLA8U4yqpOFTUhr,Bones,53XhwfbYqKCa1cC15pYq2q,2022,83,2022-07-01,0.75,0.772,0.0,-3.67,114.061,0.587,High,Medium,High,Neutral,0.453164,0.9184390748158676,Very High,None,0.7495378149631735
6cx5CvFhqN19efStehJqoW,Valentine,7gW0r5CkdEUMm42w9XpyZO,2022,78,2022-08-26,0.204,0.472,0.0,-13.065,82.51,0.224,Low,Slow,Medium,Sad,0.105728,0.6756428479131671,High,None,0.3837285695826333
37vVp2sWHuuIBOSl1NswP6,i'm yours,5arKwJZEvT5uKq4o0JfqR4,2022,82,2022-10-28,0.705,0.398,5.13e-05,-7.07,111.487,0.635,High,Medium,Low,Happy,0.25273,0.8305724253779558,Very High,Low,0.6205144850755911
4kJT7Yj6Za01KfKHjb7mZE,Fall in Love with You.,5nvWOyAkfNgVLKESq4fOj2,2022,78,2022-07-22,0.0203,0.538,0.019,-23.163,121.447,0.103,Low,Medium,Medium,Sad,0.055414,0.4146788990825688,Low,Low,0.2751607798165137
2B664ulJSVBd6B8SAY3Wux,Oysters In My Pocket,5b5bt4mZQpJMoCRbiQ7diH,2022,77,2022-03-10,0.924,0.598,0.799,-4.974,168.017,0.611,High,Fast,Medium,Happy,0.365378,0.8847396304432097,Very High,High,0.740097926088642
6DHPLbudo5JXNdUlG7zDcC,Please Don't Go,46lEQmDJLJeyltECJYJv1Y,2022,72,2022-07-15,0.554,0.683,0.00011,-7.487,85.455,0.452,Medium,Slow,Medium,Neutral,0.308716,0.8197958392557178,Very High,Low,0.6203591678511435
2gJj6WtAxXjApMs3PXsCeX,Heavy Eyes,40ZNYROS4zLfyyBSs2PGe2,2022,72,2022-05-20,0.912,0.471,0.0,-3.032,139.667,0.613,High,Medium,Medium,Happy,0.2887229999999999,0.93492699315157,Very High,None,0.7095353986303139
7INk3focyW89pATBgageU7,Good Times Go By Too Fast,78YqeIji3mgAS2K1Maca6x,2022,74,2022-08-05,0.706,0.66,0.0,-5.219,114.991,0.453,High,Medium,Medium,Neutral,0.29898,0.8784080630572425,Very High,None,0.6634316126114486
0jkzxxDG8z3Y5OmfNl1VM0,Homesick,2RQXRUsr4IW1f3mKyKsy4B,2022,73,2022-10-14,0.624,0.505,1.06e-05,-6.526,170.076,0.413,Medium,Fast,Medium,Neutral,0.208565,0.8446310892880217,Very High,Low,0.5796762178576044
0hPRWztAIbNkt6GcFcLiqF,Matte Black,1VPmR4DJC1PlOtd0IADAO0,2022,73,2022-07-29,0.826,0.877,1.05e-05,-3.75,75.003,0.814,High,Slow,High,Happy,0.7138779999999999,0.916371624240858,Very High,Low,0.8563743248481717
2xZ0zfuDTv5LxLhEgD82PG,Awkward,7tYKF4w9nC0nq9CsPZTHyP,2022,75,2022-06-09,0.474,0.618,0.000122,-12.097,119.999,0.397,Medium,Medium,Medium,Neutral,0.245346,0.7006589998707844,High,Low,0.5432817999741568
1DbZAffh8GGwW41Q3AU8iC,Flower Shops (feat. Morgan Wallen),4GGfAshSkqoxpZdoaHm7ky,2022,72,2022-03-11,0.459,0.544,0.0,-5.908,128.062,0.231,Medium,Medium,Medium,Sad,0.125664,0.8606021449799716,Very High,None,0.5078204289959944
2GAhgAjOhEmItWLfgisyOn,Low,7tYKF4w9nC0nq9CsPZTHyP,2022,76,2022-12-09,0.546,0.698,0.00314,-7.234,145.044,0.335,Medium,Fast,Medium,Neutral,0.23383,0.8263341516991859,Very High,Low,0.5949168303398371
2wSTnntOPRi7aQneobFtU4,Shirt,7tYKF4w9nC0nq9CsPZTHyP,2022,76,2022-12-09,0.512,0.848,0.00232,-7.72,120.009,0.572,Medium,Medium,High,Neutral,0.4850559999999999,0.8137743894560021,Very High,Low,0.6881548778912004
1bDbXMyjaUIooNwFE9wn0N,Rich Flex,3TVXtAsR1Inumwj472S9r4,2022,77,2022-11-04,0.518,0.549,1.21e-06,-9.39,160.07,0.418,Medium,Fast,Medium,Neutral,0.229482,0.7706163587026748,Very High,Low,0.552823271740535
1qEmFfgcLObUfQm0j1W2CK,Late Night Talking,6KImCVD70vtIoJWnq6nGn3,2022,79,2022-05-20,0.728,0.714,0.0,-4.595,114.996,0.901,High,Medium,High,Happy,0.6433139999999999,0.8945341775423181,Very High,None,0.8003568355084637
1N8TTK1Uoy7UvQNUazfUt5,SPIT IN MY FACE!,4MvZhE1iuzttcoyepkpfdF,2022,79,2022-12-20,0.785,0.73,0.0216,-6.512,94.094,0.649,High,Slow,High,Happy,0.47377,0.8449928931386483,Very High,Low,0.7464985786277297
2LtCEKs68u3RpNh4wybCF8,Hotel,5nvWOyAkfNgVLKESq4fOj2,2022,79,2022-10-28,0.427,0.228,0.0167,-8.739,180.345,0.192,Medium,Fast,Low,Sad,0.043776,0.7874402377568162,Very High,Low,0.3806380475513632
4Wos0h9ECU2Z3oJMTQxpbc,Read your Mind,74KM79TiuVKeVCqs8QtB0B,2022,76,2022-07-15,0.803,0.672,0.0,-5.061,120.058,0.578,High,Medium,Medium,Neutral,0.388416,0.8824912779428866,Very High,None,0.7233482555885773
1QPreu0BNOrUfEb8HTd2qG,Rich Spirit,2YZyLoL8N0Wb9xBt1NhZWg,2022,75,2022-05-13,0.421,0.852,2.28e-06,-9.153,95.977,0.457,Medium,Slow,High,Neutral,0.389364,0.776741181031141,Very High,Low,0.6304482362062283
2TktkzfozZifbQhXjT6I33,Evergreen (You Didn’t Deserve Me At All),5FxD8fkQZ6KcsSYupDVoSO,2022,75,2022-04-08,0.336,0.697,0.00528,-10.395,82.029,0.31,Medium,Slow,Medium,Neutral,0.2160699999999999,0.7446440108541155,High,Low,0.5195288021708231
6BU1RZexmvJcBjgagVVt3M,Count Me Out,2YZyLoL8N0Wb9xBt1NhZWg,2022,76,2022-05-13,0.431,0.776,0.0,-7.544,133.999,0.495,Medium,Medium,High,Neutral,0.38412,0.8183227807210234,Very High,None,0.6279645561442048
5odlY52u43F5BjByhxg7wg,golden hour,164Uj4eKjl6zTBKfJLFKKK,2022,78,2022-09-23,0.593,0.515,0.162,-4.801,94.467,0.153,Medium,Slow,Medium,Sad,0.078795,0.8892104923116682,Very High,Low,0.5188420984623336
5eUpUFdFaAeovPau6lQkqK,Thinking 'Bout You (feat. MacKenzie Porter),1dID9zgn0OV0Y8ud7Mh2tS,2022,72,2022-02-11,0.745,0.364,0.0,-3.293,203.912,0.785,High,Fast,Low,Happy,0.28574,0.9281819356506008,Very High,None,0.6773363871301202
4qNYl4NkngYRqf6DtTyD9I,Die Trying,0RESbWvOMyua0yuyVrztJ5,2022,72,2022-11-17,0.712,0.893,0.0,-6.948,145.952,0.685,High,Fast,High,Happy,0.611705,0.8337252875048455,Very High,None,0.7838950575009691
0wHFktze2PHC5jDt3B17DC,First Class,2LIk90788K0zvyj2JJVwkJ,2022,76,2022-05-06,0.582,0.902,3.18e-06,-5.902,107.005,0.332,Medium,Medium,High,Neutral,0.299464,0.8607572037730973,Very High,Low,0.6712514407546195
7FlQk2gJ6TBrHHiidvdR2O,MAMIII,4obzFoKoKRHIphyHzJ35G3,2022,81,2022-05-13,0.703,0.836,0.0,-3.554,94.048,0.902,High,Slow,High,Happy,0.754072,0.9214368781496316,Very High,None,0.8363373756299264
1wLNEMiUzwvRZz9XHCXhAE,Fifth of May,40ZNYROS4zLfyyBSs2PGe2,2022,71,2022-11-11,0.544,0.596,3.06e-06,-7.039,136.728,0.707,Medium,Medium,Medium,Happy,0.4213719999999999,0.8313735624757721,Very High,Low,0.6578247124951544
0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),46pWGuE3dSwY3bMMXGBvVS,2022,82,2022-08-25,0.806,0.801,0.000669,-5.206,106.999,0.802,High,Medium,High,Happy,0.642402,0.8787440237756816,Very High,Low,0.8180488047551364
3OHfY25tqY28d16oZczHc8,Kill Bill,7tYKF4w9nC0nq9CsPZTHyP,2022,79,2022-12-09,0.728,0.644,0.169,-5.75,88.993,0.43,High,Slow,Medium,Neutral,0.27692,0.8646853598656157,Very High,Low,0.655637071973123
3qAJAUr7yc9bPDx4ESt6ND,HASTA LA MUERTE,0XeEobZplHxzM9QzFQWLiR,2022,74,2022-05-06,0.832,0.555,0.0,-3.691,170.124,0.43,High,Fast,Medium,Neutral,0.23865,0.9178963690399276,Very High,None,0.6655792738079855
3Z0qLOS0cqWKPHXkbTXmNF,Gilded Lily,3Oim8XBPbznAa8Jj8QzNc8,2022,77,2022-10-26,0.571,0.4,3.05e-05,-6.534,61.859,0.146,Medium,Slow,Medium,Sad,0.0584,0.8444243442305207,Very High,Low,0.4681348688461041
2z9iuAxKv4TTeCrPAxxKg9,Love Lost,4LLpKhyESsyAXpc4laK94U,2022,75,2022-07-22,0.812,0.735,0.0,-4.417,109.829,0.584,High,Medium,High,Neutral,0.4292399999999999,0.8991342550717146,Very High,None,0.7493268510143429
1M39ETXmej4g9EMSeXPUgj,New Perspective,2RQXRUsr4IW1f3mKyKsy4B,2022,72,2022-10-14,0.524,0.693,1.83e-06,-9.696,156.529,0.453,Medium,Fast,Medium,Neutral,0.313929,0.7627083602532627,Very High,Low,0.6046916720506526
2CeKVsFFXG4QzA415QygGb,Feliz Cumpleaños Ferxxo,2LRoIwlKmHjgvigdNGBHNo,2022,83,2022-09-14,0.573,0.865,0.0,-5.501,94.999,0.563,Medium,Slow,High,Neutral,0.4869949999999999,0.8711202997803333,Very High,None,0.7177240599560667
0QHEIqNKsMoOY5urbzN48u,Made You Look,6JL8zeS1NmiOftqZTRgdTz,2022,80,2022-10-21,0.522,0.834,1.59e-06,-3.574,145.035,0.854,Medium,Fast,High,Happy,0.712236,0.9209200155058792,Very High,Low,0.7783840031011758
0lEjxUUlKqjqXrVlIHFduD,P power (feat. Drake),2hlmm7s2ICUX0LVIhVFlZQ,2022,74,2022-01-13,0.591,0.828,0.000323,-6.217,119.251,0.202,Medium,Medium,High,Sad,0.167256,0.8526166171339966,Very High,Low,0.6171733234267993
1brnLTvarI9D1hLP6z2Ar8,Thank God,3oSJ7TBVCWMDMiYjXNiCKE,2022,72,2022-09-09,0.455,0.738,0.0,-8.735,99.945,0.441,Medium,Slow,High,Neutral,0.325458,0.7875436102855666,Very High,None,0.6029087220571133
24teIhDYO2RocTA2v5dY0r,Extssy Model,7Gi6gjaWy3DxyilpF1a8Is,2022,80,2022-02-11,0.725,0.675,0.0,-4.766,92.513,0.469,High,Slow,Medium,Neutral,0.316575,0.8901150019382349,Very High,None,0.679023000387647
50Emgupm363qIrYBe20FR3,Quittin' Time,40ZNYROS4zLfyyBSs2PGe2,2022,71,2022-07-15,0.725,0.557,9.21e-06,-5.79,143.34,0.54,High,Fast,Medium,Neutral,0.30078,0.8636516345781109,Very High,Low,0.6560803269156221
2CSRrnOEELmhpq8iaAi9cd,Blind,7tYKF4w9nC0nq9CsPZTHyP,2022,74,2022-12-09,0.279,0.461,0.0,-11.776,114.225,0.599,Low,Medium,Medium,Neutral,0.276139,0.7089546453030107,High,None,0.4995909290606021
3icILkEkTKNPaPQ5usTbsw,New Drank,5tQMB0cuNXdCtzovGt55uD,2022,71,2022-03-31,0.599,0.703,0.0,-10.215,131.051,0.695,Medium,Medium,High,Happy,0.4885849999999999,0.7492957746478873,High,None,0.6842591549295775
5jQI2r1RdgtuT8S3iG8zFC,Lavender Haze,06HL4z0CvFAxyc27GXpf02,2022,77,2022-10-21,0.449,0.735,0.00126,-10.56,97.05,0.0955,Medium,Slow,High,Sad,0.0701925,0.7403798940431581,High,Low,0.5047009788086316
0UXlu64mDLvfzR8IXMz06J,Ya No Somos Ni Seremos,0XwVARXT135rw8lyw1EeWP,2022,82,2022-02-18,0.452,0.588,0.0,-4.75,139.953,0.734,Medium,Medium,Medium,Happy,0.431592,0.8905284920532368,Very High,None,0.6510056984106474
7L93GESzq43UkKUt5FsOCq,Jump Around - 30 Years Remaster,0AuW7OCyKfFrsMbtHrYgIV,2022,76,2022-07-22,0.823,0.811,4.52e-06,-5.921,106.929,0.827,High,Medium,High,Happy,0.670697,0.8602661842615325,Very High,Low,0.8278532368523064
0mL82sxCRjrs3br407IdJh,Is There Someone Else?,1Xyo4u8uXC1ZmMpatF05PJ,2022,81,2022-01-06,0.586,0.702,7.27e-05,-7.83,134.951,0.608,Medium,Medium,High,Happy,0.426816,0.8109316449153637,Very High,Low,0.6712863289830727
58UKC45GPNTflCN6nwCUeF,Fancy Like,7sKxqpSqbIzphAKAhrqvlf,2022,72,2022-01-21,0.765,0.647,0.0,-6.459,79.994,0.855,High,Slow,Medium,Happy,0.553185,0.8463625791445923,Very High,None,0.7683725158289184
7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),0NGAZxHanS9e0iNHpR8f2W,2022,81,2022-06-17,0.818,0.687,0.0,-4.221,125.952,0.886,High,Medium,Medium,Happy,0.6086820000000001,0.9041995089804884,Very High,None,0.8129399017960977
4ygQ5wSuzzNRevVjup1qV2,El Gavilán,0pePYDrJGk8gqMRbXrLJC8,2022,76,2022-10-21,0.684,0.724,0.0035,-4.413,144.117,0.729,High,Fast,High,Happy,0.5277959999999999,0.8992376276004651,Very High,Low,0.750297525520093
6tRneEcItwpSxBtqgem5Dr,THE DEATH OF PEACE OF MIND,3Ri4H12KFyu98LMjSoij5V,2022,74,2022-02-25,0.713,0.469,0.000188,-5.619,154.994,0.267,High,Fast,Medium,Sad,0.125223,0.8680708101821941,Very High,Low,0.5593141620364388
33vZRjxJScapmRShRJq8I0,NIGHTS LIKE THESE,22wbnEMDvgVIAGdFeek6ET,2022,76,2022-07-29,0.593,0.667,0.0,-6.016,95.947,0.458,Medium,Slow,Medium,Neutral,0.305486,0.8578110867037085,Very High,None,0.6344122173407417
3qoftcUZaUOncvIYjFSPdE,Bejeweled,06HL4z0CvFAxyc27GXpf02,2022,76,2022-10-21,0.551,0.687,0.000143,-9.202,163.994,0.443,Medium,Fast,Medium,Neutral,0.304341,0.7754748675539476,Very High,Low,0.6096949735107895
1fDFHXcykq4iw8Gg7s5hG9,About You,3mIj9lX2MWuHmhNCA7LSCW,2022,81,2022-10-14,0.762,0.416,0.804,-7.385,95.967,0.461,High,Slow,Medium,Neutral,0.191776,0.8224318387388552,Very High,High,0.595036367747771
